frame_id,timestamp,gait_type,root_position_x,root_position_y,root_position_z,root_orientation_x,root_orientation_y,root_orientation_z,root_linear_velocity_x,root_linear_velocity_y,root_linear_velocity_z,root_angular_velocity_x,root_angular_velocity_y,root_angular_velocity_z,left_linear_velocity_x,left_linear_velocity_y,left_linear_velocity_z,right_linear_velocity_x,right_linear_velocity_y,right_linear_velocity_z,left_pos_rel_x,left_pos_rel_y,left_pos_rel_z,right_pos_rel_x,right_pos_rel_y,right_pos_rel_z
1,0.004167,stand,-0.662951,1.447063,0.977275,-0.026266,-0.08403,0.308089,-0.0179985601151754,-0.0367170626350059,-0.0148788096952259,0.0031252123755798,0.0579173269871782,-0.0057630639114723,-0.0002399808015427,0.0043196544276634,0.0004799616030722,0.0031197504199495,0.0009599232061178,0.0004799616030705,0.1054419999999999,0.134109,-0.92477,-0.060414,-0.071129,-0.925746
2,0.008333,stand,-0.663,1.446883,0.977231,-0.026178,-0.084002,0.30811,-0.0117618819011226,-0.0432069131061135,-0.0105616898703898,-0.0449826337250652,0.000627834134968,-0.0066489516699233,0.0002400384061518,-0.0009601536246075,0.0002400384061435,0.0021603456553136,0.002160345655287,0.0038406144983202,0.105492,0.134285,-0.924725,-0.0603559999999999,-0.07094,-0.925686
3,0.0125,stand,-0.663063,1.446693,0.977215,-0.02622,-0.084224,0.308102,-0.015118790496742,-0.0455963522917956,-0.0038396928245778,0.0524737844390497,0.0953475600618901,0.0020713400251977,-0.0011999040076872,-0.0004799616030322,0.0002399808015361,0.0004799616030589,-0.0002399808015161,-0.0007199424046083,0.1055499999999999,0.134473,-0.924708,-0.060291,-0.070751,-0.925673
4,0.016667,stand,-0.663135,1.446507,0.977201,-0.026157,-0.084221,0.308066,-0.0172786177106004,-0.0446364290856778,-0.0033597312214923,-0.0278072324160242,0.0069333335478023,0.0209465064767288,0.0031197504199761,-0.0011999040076872,-0.0002399808015361,0.0052795776338078,0.0011999040076872,0.001439884809215,0.105635,0.134654,-0.924695,-0.0601969999999999,-0.0705599999999999,-0.925653
5,0.020833,stand,-0.663322,1.446427,0.977246,-0.02643,-0.085524,0.308174,-0.0448871819490967,-0.0192030724916178,0.010801728276515,0.3145001601218952,0.5600048324152703,-0.067453387147555,-0.0040806529044754,0.0004800768123037,0.0,0.000720115218429,0.0009601536245542,0.0016802688430148,0.1058049999999999,0.1347360000000002,-0.92474,-0.060007,-0.0704759999999999,-0.925691
6,0.025,stand,-0.66339,1.446259,0.977264,-0.026722,-0.086288,0.308285,-0.0163186945044559,-0.0403167746580143,0.0043196544276634,0.2426177908881724,0.31015233069407,-0.0694663990904508,0.0019198464122889,0.0028797696184067,-0.0011999040076789,0.0057595392368668,0.0016798656107728,0.0026397888168956,0.105881,0.134916,-0.924763,-0.0599149999999999,-0.0703009999999999,-0.925698
7,0.029167,stand,-0.663464,1.446081,0.977243,-0.026801,-0.086404,0.308412,-0.0177585793136593,-0.0427165826733889,-0.0050395968322651,0.0485039910375101,0.0449004958305857,-0.0674983229271466,0.0002399808015427,-0.0004799616030855,-0.0007199424046066,0.0004799616030589,0.0009599232061178,-0.0002399808015361,0.105956,0.135092,-0.924745,-0.0598389999999999,-0.070119,-0.925678
8,0.033333,stand,-0.663523,1.445925,0.977189,-0.026915,-0.086742,0.308653,-0.0141622659625348,-0.0374459913586281,-0.0129620739318287,0.0933267669823247,0.1445654864145096,-0.1266705278648702,0.0019203072491617,0.0021603456553403,0.0004800768122887,0.0036005760921716,0.0004800768123037,0.0002400384061452,0.1060229999999999,0.1352570000000001,-0.924689,-0.059765,-0.0699609999999999,-0.925623
9,0.0375,stand,-0.663684,1.445709,0.977163,-0.026953,-0.087093,0.30857,-0.0386369090472949,-0.051835853131748,-0.0062395008399257,0.0727994646671065,0.1530571007416911,0.039782004002739,-0.0026397888168906,0.0007199424046016,0.0007199424046083,0.0,0.0002399808015694,0.0016798656107511,0.106173,0.1354760000000001,-0.92466,-0.0596039999999999,-0.0697439999999998,-0.92559
10,0.041667,stand,-0.663807,1.445521,0.977091,-0.026914,-0.086935,0.30864,-0.029517638588909,-0.04511639068871,-0.0172786177105737,-0.0439457798344573,-0.0647853775876867,-0.0334092195124297,0.0007199424046016,-0.0002399808015694,-0.0002399808015361,0.0023998080153744,0.0007199424046016,-0.0009599232061444,0.106299,0.1356629999999998,-0.924589,-0.0594709999999999,-0.0695529999999999,-0.925522
