Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.015703,0.015336,0.913531,-0.406176,-0.453795,-0.599355,0.025344,-0.004128,-0.091626,0.995616,-0.018323,-0.652643,-0.272042,0.027672,0.016310,0.011256,-0.964675,0.262698,-0.586859,-0.473718,0.926816
1,0.008333,-0.015613,0.015317,0.913541,-0.406158,-0.453788,-0.599350,0.025342,-0.004052,-0.091262,0.995651,-0.018280,-0.652638,-0.272051,0.027664,0.016706,0.011086,-0.964709,0.262556,-0.586759,-0.473527,0.926859
2,0.016667,-0.015572,0.015310,0.913563,-0.406111,-0.453782,-0.599342,0.025343,-0.004008,-0.090991,0.995674,-0.018390,-0.652627,-0.272046,0.027644,0.016685,0.011035,-0.964748,0.262415,-0.586659,-0.473356,0.926913
3,0.025000,-0.015590,0.015418,0.913566,-0.406098,-0.453775,-0.599340,0.025330,-0.003938,-0.090907,0.995680,-0.018498,-0.652617,-0.272016,0.027643,0.016837,0.011089,-0.964756,0.262371,-0.586547,-0.473143,0.926986
4,0.033333,-0.015570,0.015621,0.913498,-0.406245,-0.453783,-0.599301,0.025323,-0.003854,-0.090883,0.995680,-0.018607,-0.652601,-0.272001,0.027641,0.017087,0.011040,-0.964766,0.262321,-0.586435,-0.472956,0.927001
5,0.041667,-0.015482,0.015459,0.913597,-0.406032,-0.453763,-0.599324,0.025334,-0.003797,-0.090634,0.995701,-0.018719,-0.652582,-0.271990,0.027615,0.017412,0.011308,-0.964764,0.262298,-0.586259,-0.472712,0.927021
6,0.050000,-0.015509,0.015615,0.913536,-0.406161,-0.453767,-0.599296,0.025315,-0.003699,-0.090567,0.995705,-0.018858,-0.652570,-0.271974,0.027617,0.017487,0.011404,-0.964753,0.262327,-0.586118,-0.472506,0.927041
7,0.058333,-0.015425,0.015802,0.913504,-0.406229,-0.453790,-0.599289,0.025310,-0.003630,-0.090485,0.995710,-0.018972,-0.652551,-0.271952,0.027602,0.017530,0.011455,-0.964761,0.262293,-0.586007,-0.472298,0.927040
8,0.066667,-0.015626,0.015905,0.913512,-0.406199,-0.453810,-0.599311,0.025304,-0.003521,-0.090405,0.995716,-0.019095,-0.652533,-0.271939,0.027600,0.016804,0.011327,-0.964816,0.262144,-0.585947,-0.472008,0.926960
9,0.075000,-0.015393,0.015851,0.913530,-0.406170,-0.453793,-0.599286,0.025313,-0.003445,-0.090282,0.995726,-0.019176,-0.652526,-0.271919,0.027590,0.016578,0.011187,-0.964854,0.262024,-0.585883,-0.471749,0.926987
10,0.083333,-0.015538,0.015939,0.913564,-0.406085,-0.453794,-0.599310,0.025301,-0.003371,-0.090240,0.995727,-0.019310,-0.652509,-0.271899,0.027582,0.016459,0.011118,-0.964851,0.262047,-0.585810,-0.471522,0.926955
11,0.091667,-0.015308,0.015834,0.913576,-0.406071,-0.453773,-0.599277,0.025305,-0.003299,-0.090190,0.995730,-0.019414,-0.652497,-0.271883,0.027577,0.015581,0.010784,-0.964824,0.262214,-0.585754,-0.471335,0.926923
12,0.100000,-0.015427,0.015962,0.913598,-0.406013,-0.453792,-0.599296,0.025303,-0.003260,-0.090127,0.995735,-0.019474,-0.652484,-0.271864,0.027567,0.015951,0.010744,-0.964924,0.261825,-0.585503,-0.470984,0.926906
13,0.108333,-0.015312,0.015916,0.913615,-0.405980,-0.453777,-0.599270,0.025308,-0.003187,-0.089961,0.995749,-0.019527,-0.652476,-0.271857,0.027568,0.016250,0.010925,-0.964904,0.261873,-0.585299,-0.470743,0.926953
14,0.116667,-0.015468,0.016131,0.913634,-0.405924,-0.453790,-0.599286,0.025301,-0.003150,-0.090169,0.995725,-0.019793,-0.652475,-0.271811,0.027567,0.015836,0.010826,-0.964895,0.261933,-0.585182,-0.470590,0.926977
15,0.125000,-0.015281,0.016021,0.913637,-0.405928,-0.453785,-0.599266,0.025313,-0.003154,-0.089903,0.995751,-0.019672,-0.652469,-0.271836,0.027552,0.015814,0.011256,-0.964879,0.261978,-0.585006,-0.470428,0.927195
16,0.133333,-0.015432,0.016205,0.913664,-0.405855,-0.453801,-0.599283,0.025309,-0.003117,-0.090121,0.995728,-0.019855,-0.652466,-0.271793,0.027554,0.014567,0.010908,-0.964952,0.261797,-0.584936,-0.470151,0.927079
17,0.141667,-0.015320,0.016152,0.913667,-0.405853,-0.453789,-0.599258,0.025315,-0.003064,-0.090143,0.995725,-0.019924,-0.652462,-0.271789,0.027545,0.014179,0.010987,-0.964969,0.261751,-0.584798,-0.469976,0.927171
18,0.150000,-0.015434,0.016325,0.913678,-0.405817,-0.453804,-0.599280,0.025304,-0.003074,-0.089960,0.995741,-0.019954,-0.652465,-0.271783,0.027548,0.013990,0.011025,-0.965039,0.261500,-0.584654,-0.469746,0.927210
19,0.158333,-0.015444,0.016271,0.913700,-0.405769,-0.453813,-0.599285,0.025309,-0.003052,-0.089949,0.995742,-0.019952,-0.652460,-0.271773,0.027544,0.014299,0.011342,-0.965033,0.261492,-0.584443,-0.469612,0.927395
20,0.166667,-0.015484,0.016385,0.913711,-0.405738,-0.453813,-0.599279,0.025305,-0.003013,-0.089891,0.995746,-0.019992,-0.652455,-0.271777,0.027547,0.013784,0.011115,-0.965119,0.261213,-0.584352,-0.469275,0.927293
21,0.175000,-0.015465,0.016406,0.913731,-0.405695,-0.453816,-0.599277,0.025309,-0.002994,-0.089869,0.995748,-0.019993,-0.652453,-0.271778,0.027543,0.013613,0.011223,-0.965103,0.261274,-0.584210,-0.469117,0.927333
22,0.183333,-0.015485,0.016389,0.913741,-0.405672,-0.453816,-0.599278,0.025310,-0.002964,-0.089781,0.995757,-0.019985,-0.652449,-0.271770,0.027548,0.014448,0.011574,-0.964994,0.261619,-0.583884,-0.468906,0.927334
23,0.191667,-0.015454,0.016369,0.913749,-0.405654,-0.453818,-0.599280,0.025305,-0.002955,-0.089728,0.995761,-0.019999,-0.652443,-0.271771,0.027546,0.014566,0.011230,-0.964963,0.261740,-0.583700,-0.468740,0.927334
24,0.200000,-0.015434,0.016366,0.913762,-0.405627,-0.453817,-0.599274,0.025317,-0.002921,-0.089692,0.995765,-0.019994,-0.652440,-0.271763,0.027545,0.014034,0.011109,-0.964972,0.261741,-0.583599,-0.468597,0.927299
25,0.208333,-0.015386,0.016137,0.913780,-0.405596,-0.453817,-0.599263,0.025322,-0.002896,-0.089714,0.995763,-0.019987,-0.652432,-0.271761,0.027542,0.012645,0.011571,-0.964866,0.262183,-0.583547,-0.468567,0.927447
26,0.216667,-0.015419,0.016302,0.913769,-0.405615,-0.453818,-0.599277,0.025316,-0.002898,-0.089693,0.995765,-0.019971,-0.652426,-0.271762,0.027544,0.014523,0.011265,-0.965053,0.261410,-0.583212,-0.468162,0.927351
27,0.225000,-0.015433,0.016309,0.913771,-0.405610,-0.453814,-0.599275,0.025314,-0.002870,-0.089668,0.995768,-0.019945,-0.652422,-0.271761,0.027541,0.015583,0.011709,-0.965023,0.261440,-0.582941,-0.468158,0.927645
28,0.233333,-0.015435,0.016270,0.913776,-0.405600,-0.453815,-0.599271,0.025320,-0.002829,-0.089622,0.995772,-0.019933,-0.652418,-0.271758,0.027543,0.015811,0.011725,-0.965027,0.261410,-0.582726,-0.468024,0.927720
29,0.241667,-0.015437,0.016295,0.913769,-0.405615,-0.453817,-0.599266,0.025319,-0.002866,-0.089704,0.995765,-0.019926,-0.652412,-0.271760,0.027536,0.015656,0.011812,-0.965080,0.261222,-0.582642,-0.467905,0.927724
30,0.250000,-0.015365,0.016092,0.913799,-0.405556,-0.453816,-0.599248,0.025325,-0.002797,-0.089768,0.995760,-0.019899,-0.652414,-0.271756,0.027533,0.016424,0.010969,-0.965438,0.259885,-0.582332,-0.467316,0.927268
31,0.258333,-0.015240,0.015736,0.913772,-0.405637,-0.453835,-0.599250,0.025348,-0.002868,-0.089706,0.995766,-0.019890,-0.652410,-0.271749,0.027537,0.014169,0.011093,-0.965447,0.259976,-0.582400,-0.467301,0.927415
32,0.266667,-0.015431,0.016315,0.913787,-0.405572,-0.453814,-0.599267,0.025319,-0.002825,-0.089599,0.995775,-0.019887,-0.652415,-0.271744,0.027542,0.013039,0.011096,-0.965394,0.260232,-0.582306,-0.467353,0.927601
33,0.275000,-0.015569,0.016524,0.913845,-0.405428,-0.453790,-0.599258,0.025310,-0.002812,-0.089683,0.995767,-0.019920,-0.652408,-0.271744,0.027537,0.011506,0.011556,-0.965156,0.261167,-0.582497,-0.467657,0.927740
34,0.283333,-0.015421,0.016291,0.913793,-0.405560,-0.453813,-0.599262,0.025320,-0.002826,-0.089620,0.995774,-0.019859,-0.652408,-0.271749,0.027536,0.009461,0.012037,-0.965094,0.261456,-0.582510,-0.467756,0.927996
35,0.291667,-0.015365,0.015985,0.913801,-0.405557,-0.453823,-0.599248,0.025340,-0.002811,-0.089665,0.995770,-0.019848,-0.652415,-0.271749,0.027530,0.010234,0.011796,-0.965107,0.261389,-0.582292,-0.467676,0.927976
36,0.300000,-0.015483,0.016336,0.913799,-0.405542,-0.453822,-0.599261,0.025325,-0.002855,-0.089656,0.995771,-0.019833,-0.652414,-0.271755,0.027533,0.010839,0.011674,-0.965125,0.261305,-0.582120,-0.467505,0.927882
37,0.308333,-0.015535,0.016381,0.913795,-0.405548,-0.453823,-0.599262,0.025327,-0.002868,-0.089594,0.995777,-0.019810,-0.652412,-0.271750,0.027533,0.011285,0.011521,-0.965290,0.260683,-0.581887,-0.467384,0.928006
38,0.316667,-0.015589,0.016420,0.913784,-0.405569,-0.453825,-0.599260,0.025328,-0.002868,-0.089543,0.995782,-0.019818,-0.652419,-0.271744,0.027545,0.011709,0.011477,-0.965458,0.260044,-0.581762,-0.467315,0.928077
39,0.325000,-0.015606,0.016503,0.913797,-0.405535,-0.453827,-0.599258,0.025334,-0.002871,-0.089488,0.995787,-0.019792,-0.652422,-0.271745,0.027550,0.012401,0.011145,-0.965748,0.258947,-0.581385,-0.467126,0.928202
40,0.333333,-0.015625,0.016350,0.913813,-0.405505,-0.453823,-0.599242,0.025337,-0.002905,-0.089464,0.995789,-0.019783,-0.652421,-0.271743,0.027552,0.011572,0.010966,-0.965706,0.259149,-0.581412,-0.467499,0.928488
41,0.341667,-0.015670,0.016521,0.913794,-0.405539,-0.453830,-0.599251,0.025329,-0.002861,-0.089562,0.995780,-0.019811,-0.652424,-0.271744,0.027554,0.011192,0.010979,-0.965773,0.258916,-0.581304,-0.467442,0.928578
42,0.350000,-0.015698,0.016499,0.913783,-0.405564,-0.453835,-0.599252,0.025329,-0.002900,-0.089465,0.995790,-0.019761,-0.652424,-0.271744,0.027548,0.011112,0.011078,-0.965853,0.258615,-0.581183,-0.467301,0.928505
43,0.358333,-0.015790,0.016602,0.913784,-0.405554,-0.453846,-0.599249,0.025332,-0.002889,-0.089588,0.995779,-0.019757,-0.652424,-0.271740,0.027550,0.011454,0.011261,-0.965895,0.258437,-0.581009,-0.467239,0.928394
44,0.366667,-0.015828,0.016633,0.913772,-0.405578,-0.453850,-0.599245,0.025328,-0.002958,-0.089585,0.995779,-0.019750,-0.652430,-0.271739,0.027545,0.011591,0.012002,-0.965914,0.258326,-0.580943,-0.466808,0.927913
45,0.375000,-0.015846,0.016687,0.913762,-0.405598,-0.453859,-0.599238,0.025326,-0.002917,-0.089491,0.995788,-0.019734,-0.652429,-0.271744,0.027558,0.013003,0.012425,-0.965997,0.257925,-0.580701,-0.466518,0.928014
46,0.383333,-0.015847,0.016675,0.913759,-0.405605,-0.453860,-0.599239,0.025324,-0.002939,-0.089586,0.995780,-0.019701,-0.652429,-0.271749,0.027554,0.012391,0.012263,-0.966086,0.257630,-0.580712,-0.466433,0.927923
47,0.391667,-0.015876,0.016758,0.913760,-0.405597,-0.453869,-0.599240,0.025322,-0.002892,-0.089677,0.995772,-0.019688,-0.652438,-0.271754,0.027560,0.012112,0.012501,-0.966202,0.257199,-0.580672,-0.466405,0.928028
48,0.400000,-0.015907,0.016767,0.913748,-0.405624,-0.453870,-0.599238,0.025326,-0.002904,-0.089742,0.995766,-0.019698,-0.652432,-0.271756,0.027555,0.011940,0.012291,-0.966220,0.257148,-0.580586,-0.466362,0.927985
49,0.408333,-0.015907,0.016786,0.913755,-0.405606,-0.453869,-0.599234,0.025328,-0.002910,-0.089622,0.995777,-0.019687,-0.652433,-0.271762,0.027557,0.011866,0.012591,-0.966340,0.256687,-0.580448,-0.466361,0.928082
50,0.416667,-0.015931,0.016801,0.913752,-0.405613,-0.453872,-0.599240,0.025321,-0.002880,-0.089759,0.995765,-0.019671,-0.652436,-0.271768,0.027550,0.011754,0.012678,-0.966366,0.256589,-0.580350,-0.466329,0.928080
51,0.425000,-0.015912,0.016700,0.913750,-0.405621,-0.453868,-0.599241,0.025324,-0.002863,-0.089708,0.995770,-0.019656,-0.652433,-0.271768,0.027548,0.012159,0.012698,-0.966453,0.256240,-0.580204,-0.466291,0.928142
52,0.433333,-0.015850,0.016676,0.913743,-0.405640,-0.453868,-0.599235,0.025324,-0.002906,-0.089713,0.995769,-0.019667,-0.652434,-0.271761,0.027554,0.012762,0.012522,-0.966530,0.255932,-0.580051,-0.466258,0.928142
53,0.441667,-0.015892,0.016740,0.913747,-0.405629,-0.453865,-0.599239,0.025322,-0.002858,-0.089701,0.995770,-0.019698,-0.652437,-0.271771,0.027552,0.012204,0.012574,-0.966590,0.255730,-0.580011,-0.466235,0.928186
54,0.450000,-0.015833,0.016671,0.913738,-0.405653,-0.453860,-0.599239,0.025320,-0.002874,-0.089651,0.995773,-0.019745,-0.652436,-0.271767,0.027556,0.011474,0.012794,-0.966607,0.255686,-0.579974,-0.466235,0.928195
55,0.458333,-0.015815,0.016694,0.913742,-0.405645,-0.453859,-0.599242,0.025322,-0.002901,-0.089624,0.995776,-0.019718,-0.652437,-0.271760,0.027555,0.011232,0.012866,-0.966627,0.255618,-0.579907,-0.466231,0.928185
56,0.466667,-0.015778,0.016618,0.913739,-0.405656,-0.453855,-0.599246,0.025315,-0.002913,-0.089625,0.995776,-0.019743,-0.652438,-0.271763,0.027551,0.011163,0.012737,-0.966628,0.255623,-0.579759,-0.466226,0.928243
57,0.475000,-0.015742,0.016575,0.913741,-0.405653,-0.453846,-0.599248,0.025316,-0.002897,-0.089660,0.995773,-0.019739,-0.652435,-0.271763,0.027548,0.011108,0.012749,-0.966643,0.255567,-0.579666,-0.466225,0.928256
