Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.131095,0.091604,0.813811,0.558691,1.166206,-0.850166,0.066548,0.003560,0.015480,-0.489364,-0.871935,1.405258,-0.836155,0.020181,-0.017424,0.002088,-0.693390,-0.720349,1.360202,-0.904534,0.926858
1,0.008333,-0.143523,0.096499,0.815074,0.552940,1.167648,-0.847424,0.071870,0.003582,0.015774,-0.489290,-0.871971,1.405240,-0.836187,0.020106,-0.019501,0.000958,-0.693460,-0.720231,1.360627,-0.904430,0.926901
2,0.016667,-0.149713,0.103232,0.816629,0.547765,1.168673,-0.845096,0.076388,0.003171,0.015374,-0.489429,-0.871902,1.405278,-0.836251,0.020108,-0.019547,0.001737,-0.693518,-0.720172,1.360970,-0.904185,0.926757
3,0.025000,-0.154788,0.103194,0.818726,0.543213,1.171157,-0.842037,0.081525,0.002910,0.015391,-0.489424,-0.871905,1.405275,-0.836269,0.020064,-0.023033,0.000235,-0.693507,-0.720082,1.361410,-0.904212,0.926616
4,0.033333,-0.154927,0.107135,0.816342,0.545990,1.173593,-0.839095,0.088310,0.003125,0.015369,-0.489425,-0.871904,1.405302,-0.836286,0.020083,-0.026706,0.001747,-0.693901,-0.719573,1.361913,-0.904053,0.928211
5,0.041667,-0.156319,0.115146,0.815070,0.545863,1.174444,-0.836370,0.095587,0.002767,0.015338,-0.489428,-0.871904,1.405313,-0.836305,0.020071,-0.032446,0.002459,-0.694439,-0.718815,1.362064,-0.904038,0.928813
6,0.050000,-0.157735,0.119846,0.814376,0.545480,1.175958,-0.833489,0.103381,0.002411,0.015416,-0.489493,-0.871868,1.405319,-0.836327,0.020038,-0.035178,0.001898,-0.695042,-0.718105,1.362292,-0.903963,0.929563
7,0.058333,-0.157861,0.129318,0.812476,0.546113,1.177512,-0.830712,0.111220,-0.004260,0.015365,-0.487542,-0.872954,1.404954,-0.836708,0.019385,-0.036347,0.000932,-0.695416,-0.717687,1.362540,-0.903741,0.929741
8,0.066667,-0.160497,0.125166,0.814858,0.542752,1.180533,-0.827973,0.118352,0.001371,0.015874,-0.489845,-0.871664,1.405354,-0.836306,0.020101,-0.037811,0.001251,-0.695711,-0.717325,1.362724,-0.903625,0.929892
9,0.075000,-0.160409,0.124600,0.815593,0.541803,1.183318,-0.824837,0.126228,0.006032,0.016791,-0.491038,-0.870955,1.405733,-0.836132,0.020706,-0.037406,-0.001086,-0.696389,-0.716688,1.362725,-0.903572,0.930543
10,0.083333,-0.159285,0.122770,0.817072,0.540323,1.186263,-0.821689,0.134023,0.004385,0.017392,-0.490853,-0.871058,1.405793,-0.836100,0.020473,-0.048800,0.002407,-0.695716,-0.716653,1.363428,-0.903450,0.932195
11,0.091667,-0.158207,0.119784,0.818795,0.538700,1.189274,-0.818555,0.141951,0.004714,0.016867,-0.491121,-0.870915,1.405854,-0.836161,0.020521,-0.047086,0.001071,-0.696524,-0.715986,1.363497,-0.903079,0.932266
12,0.100000,-0.157139,0.115935,0.821416,0.535857,1.192460,-0.815485,0.149739,0.004223,0.016660,-0.491024,-0.870976,1.405859,-0.836153,0.020510,-0.054020,0.001971,-0.695478,-0.716512,1.363822,-0.902574,0.933722
13,0.108333,-0.155859,0.112769,0.823736,0.533339,1.195563,-0.812203,0.157626,0.003384,0.016779,-0.490786,-0.871112,1.405829,-0.836154,0.020420,-0.056869,0.003172,-0.695783,-0.715990,1.364084,-0.902456,0.934765
14,0.116667,-0.154515,0.110280,0.825809,0.531040,1.198680,-0.808722,0.165624,-0.003537,0.016791,-0.488277,-0.872520,1.405366,-0.836542,0.019833,-0.051645,-0.000753,-0.696257,-0.715932,1.363948,-0.902133,0.932648
15,0.125000,-0.153544,0.106706,0.829231,0.526702,1.202028,-0.805211,0.173452,-0.002207,0.017955,-0.487520,-0.872925,1.405112,-0.836590,0.019604,-0.052233,-0.001632,-0.696032,-0.716106,1.363996,-0.901717,0.932692
16,0.133333,-0.152080,0.105136,0.831221,0.524300,1.205157,-0.801488,0.181413,-0.004208,0.016406,-0.487188,-0.873133,1.405025,-0.836569,0.019467,-0.057110,-0.001549,-0.695997,-0.715769,1.364055,-0.901548,0.933731
17,0.141667,-0.150237,0.105320,0.833287,0.521506,1.208002,-0.797504,0.189159,-0.007287,0.013970,-0.486877,-0.873328,1.405217,-0.836322,0.019874,-0.056785,-0.004243,-0.695473,-0.716293,1.364271,-0.900861,0.933792
18,0.150000,-0.149861,0.103267,0.833175,0.522204,1.211283,-0.793594,0.196695,-0.007242,0.013557,-0.486863,-0.873343,1.405194,-0.836329,0.019986,-0.055230,-0.005532,-0.694817,-0.717041,1.364572,-0.900365,0.933309
19,0.158333,-0.148659,0.097127,0.835841,0.519459,1.214626,-0.789420,0.203812,-0.006653,0.009695,-0.486931,-0.873361,1.405274,-0.836489,0.020108,-0.056441,-0.005983,-0.694198,-0.717543,1.364781,-0.899963,0.933538
20,0.166667,-0.148917,0.090420,0.837012,0.518710,1.218087,-0.785145,0.210609,-0.006175,0.010000,-0.486538,-0.873580,1.405240,-0.836481,0.020018,-0.059231,-0.006537,-0.693620,-0.717873,1.364871,-0.899641,0.934195
21,0.175000,-0.148489,0.086684,0.836471,0.520339,1.221323,-0.780353,0.217315,-0.007556,0.006777,-0.484134,-0.874935,1.404812,-0.836573,0.019927,-0.060490,-0.007715,-0.693314,-0.718051,1.364806,-0.899132,0.935181
22,0.183333,-0.148246,0.081804,0.835878,0.522149,1.224342,-0.775598,0.223656,-0.008237,0.007388,-0.484922,-0.874487,1.404880,-0.836504,0.020118,-0.060703,-0.009158,-0.692572,-0.718732,1.364875,-0.898599,0.935587
23,0.191667,-0.147587,0.079828,0.835383,0.523432,1.227248,-0.770485,0.229920,-0.008626,0.007457,-0.485084,-0.874393,1.404920,-0.836497,0.020130,-0.060513,-0.012427,-0.692189,-0.719067,1.364908,-0.898170,0.936514
24,0.200000,-0.146491,0.073965,0.834752,0.525603,1.230025,-0.765416,0.235606,-0.008945,0.006998,-0.485017,-0.874431,1.404949,-0.836518,0.020120,-0.053060,-0.015593,-0.691824,-0.719946,1.364987,-0.897354,0.936781
25,0.208333,-0.146726,0.068192,0.833417,0.528430,1.232721,-0.759932,0.241151,-0.007661,0.005713,-0.485719,-0.874063,1.404966,-0.836519,0.020157,-0.053405,-0.018271,-0.691616,-0.720056,1.365081,-0.897217,0.937728
26,0.216667,-0.145532,0.065967,0.832731,0.530120,1.235247,-0.754413,0.246428,-0.009210,0.006728,-0.485104,-0.874382,1.405009,-0.836549,0.020154,-0.050728,-0.020805,-0.690692,-0.721068,1.365386,-0.896498,0.937463
27,0.225000,-0.144899,0.062523,0.831346,0.532878,1.237446,-0.748716,0.251492,-0.009268,0.006870,-0.485186,-0.874335,1.405032,-0.836565,0.020176,-0.052040,-0.022557,-0.690030,-0.721555,1.365605,-0.896116,0.937540
28,0.233333,-0.144094,0.056826,0.830304,0.535354,1.239763,-0.742704,0.255989,-0.009476,0.006601,-0.485037,-0.874417,1.405031,-0.836578,0.020152,-0.046321,-0.023717,-0.688390,-0.723471,1.365307,-0.895096,0.937004
29,0.241667,-0.142511,0.050710,0.828528,0.539130,1.241850,-0.736585,0.260120,-0.009622,0.006405,-0.484980,-0.874449,1.405046,-0.836613,0.020118,-0.055216,-0.023853,-0.689370,-0.721908,1.365104,-0.895562,0.938623
30,0.250000,-0.140413,0.042510,0.826884,0.542900,1.243806,-0.730113,0.263843,-0.009714,0.006209,-0.485007,-0.874434,1.405070,-0.836619,0.020101,-0.055464,-0.024718,-0.688862,-0.722345,1.364921,-0.895026,0.939010
31,0.258333,-0.138047,0.036079,0.824938,0.546917,1.245610,-0.723541,0.267366,-0.009419,0.006623,-0.485134,-0.874364,1.405037,-0.836613,0.020135,-0.041243,-0.014384,-0.684364,-0.727831,1.364163,-0.891779,0.934426
32,0.266667,-0.134948,0.029320,0.822968,0.551047,1.247330,-0.716786,0.270483,-0.009029,0.006922,-0.485199,-0.874330,1.405030,-0.836616,0.020148,-0.041961,-0.017750,-0.681837,-0.730084,1.363883,-0.889948,0.934719
33,0.275000,-0.131942,0.022786,0.821140,0.554798,1.248725,-0.709893,0.273248,-0.009245,0.006909,-0.485062,-0.874403,1.405004,-0.836616,0.020105,-0.039888,-0.010909,-0.681550,-0.730602,1.363517,-0.888936,0.932993
34,0.283333,-0.129310,0.017200,0.818502,0.559497,1.250059,-0.702531,0.275733,-0.009574,0.006960,-0.484891,-0.874495,1.404975,-0.836619,0.020046,-0.039190,-0.006548,-0.681542,-0.730699,1.363230,-0.888020,0.932499
35,0.291667,-0.125631,0.011858,0.816277,0.563710,1.251114,-0.695090,0.277857,-0.009384,0.007133,-0.484812,-0.874539,1.404950,-0.836614,0.020031,-0.043056,-0.004537,-0.680837,-0.731155,1.363059,-0.887117,0.931855
36,0.300000,-0.122968,0.006247,0.814105,0.567514,1.252178,-0.687384,0.279825,-0.009268,0.007267,-0.484751,-0.874573,1.404940,-0.836601,0.020017,-0.047339,-0.002090,-0.680052,-0.731631,1.362876,-0.886392,0.931282
37,0.308333,-0.117973,-0.001554,0.812026,0.571571,1.252846,-0.679595,0.280989,-0.009245,0.007460,-0.484623,-0.874642,1.404906,-0.836603,0.019982,-0.046710,-0.001506,-0.678802,-0.732833,1.362276,-0.884925,0.930987
38,0.316667,-0.113157,-0.009310,0.809884,0.575497,1.253444,-0.671559,0.282025,-0.009158,0.007496,-0.484535,-0.874692,1.404888,-0.836595,0.019969,-0.044327,-0.001452,-0.678173,-0.733563,1.362004,-0.883579,0.931151
39,0.325000,-0.108618,-0.017786,0.808164,0.578582,1.254086,-0.663261,0.282650,-0.009035,0.007609,-0.484469,-0.874729,1.404885,-0.836604,0.019951,-0.052016,-0.004343,-0.677777,-0.733413,1.362135,-0.883300,0.933420
40,0.333333,-0.102802,-0.023731,0.806346,0.581957,1.254151,-0.654961,0.283016,-0.009227,0.007663,-0.484440,-0.874742,1.404864,-0.836614,0.019936,-0.045778,-0.001665,-0.677123,-0.734443,1.361494,-0.882213,0.931949
