Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.010823,0.011977,-0.185943,-0.982428,-0.611107,0.398002,0.038553,0.080520,-0.013426,0.147398,-0.985703,-0.566165,0.123884,0.033754,0.014280,0.036700,0.074916,0.996412,-0.624371,0.331491,0.939840
1,0.008333,-0.010576,0.012039,-0.185861,-0.982445,-0.611114,0.398005,0.038548,0.079451,-0.013843,0.147748,-0.985731,-0.566121,0.123816,0.033817,0.014180,0.036432,0.073591,0.996522,-0.624282,0.332070,0.939687
2,0.016667,-0.010255,0.012194,-0.185772,-0.982464,-0.611123,0.398009,0.038536,0.078714,-0.014389,0.148100,-0.985730,-0.566077,0.123752,0.033883,0.014533,0.035771,0.071536,0.996690,-0.624398,0.332851,0.939471
3,0.025000,-0.009782,0.012417,-0.185777,-0.982465,-0.611135,0.398014,0.038531,0.078088,-0.015016,0.148391,-0.985727,-0.566022,0.123674,0.033946,0.014588,0.035575,0.070674,0.996758,-0.624415,0.333396,0.939389
4,0.033333,-0.009603,0.012372,-0.185611,-0.982499,-0.611137,0.398014,0.038527,0.077677,-0.015740,0.148783,-0.985689,-0.565951,0.123603,0.034017,0.015060,0.035506,0.069487,0.996837,-0.624578,0.334059,0.939313
5,0.041667,-0.009379,0.012431,-0.185469,-0.982527,-0.611134,0.398017,0.038530,0.077462,-0.016638,0.149202,-0.985627,-0.565881,0.123521,0.034103,0.015904,0.035461,0.068574,0.996889,-0.624751,0.334622,0.939222
6,0.050000,-0.009266,0.012381,-0.185310,-0.982558,-0.611139,0.398019,0.038535,0.077343,-0.017641,0.149652,-0.985551,-0.565788,0.123458,0.034191,0.016442,0.035020,0.067343,0.996980,-0.624947,0.335148,0.939021
7,0.058333,-0.009096,0.012360,-0.185108,-0.982598,-0.611134,0.398025,0.038536,0.077258,-0.018787,0.150004,-0.985483,-0.565716,0.123375,0.034306,0.017151,0.034606,0.066554,0.997035,-0.625181,0.335749,0.938934
8,0.066667,-0.008800,0.012399,-0.184915,-0.982637,-0.611135,0.398030,0.038537,0.072014,-0.019114,0.150854,-0.985744,-0.565419,0.123517,0.034720,0.017860,0.034678,0.065039,0.997120,-0.625521,0.336443,0.938840
9,0.075000,-0.008484,0.012333,-0.184698,-0.982681,-0.611138,0.398044,0.038545,0.071203,-0.020318,0.151493,-0.985681,-0.565317,0.123480,0.034891,0.018328,0.034525,0.063882,0.997192,-0.625925,0.337066,0.938784
10,0.083333,-0.008018,0.012413,-0.184369,-0.982746,-0.611144,0.398054,0.038545,0.070618,-0.021658,0.151631,-0.985673,-0.565219,0.123402,0.035114,0.019070,0.033950,0.062474,0.997287,-0.626320,0.337676,0.938671
11,0.091667,-0.007578,0.012350,-0.184070,-0.982806,-0.611160,0.398075,0.038548,0.070653,-0.023383,0.151619,-0.985633,-0.565123,0.123277,0.035378,0.019247,0.033376,0.061329,0.997374,-0.626618,0.338253,0.938578
12,0.100000,-0.007116,0.012335,-0.183767,-0.982867,-0.611177,0.398095,0.038554,0.070167,-0.025235,0.152011,-0.985562,-0.564977,0.123262,0.035704,0.019569,0.032626,0.060049,0.997470,-0.626913,0.338895,0.938495
13,0.108333,-0.006548,0.012472,-0.183488,-0.982921,-0.611203,0.398133,0.038550,0.068969,-0.027395,0.152172,-0.985564,-0.564856,0.123250,0.036105,0.019800,0.031556,0.058277,0.997605,-0.627151,0.339571,0.938298
14,0.116667,-0.006021,0.012469,-0.183139,-0.982989,-0.611232,0.398148,0.038536,0.068215,-0.030270,0.152192,-0.985529,-0.564725,0.123192,0.036624,0.019991,0.030503,0.057167,0.997698,-0.627457,0.340179,0.938230
15,0.125000,-0.005558,0.012475,-0.182826,-0.983051,-0.611257,0.398170,0.038522,0.068151,-0.033964,0.151971,-0.985447,-0.564572,0.123110,0.037245,0.019937,0.029669,0.055296,0.997830,-0.627762,0.340895,0.938062
16,0.133333,-0.004881,0.012739,-0.182621,-0.983089,-0.611279,0.398214,0.038538,0.067726,-0.038230,0.151535,-0.985388,-0.564342,0.123026,0.038014,0.019971,0.028363,0.054179,0.997929,-0.628127,0.341481,0.938070
17,0.141667,-0.004252,0.012824,-0.182316,-0.983147,-0.611300,0.398248,0.038535,0.067720,-0.042859,0.150507,-0.985355,-0.564080,0.122904,0.038813,0.019833,0.027533,0.052885,0.998024,-0.628570,0.342076,0.938186
18,0.150000,-0.003778,0.012983,-0.182142,-0.983179,-0.611326,0.398279,0.038535,0.066848,-0.047960,0.149493,-0.985334,-0.563803,0.122754,0.039763,0.019689,0.025665,0.051540,0.998147,-0.628941,0.342722,0.938172
19,0.158333,-0.003154,0.013202,-0.181895,-0.983224,-0.611346,0.398325,0.038537,0.065982,-0.053924,0.148973,-0.985163,-0.563471,0.122675,0.040934,0.019102,0.024497,0.050411,0.998245,-0.629306,0.343290,0.938280
20,0.166667,-0.002686,0.013410,-0.181692,-0.983260,-0.611368,0.398366,0.038542,0.066486,-0.060761,0.147810,-0.984906,-0.563022,0.122549,0.042166,0.018589,0.023429,0.049082,0.998347,-0.629799,0.344037,0.938459
21,0.175000,-0.002177,0.013529,-0.181431,-0.983308,-0.611382,0.398405,0.038559,0.066890,-0.068371,0.146649,-0.984553,-0.562582,0.122388,0.043499,0.017965,0.022026,0.048201,0.998433,-0.630317,0.344620,0.938706
22,0.183333,-0.001593,0.013740,-0.181191,-0.983351,-0.611403,0.398459,0.038565,0.065993,-0.076606,0.145799,-0.984134,-0.562012,0.122318,0.045075,0.017224,0.020399,0.047197,0.998529,-0.630795,0.345504,0.939025
23,0.191667,-0.000927,0.013966,-0.180906,-0.983401,-0.611407,0.398495,0.038606,0.065619,-0.085841,0.144484,-0.983590,-0.561360,0.122141,0.046787,0.016734,0.018490,0.046542,0.998605,-0.631510,0.346188,0.939383
24,0.200000,-0.000324,0.014167,-0.180630,-0.983449,-0.611430,0.398543,0.038616,0.065501,-0.096272,0.142913,-0.982862,-0.560655,0.121946,0.048578,0.015553,0.016938,0.045587,0.998696,-0.631962,0.346759,0.939619
25,0.208333,0.000028,0.014198,-0.180371,-0.983496,-0.611436,0.398584,0.038638,0.063933,-0.107157,0.142045,-0.981964,-0.559794,0.121895,0.050528,0.014832,0.015090,0.044782,0.998773,-0.632499,0.347461,0.940000
26,0.216667,0.000498,0.014415,-0.180102,-0.983542,-0.611452,0.398628,0.038661,0.062476,-0.118840,0.140918,-0.980875,-0.558845,0.121799,0.052663,0.013617,0.013390,0.043483,0.998872,-0.633079,0.348181,0.940358
27,0.225000,0.000915,0.014514,-0.179829,-0.983590,-0.611459,0.398659,0.038669,0.061022,-0.131743,0.140216,-0.979418,-0.557748,0.121766,0.054855,0.012090,0.011141,0.042542,0.998959,-0.633656,0.348596,0.940934
28,0.233333,0.001367,0.014688,-0.179568,-0.983635,-0.611464,0.398686,0.038672,0.060032,-0.144122,0.139924,-0.977776,-0.556503,0.121830,0.057288,0.012627,0.008952,0.044165,0.998904,-0.635132,0.349152,0.941838
29,0.241667,0.001685,0.014801,-0.179332,-0.983676,-0.611467,0.398710,0.038686,0.058964,-0.157617,0.139994,-0.975747,-0.555084,0.122006,0.059851,0.010266,0.006657,0.043921,0.998960,-0.635766,0.349361,0.942435
30,0.250000,0.001943,0.014870,-0.179165,-0.983705,-0.611476,0.398731,0.038687,0.058749,-0.171206,0.139823,-0.973492,-0.553450,0.122192,0.062614,0.008581,0.005793,0.043876,0.998983,-0.636401,0.349822,0.942955
31,0.258333,0.002196,0.014973,-0.178992,-0.983734,-0.611483,0.398744,0.038687,0.059209,-0.185194,0.139762,-0.970909,-0.551580,0.122441,0.065485,0.007076,0.004437,0.043296,0.999027,-0.637310,0.349973,0.943521
32,0.266667,0.002344,0.015022,-0.178876,-0.983754,-0.611489,0.398762,0.038690,0.060211,-0.200091,0.140292,-0.967810,-0.549602,0.122972,0.068589,0.002574,0.001656,0.042042,0.999111,-0.637733,0.349626,0.944084
33,0.275000,0.002601,0.015170,-0.178729,-0.983778,-0.611500,0.398774,0.038694,0.058958,-0.211688,0.139539,-0.965526,-0.547682,0.123514,0.071934,0.000734,-0.000137,0.041708,0.999130,-0.638389,0.349823,0.944787
34,0.283333,0.002734,0.015275,-0.178744,-0.983773,-0.611520,0.398795,0.038688,0.055792,-0.220094,0.141182,-0.963594,-0.545716,0.124343,0.076030,-0.001034,-0.001542,0.041555,0.999134,-0.639110,0.350107,0.945371
35,0.291667,0.002580,0.015497,-0.178745,-0.983770,-0.611508,0.398829,0.038688,0.052368,-0.225173,0.143258,-0.962305,-0.543798,0.125436,0.080923,-0.002505,-0.003160,0.041181,0.999144,-0.639780,0.350311,0.945800
36,0.300000,0.002436,0.015954,-0.178783,-0.983756,-0.611494,0.398902,0.038689,0.050330,-0.229571,0.144363,-0.961209,-0.542113,0.126537,0.086025,-0.004017,-0.004242,0.040909,0.999146,-0.640433,0.350506,0.946252
37,0.308333,0.003202,0.015596,-0.178594,-0.983794,-0.611542,0.398841,0.038712,0.051127,-0.232527,0.142862,-0.960681,-0.540315,0.127811,0.091177,-0.005928,-0.004814,0.040171,0.999164,-0.640991,0.350798,0.946392
38,0.316667,0.003230,0.015575,-0.178468,-0.983817,-0.611555,0.398834,0.038713,0.053825,-0.234290,0.140241,-0.960491,-0.538367,0.129488,0.096744,-0.008619,-0.003716,0.039147,0.999189,-0.641556,0.350787,0.946644
39,0.325000,0.003371,0.015652,-0.178348,-0.983837,-0.611558,0.398834,0.038715,0.053606,-0.235707,0.137871,-0.960500,-0.536658,0.131527,0.102671,-0.010485,-0.005906,0.038495,0.999186,-0.641973,0.350953,0.947046
40,0.333333,0.003351,0.015701,-0.178292,-0.983847,-0.611559,0.398834,0.038730,0.052780,-0.236963,0.137714,-0.960259,-0.535127,0.133659,0.108856,-0.013528,-0.009683,0.038026,0.999138,-0.642377,0.350886,0.947991
41,0.341667,0.003317,0.015738,-0.178227,-0.983858,-0.611556,0.398821,0.038727,0.051943,-0.238232,0.139584,-0.959721,-0.533726,0.135757,0.115176,-0.014997,-0.010829,0.037484,0.999126,-0.642662,0.351047,0.948039
42,0.350000,0.003316,0.015886,-0.178259,-0.983850,-0.611544,0.398825,0.038753,0.050789,-0.239206,0.144079,-0.958876,-0.532375,0.137901,0.121804,-0.016033,-0.015184,0.037422,0.999056,-0.643080,0.351118,0.948854
43,0.358333,0.003241,0.015994,-0.178200,-0.983859,-0.611532,0.398814,0.038772,0.052571,-0.240045,0.148519,-0.957892,-0.531240,0.139911,0.128607,-0.017719,-0.018351,0.037469,0.998972,-0.643482,0.351099,0.949710
44,0.366667,0.002755,0.015827,-0.178080,-0.983885,-0.611449,0.398743,0.038804,0.054191,-0.240715,0.153138,-0.956906,-0.530209,0.141845,0.135700,-0.019134,-0.021301,0.037268,0.998895,-0.643817,0.351141,0.950406
45,0.375000,0.003052,0.016338,-0.177911,-0.983906,-0.611399,0.398703,0.038807,0.054542,-0.242032,0.158369,-0.955701,-0.529125,0.144050,0.142961,-0.020138,-0.021753,0.036920,0.998879,-0.644349,0.351142,0.950967
46,0.383333,0.002904,0.016383,-0.177863,-0.983915,-0.611380,0.398677,0.038793,0.056733,-0.243283,0.162192,-0.954614,-0.528194,0.146218,0.150457,-0.021560,-0.023435,0.036872,0.998813,-0.644759,0.351195,0.951689
47,0.391667,0.002451,0.016089,-0.177918,-0.983911,-0.611378,0.398667,0.038801,0.056489,-0.245272,0.166500,-0.953377,-0.527150,0.148724,0.158170,-0.025448,-0.025769,0.036516,0.998677,-0.645142,0.351099,0.952477
48,0.400000,0.001972,0.015840,-0.177966,-0.983907,-0.611389,0.398661,0.038807,0.056522,-0.246862,0.169410,-0.952452,-0.526190,0.151234,0.165964,-0.026388,-0.028394,0.036105,0.998596,-0.645405,0.351274,0.952638
49,0.408333,0.002056,0.016049,-0.178084,-0.983882,-0.611440,0.398710,0.038778,0.057643,-0.248452,0.170375,-0.951799,-0.525313,0.153702,0.173784,-0.028895,-0.029808,0.035647,0.998502,-0.645862,0.351321,0.952978
50,0.416667,0.002044,0.016132,-0.177918,-0.983911,-0.611439,0.398696,0.038749,0.056528,-0.250418,0.171902,-0.951076,-0.524288,0.156441,0.181786,-0.032435,-0.031895,0.035603,0.998330,-0.646224,0.351400,0.953775
51,0.425000,0.001716,0.016079,-0.177841,-0.983926,-0.611411,0.398664,0.038749,0.056406,-0.252473,0.171146,-0.950676,-0.523382,0.159091,0.189769,-0.036380,-0.031139,0.034462,0.998258,-0.646743,0.351237,0.953777
52,0.433333,0.001334,0.016348,-0.177891,-0.983913,-0.611370,0.398660,0.038780,0.054771,-0.254566,0.170919,-0.950254,-0.522187,0.161912,0.197907,-0.036872,-0.032703,0.034561,0.998187,-0.647015,0.351437,0.954136
53,0.441667,0.000307,0.015924,-0.177706,-0.983955,-0.611310,0.398586,0.038756,0.054331,-0.256245,0.168889,-0.950191,-0.521187,0.164650,0.205997,-0.037727,-0.031546,0.034022,0.998210,-0.647917,0.351414,0.955295
54,0.450000,0.000467,0.016190,-0.177685,-0.983954,-0.611261,0.398544,0.038777,0.052532,-0.257810,0.167625,-0.950093,-0.519940,0.167461,0.214182,-0.039377,-0.036396,0.034434,0.997968,-0.647864,0.351600,0.955687
55,0.458333,-0.000290,0.015787,-0.177623,-0.983972,-0.611215,0.398469,0.038757,0.050730,-0.259620,0.166501,-0.949895,-0.518492,0.170365,0.222442,-0.041099,-0.035588,0.034006,0.997942,-0.648448,0.351689,0.956596
56,0.466667,-0.001069,0.015563,-0.177512,-0.983995,-0.611165,0.398391,0.038757,0.049919,-0.261610,0.165021,-0.949651,-0.516884,0.173158,0.230686,-0.043642,-0.039906,0.033820,0.997677,-0.648416,0.351885,0.956735
