Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.016245,-0.004257,0.700766,-0.713193,1.471653,0.261453,0.716762,-0.015651,0.027516,-0.931108,0.363367,1.261760,0.297606,0.711214,-0.614833,0.719900,-0.011922,-0.321842,1.438236,0.303309,0.677286
1,0.008333,-0.016156,-0.004388,0.700807,-0.713155,1.471646,0.261472,0.716767,-0.015601,0.027674,-0.931115,0.363340,1.261744,0.297629,0.711220,-0.614833,0.719900,-0.011922,-0.321842,1.438236,0.303309,0.677286
2,0.016667,-0.016182,-0.004552,0.700856,-0.713105,1.471638,0.261498,0.716787,-0.015497,0.027589,-0.931155,0.363247,1.261722,0.297649,0.711202,-0.614833,0.719900,-0.011922,-0.321842,1.438236,0.303309,0.677286
3,0.025000,-0.016006,-0.004473,0.700873,-0.713092,1.471626,0.261511,0.716788,-0.015345,0.027420,-0.931189,0.363182,1.261708,0.297658,0.711188,-0.614833,0.719900,-0.011922,-0.321842,1.438236,0.303309,0.677286
4,0.033333,-0.015987,-0.004588,0.700922,-0.713044,1.471623,0.261527,0.716810,-0.015413,0.027448,-0.931203,0.363139,1.261669,0.297669,0.711178,-0.614833,0.719900,-0.011922,-0.321842,1.438236,0.303309,0.677286
5,0.041667,-0.015940,-0.004669,0.700999,-0.712969,1.471614,0.261549,0.716815,-0.015297,0.027103,-0.931248,0.363054,1.261647,0.297679,0.711153,-0.614833,0.719900,-0.011922,-0.321842,1.438236,0.303309,0.677286
6,0.050000,-0.015910,-0.004679,0.701066,-0.712903,1.471610,0.261566,0.716823,-0.015226,0.027230,-0.931260,0.363017,1.261621,0.297712,0.711137,-0.614833,0.719900,-0.011922,-0.321842,1.438236,0.303309,0.677286
7,0.058333,-0.015818,-0.004379,0.701088,-0.712886,1.471604,0.261619,0.716799,-0.015064,0.027201,-0.931293,0.362942,1.261594,0.297744,0.711120,-0.614833,0.719900,-0.011922,-0.321842,1.438236,0.303309,0.677286
8,0.066667,-0.015654,-0.004519,0.701110,-0.712867,1.471594,0.261640,0.716800,-0.014901,0.027014,-0.931326,0.362878,1.261572,0.297759,0.711109,-0.614833,0.719900,-0.011922,-0.321842,1.438236,0.303309,0.677286
9,0.075000,-0.015601,-0.004744,0.701196,-0.712782,1.471595,0.261660,0.716821,-0.014693,0.027035,-0.931356,0.362808,1.261534,0.297789,0.711087,-0.614833,0.719900,-0.011922,-0.321842,1.438236,0.303309,0.677286
10,0.083333,-0.015871,-0.002481,0.702107,-0.711891,1.471334,0.261765,0.716848,-0.014511,0.027045,-0.931410,0.362676,1.261483,0.297816,0.711064,-0.614833,0.719900,-0.011922,-0.321842,1.438236,0.303309,0.677286
11,0.091667,-0.016101,-0.002570,0.702329,-0.711666,1.471328,0.261838,0.716868,-0.014352,0.026927,-0.931435,0.362625,1.261436,0.297824,0.711044,-0.614833,0.719900,-0.011922,-0.321842,1.438236,0.303309,0.677286
12,0.100000,-0.015938,-0.002732,0.702406,-0.711593,1.471305,0.261851,0.716893,-0.014218,0.027044,-0.931463,0.362552,1.261393,0.297830,0.711031,-0.614833,0.719900,-0.011922,-0.321842,1.438236,0.303309,0.677286
13,0.108333,-0.015366,-0.002736,0.702577,-0.711437,1.471253,0.261798,0.716933,-0.014136,0.026826,-0.931498,0.362480,1.261353,0.297816,0.711015,-0.614833,0.719900,-0.011922,-0.321842,1.438236,0.303309,0.677286
14,0.116667,-0.015377,-0.003450,0.702110,-0.711894,1.471263,0.261728,0.716872,-0.014291,0.027968,-0.931590,0.362151,1.261269,0.297881,0.711008,-0.614833,0.719900,-0.011922,-0.321842,1.438236,0.303309,0.677286
15,0.125000,-0.015248,-0.002652,0.702407,-0.711608,1.471211,0.261806,0.716860,-0.013993,0.026834,-0.931548,0.362356,1.261257,0.297840,0.710983,-0.614833,0.719900,-0.011922,-0.321842,1.438236,0.303309,0.677286
16,0.133333,-0.015067,-0.002672,0.702459,-0.711560,1.471209,0.261869,0.716859,-0.014037,0.027597,-0.931643,0.362053,1.261188,0.297889,0.710971,-0.614833,0.719900,-0.011922,-0.321842,1.438236,0.303309,0.677286
17,0.141667,-0.014877,-0.002795,0.702475,-0.711547,1.471197,0.261895,0.716850,-0.013904,0.027661,-0.931659,0.362011,1.261142,0.297913,0.710958,-0.614833,0.719900,-0.011922,-0.321842,1.438236,0.303309,0.677286
18,0.150000,-0.014921,-0.002935,0.702511,-0.711510,1.471198,0.261915,0.716834,-0.013794,0.027677,-0.931660,0.362012,1.261091,0.297917,0.710953,-0.614833,0.719900,-0.011922,-0.321842,1.438236,0.303309,0.677286
19,0.158333,-0.014810,-0.002911,0.702511,-0.711513,1.471184,0.261934,0.716809,-0.013597,0.027525,-0.931654,0.362047,1.261047,0.297920,0.710950,-0.614833,0.719900,-0.011922,-0.321842,1.438236,0.303309,0.677286
20,0.166667,-0.014729,-0.003098,0.702486,-0.711539,1.471181,0.261944,0.716792,-0.013299,0.027594,-0.931664,0.362028,1.260997,0.297922,0.710950,-0.614833,0.719900,-0.011922,-0.321842,1.438236,0.303309,0.677286
21,0.175000,-0.014637,-0.003255,0.702420,-0.711605,1.471180,0.261951,0.716787,-0.013152,0.027568,-0.931650,0.362070,1.260943,0.297886,0.710960,-0.614833,0.719900,-0.011922,-0.321842,1.438236,0.303309,0.677286
