Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.033999,-0.086643,-0.620833,-0.778398,-1.516173,-0.519765,0.041550,-0.014412,0.002787,0.200976,0.979486,-1.256540,-0.597454,0.019201,0.023242,0.000522,0.409300,0.912104,-1.328970,-0.611316,0.930680
1,0.008333,0.051867,-0.102124,-0.620747,-0.775599,-1.514860,-0.517834,0.045829,-0.016394,0.001068,0.204071,0.978818,-1.256099,-0.597564,0.019390,0.027159,0.002499,0.409380,0.911956,-1.327921,-0.612115,0.931320
2,0.016667,0.069907,-0.113622,-0.623073,-0.770703,-1.513139,-0.517153,0.049987,-0.016984,0.000724,0.204411,0.978737,-1.256093,-0.597630,0.019358,0.029025,0.005162,0.410988,0.911164,-1.326690,-0.613422,0.931764
3,0.025000,0.062429,-0.138576,-0.616202,-0.772783,-1.512086,-0.513581,0.055781,-0.017713,0.000452,0.204786,0.978646,-1.256090,-0.597704,0.019329,0.033235,0.002271,0.410553,0.911228,-1.326290,-0.614140,0.932276
4,0.033333,0.070596,-0.156549,-0.612994,-0.771198,-1.510597,-0.510755,0.060839,-0.018769,0.000184,0.205115,0.978558,-1.256090,-0.597767,0.019304,0.037309,0.000689,0.410951,0.910894,-1.325578,-0.614902,0.932755
5,0.041667,0.089186,-0.169336,-0.613788,-0.765922,-1.509178,-0.507567,0.065786,-0.020094,-0.000203,0.205507,0.978449,-1.256104,-0.597809,0.019274,0.042245,0.000250,0.411750,0.910317,-1.324614,-0.615821,0.933218
6,0.050000,0.089843,-0.188761,-0.609979,-0.764345,-1.507405,-0.502971,0.073276,-0.021488,-0.000497,0.205814,0.978355,-1.256122,-0.597840,0.019264,0.045729,0.002260,0.412064,0.910004,-1.323946,-0.616317,0.934157
7,0.058333,0.108001,-0.210863,-0.608007,-0.757760,-1.504505,-0.499326,0.079930,-0.023049,-0.000845,0.206033,0.978273,-1.256152,-0.597841,0.019233,0.049356,0.001657,0.412852,0.909458,-1.323296,-0.616667,0.934479
8,0.066667,0.116948,-0.226009,-0.604792,-0.754632,-1.501910,-0.496125,0.085721,-0.024513,-0.001472,0.206033,0.978237,-1.256222,-0.597829,0.019198,0.051010,0.002015,0.413888,0.908895,-1.322698,-0.616872,0.934605
9,0.075000,0.120644,-0.246194,-0.598810,-0.752502,-1.498747,-0.492686,0.092104,-0.022985,-0.000937,0.203870,0.978728,-1.256652,-0.597727,0.018907,0.055763,0.000607,0.414416,0.908377,-1.322229,-0.617700,0.934933
