Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.023430,-0.021444,-0.827408,-0.560702,-1.251640,-0.088741,0.363875,0.015843,-0.023762,0.677025,0.735405,-1.051531,0.012588,0.379965,0.024553,-0.001524,-0.735609,-0.676960,-1.166837,-0.142940,1.273403
1,0.008333,-0.026640,-0.024433,-0.826657,-0.561544,-1.251652,-0.089113,0.363467,0.018116,-0.019608,0.676769,0.735712,-1.052916,0.015871,0.378432,0.023977,-0.003121,-0.736349,-0.676170,-1.166754,-0.141302,1.273097
2,0.016667,-0.026449,-0.024282,-0.826708,-0.561484,-1.251730,-0.089194,0.363457,0.018073,-0.018128,0.676060,0.736402,-1.053957,0.018441,0.376045,0.023220,-0.005040,-0.737354,-0.675089,-1.166815,-0.139645,1.273012
3,0.025000,-0.026128,-0.024149,-0.826799,-0.561371,-1.251777,-0.089283,0.363440,0.017207,-0.018115,0.675432,0.736999,-1.054859,0.020590,0.373544,0.016911,-0.007071,-0.738122,-0.674418,-1.166107,-0.138026,1.272458
4,0.033333,-0.025853,-0.023894,-0.826909,-0.561232,-1.251819,-0.089330,0.363440,0.011539,-0.015745,0.674833,0.737712,-1.055581,0.021923,0.371233,0.016545,-0.009406,-0.738847,-0.673604,-1.166039,-0.136183,1.272082
5,0.041667,-0.026070,-0.024040,-0.827027,-0.561043,-1.251866,-0.089378,0.363400,0.002394,-0.018490,0.674105,0.738400,-1.056353,0.022669,0.369544,0.016339,-0.010759,-0.739173,-0.673232,-1.165884,-0.134219,1.271704
6,0.050000,-0.026351,-0.024028,-0.827146,-0.560855,-1.251917,-0.089429,0.363332,-0.004833,-0.026908,0.674533,0.737738,-1.056961,0.023006,0.368160,0.015597,-0.012277,-0.739771,-0.672566,-1.165568,-0.132382,1.271338
7,0.058333,-0.026069,-0.023561,-0.827281,-0.560689,-1.251942,-0.089445,0.363327,-0.008705,-0.030180,0.674612,0.737504,-1.057166,0.022837,0.366943,0.015936,-0.014582,-0.740216,-0.672022,-1.165318,-0.130457,1.271085
8,0.066667,-0.025355,-0.023087,-0.826933,-0.561253,-1.251879,-0.089527,0.363335,-0.009642,-0.027067,0.674280,0.737917,-1.056858,0.022325,0.366386,0.015245,-0.015193,-0.740941,-0.671226,-1.165200,-0.128794,1.271135
9,0.075000,-0.025334,-0.023248,-0.826966,-0.561199,-1.251866,-0.089562,0.363306,-0.007736,-0.024467,0.672676,0.739492,-1.056685,0.021529,0.365645,0.015129,-0.016413,-0.741689,-0.670373,-1.165064,-0.127107,1.271233
10,0.083333,-0.024844,-0.022930,-0.827065,-0.561088,-1.251860,-0.089583,0.363352,-0.003659,-0.020266,0.671777,0.740467,-1.056554,0.020843,0.365128,0.015323,-0.017498,-0.742472,-0.669473,-1.164827,-0.125388,1.271037
11,0.091667,-0.024386,-0.022556,-0.827135,-0.561021,-1.251846,-0.089615,0.363410,-0.001311,-0.018671,0.671679,0.740606,-1.056414,0.020403,0.364775,0.020766,-0.018129,-0.743479,-0.668191,-1.164565,-0.123378,1.270260
12,0.100000,-0.023890,-0.022237,-0.827207,-0.560949,-1.251832,-0.089633,0.363458,-0.000859,-0.018549,0.671821,0.740481,-1.056300,0.020141,0.364555,0.021196,-0.018606,-0.744001,-0.667583,-1.164326,-0.121634,1.270059
13,0.108333,-0.023361,-0.022006,-0.827234,-0.560940,-1.251804,-0.089622,0.363524,-0.002283,-0.018266,0.671633,0.740655,-1.056279,0.020061,0.364315,0.022116,-0.019061,-0.745206,-0.666195,-1.163888,-0.119949,1.270061
14,0.116667,-0.022882,-0.021996,-0.827281,-0.560891,-1.251790,-0.089582,0.363593,-0.004091,-0.019063,0.671032,0.741172,-1.056509,0.020168,0.364086,0.021953,-0.019551,-0.746076,-0.665212,-1.163395,-0.118202,1.270109
15,0.125000,-0.022249,-0.022027,-0.827347,-0.560819,-1.251789,-0.089501,0.363707,-0.005822,-0.020119,0.670530,0.741587,-1.056824,0.020387,0.363983,0.022257,-0.020484,-0.747146,-0.663972,-1.162783,-0.116443,1.270300
