Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.014281,0.084871,0.904183,0.418385,1.656964,-0.466609,0.044975,0.015431,0.016840,-0.610503,-0.791684,1.944831,-0.334826,0.030063,0.007169,0.010139,0.804472,0.593861,1.879412,-0.391824,0.939188
1,0.008333,-0.016137,0.086899,0.905468,0.415110,1.657575,-0.465388,0.045705,0.015684,0.017054,-0.610450,-0.791716,1.944820,-0.334830,0.030087,0.010756,0.009110,0.804995,0.593115,1.879822,-0.392191,0.939353
2,0.016667,-0.018040,0.088227,0.906708,0.412034,1.658198,-0.464058,0.046462,0.014644,0.018207,-0.609168,-0.792697,1.944357,-0.334518,0.029900,0.009744,0.010893,0.805693,0.592153,1.879983,-0.392453,0.940670
3,0.025000,-0.019697,0.089169,0.907640,0.409695,1.658820,-0.462583,0.047173,0.014846,0.018041,-0.607738,-0.793794,1.944052,-0.334486,0.029895,0.009824,0.011043,0.805989,0.591746,1.880497,-0.392567,0.940914
4,0.033333,-0.021316,0.090780,0.908327,0.407733,1.659484,-0.460910,0.047932,0.014749,0.018054,-0.607766,-0.793774,1.944046,-0.334487,0.029857,0.013253,0.012057,0.806355,0.591160,1.881052,-0.392740,0.940688
5,0.041667,-0.022176,0.092533,0.909029,0.405724,1.660240,-0.459155,0.048680,0.016897,0.018341,-0.607727,-0.793754,1.944034,-0.334496,0.030036,0.014089,0.011962,0.806577,0.590840,1.881383,-0.392760,0.940742
6,0.050000,-0.022861,0.094013,0.909792,0.403630,1.661026,-0.457372,0.049415,0.017041,0.018443,-0.607768,-0.793718,1.944025,-0.334471,0.030055,0.008411,0.014851,0.806846,0.590515,1.881818,-0.392787,0.941074
7,0.058333,-0.023330,0.099071,0.909952,0.402030,1.662160,-0.455923,0.049805,0.017269,0.018478,-0.607810,-0.793680,1.944031,-0.334455,0.030064,0.016738,0.013159,0.807542,0.589426,1.882025,-0.392972,0.941019
8,0.066667,-0.021786,0.101507,0.910679,0.399856,1.662923,-0.454171,0.050212,0.018288,0.018438,-0.607832,-0.793641,1.944041,-0.334446,0.030146,0.016161,0.013143,0.807940,0.588896,1.882184,-0.393052,0.941254
9,0.075000,-0.020401,0.103682,0.911542,0.397398,1.663718,-0.452327,0.050572,0.019784,0.018433,-0.607731,-0.793683,1.944040,-0.334456,0.030285,0.016647,0.013794,0.808245,0.588450,1.882312,-0.393180,0.941421
10,0.083333,-0.018663,0.105923,0.912194,0.395390,1.664480,-0.450370,0.050862,0.021602,0.018720,-0.607591,-0.793736,1.944043,-0.334488,0.030451,0.016892,0.014861,0.808623,0.587897,1.882461,-0.393225,0.941496
11,0.091667,-0.016823,0.111598,0.912619,0.392924,1.665151,-0.447810,0.051035,0.018324,0.018474,-0.607820,-0.793648,1.944058,-0.334386,0.030127,0.013336,0.017372,0.809076,0.587296,1.882746,-0.393194,0.941741
12,0.100000,-0.014629,0.111454,0.912741,0.392771,1.665973,-0.445237,0.051281,0.016775,0.018113,-0.607896,-0.793633,1.944067,-0.334386,0.029962,0.023461,0.012376,0.809728,0.586206,1.882765,-0.393118,0.941265
13,0.108333,-0.009114,0.109892,0.912259,0.394492,1.666970,-0.442749,0.050839,0.018347,0.018273,-0.608135,-0.793411,1.944115,-0.334428,0.030137,0.022263,0.013510,0.809978,0.585882,1.882909,-0.393119,0.941197
14,0.116667,-0.005520,0.108260,0.911738,0.396212,1.668034,-0.439850,0.050842,0.018270,0.017704,-0.607996,-0.793533,1.944115,-0.334433,0.030121,0.023940,0.014189,0.810150,0.585562,1.883024,-0.393044,0.941051
15,0.125000,0.000432,0.106503,0.910301,0.400011,1.669182,-0.436655,0.050275,0.018096,0.017724,-0.607887,-0.793620,1.944095,-0.334437,0.030092,0.022533,0.015540,0.810484,0.585121,1.883090,-0.392867,0.940995
16,0.133333,0.006862,0.105297,0.908733,0.403819,1.670179,-0.433340,0.049881,0.017857,0.017806,-0.607873,-0.793634,1.944090,-0.334445,0.030081,0.020968,0.016601,0.810760,0.584767,1.883040,-0.392810,0.941192
17,0.141667,0.008554,0.103134,0.907199,0.407774,1.671138,-0.429462,0.050241,0.017836,0.018011,-0.607814,-0.793675,1.944080,-0.334455,0.030075,0.017846,0.019102,0.811053,0.584389,1.883095,-0.392791,0.941501
18,0.150000,0.010414,0.098610,0.905716,0.412125,1.671871,-0.425133,0.049714,0.017769,0.018052,-0.607684,-0.793774,1.944070,-0.334464,0.030051,0.016204,0.020738,0.811458,0.583818,1.882939,-0.392850,0.942042
