Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.004016,0.029896,0.987175,-0.156768,0.134046,-0.815308,0.021884,-0.008257,-0.112827,0.977992,0.175311,0.083004,-0.481903,0.024283,0.006958,-0.011592,0.999225,0.036977,0.070533,-0.671823,0.926864
1,0.008333,-0.004030,0.029920,0.987177,-0.156747,0.134044,-0.815311,0.021888,-0.008227,-0.112845,0.977996,0.175279,0.083010,-0.481905,0.024274,0.007183,-0.011527,0.999220,0.037088,0.070701,-0.671571,0.926859
2,0.016667,-0.003980,0.029930,0.987182,-0.156718,0.134057,-0.815309,0.021887,-0.008133,-0.112847,0.978004,0.175237,0.083015,-0.481902,0.024269,0.007341,-0.011499,0.999219,0.037083,0.070873,-0.671339,0.926857
3,0.025000,-0.003956,0.029982,0.987180,-0.156718,0.134057,-0.815305,0.021887,-0.008134,-0.113475,0.977975,0.174990,0.083032,-0.481884,0.024253,0.007055,-0.011419,0.999222,0.037072,0.070986,-0.671113,0.926866
4,0.033333,-0.003984,0.030030,0.987180,-0.156712,0.134057,-0.815297,0.021887,-0.008132,-0.113567,0.977973,0.174942,0.083036,-0.481878,0.024255,0.007255,-0.011382,0.999227,0.036914,0.071127,-0.670843,0.926885
5,0.041667,-0.003892,0.030060,0.987187,-0.156662,0.134064,-0.815299,0.021887,-0.008101,-0.113492,0.977992,0.174890,0.083031,-0.481892,0.024258,0.007273,-0.011277,0.999230,0.036882,0.071204,-0.670541,0.926865
6,0.050000,-0.003858,0.030127,0.987192,-0.156621,0.134071,-0.815302,0.021887,-0.008101,-0.113526,0.977981,0.174926,0.083051,-0.481888,0.024244,0.007591,-0.011147,0.999237,0.036657,0.071352,-0.670342,0.926879
7,0.058333,-0.003810,0.030075,0.987196,-0.156606,0.134078,-0.815298,0.021885,-0.008090,-0.113530,0.977983,0.174913,0.083051,-0.481889,0.024238,0.007770,-0.011047,0.999245,0.036426,0.071478,-0.670136,0.926841
8,0.066667,-0.003761,0.030056,0.987198,-0.156597,0.134090,-0.815296,0.021882,-0.008023,-0.113595,0.977995,0.174806,0.083048,-0.481900,0.024239,0.008290,-0.011003,0.999256,0.036034,0.071667,-0.669952,0.926801
9,0.075000,-0.003688,0.030181,0.987201,-0.156558,0.134097,-0.815296,0.021869,-0.008022,-0.113573,0.977996,0.174817,0.083063,-0.481901,0.024226,0.008428,-0.011049,0.999271,0.035555,0.071823,-0.669776,0.926725
10,0.083333,-0.003621,0.030130,0.987206,-0.156537,0.134110,-0.815301,0.021869,-0.007828,-0.113594,0.978038,0.174577,0.083045,-0.481906,0.024229,0.008527,-0.011171,0.999291,0.034936,0.072004,-0.669620,0.926694
11,0.091667,-0.003928,0.030277,0.987235,-0.156317,0.134114,-0.815367,0.021946,-0.007826,-0.113597,0.978036,0.174585,0.083057,-0.481907,0.024227,0.008300,-0.011065,0.999309,0.034488,0.072136,-0.669412,0.926670
12,0.100000,-0.003647,0.030089,0.987218,-0.156465,0.134122,-0.815316,0.021893,-0.007804,-0.113594,0.978049,0.174518,0.083054,-0.481919,0.024226,0.008017,-0.010934,0.999333,0.033917,0.072274,-0.669246,0.926702
13,0.108333,-0.003857,0.030263,0.987239,-0.156293,0.134133,-0.815364,0.021951,-0.007760,-0.113587,0.978057,0.174477,0.083062,-0.481915,0.024227,0.007759,-0.010882,0.999358,0.033237,0.072418,-0.669082,0.926735
14,0.116667,-0.003764,0.030262,0.987247,-0.156249,0.134141,-0.815377,0.021949,-0.007737,-0.113574,0.978068,0.174424,0.083070,-0.481919,0.024222,0.007455,-0.010830,0.999381,0.032649,0.072565,-0.668916,0.926712
15,0.125000,-0.003713,0.030227,0.987250,-0.156238,0.134151,-0.815379,0.021948,-0.007682,-0.113545,0.978085,0.174351,0.083074,-0.481924,0.024228,0.007251,-0.010920,0.999404,0.031944,0.072694,-0.668768,0.926747
16,0.133333,-0.003705,0.030135,0.987252,-0.156244,0.134160,-0.815385,0.021954,-0.007656,-0.113441,0.978121,0.174220,0.083081,-0.481917,0.024234,0.007355,-0.011152,0.999421,0.031300,0.072813,-0.668633,0.926733
