Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.007198,0.010046,-0.957484,0.288223,-0.342217,0.203616,0.035440,-0.003677,-0.058186,0.997353,0.043443,-0.520482,0.421552,0.037250,0.002115,-0.025839,0.990695,-0.133612,-0.388016,0.266630,0.946563
1,0.008333,-0.007064,0.009915,-0.957472,0.288271,-0.342229,0.203608,0.035459,-0.004094,-0.057160,0.997418,0.043291,-0.520473,0.421740,0.037295,0.001876,-0.026415,0.990536,-0.134677,-0.388323,0.266757,0.946755
2,0.016667,-0.006974,0.009883,-0.957469,0.288282,-0.342224,0.203602,0.035467,-0.004402,-0.056021,0.997484,0.043226,-0.520507,0.421895,0.037282,0.001733,-0.026962,0.990372,-0.135769,-0.388812,0.267003,0.946921
3,0.025000,-0.006866,0.009887,-0.957453,0.288337,-0.342220,0.203592,0.035477,-0.005905,-0.053607,0.997587,0.043711,-0.520582,0.422023,0.037236,0.001375,-0.027130,0.990203,-0.136969,-0.389145,0.267235,0.947120
4,0.033333,-0.006710,0.009811,-0.957457,0.288330,-0.342221,0.203588,0.035486,-0.006952,-0.050290,0.997741,0.044006,-0.520637,0.422266,0.037264,0.000872,-0.027580,0.990089,-0.137701,-0.389517,0.267677,0.947116
5,0.041667,-0.006618,0.009704,-0.957453,0.288350,-0.342232,0.203589,0.035488,-0.007584,-0.047227,0.997881,0.044121,-0.520717,0.422596,0.037333,0.000315,-0.027404,0.989940,-0.138810,-0.390002,0.268083,0.947236
6,0.050000,-0.006608,0.009668,-0.957430,0.288428,-0.342249,0.203605,0.035492,-0.006827,-0.045393,0.997967,0.044219,-0.520771,0.422863,0.037331,-0.000187,-0.027677,0.989789,-0.139829,-0.390397,0.268500,0.947241
7,0.058333,-0.006526,0.009476,-0.957418,0.288474,-0.342258,0.203614,0.035494,-0.005171,-0.043164,0.998074,0.044252,-0.520716,0.423115,0.037115,-0.000801,-0.028262,0.989683,-0.140460,-0.390878,0.268962,0.947160
8,0.066667,-0.006478,0.009321,-0.957395,0.288557,-0.342276,0.203626,0.035495,-0.003642,-0.041464,0.998182,0.043582,-0.520659,0.423528,0.036941,-0.001146,-0.028512,0.989530,-0.141478,-0.391289,0.269452,0.947111
9,0.075000,-0.006434,0.009051,-0.957390,0.288586,-0.342277,0.203637,0.035494,-0.004322,-0.038974,0.998256,0.044138,-0.520671,0.423669,0.036814,-0.001749,-0.029187,0.989384,-0.142351,-0.391834,0.270025,0.947131
