Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.019786,-0.003437,0.747850,0.663564,1.205339,-0.848030,0.024639,0.004040,0.011290,-0.530228,-0.847770,1.459133,-0.864737,0.020457,-0.022411,0.015404,0.677514,0.735007,1.303376,-0.902756,0.932378
1,0.008333,0.019651,-0.003653,0.747804,0.663619,1.205334,-0.848032,0.024639,0.004060,0.011252,-0.530160,-0.847814,1.459139,-0.864755,0.020459,-0.022747,0.015168,0.677578,0.734943,1.302625,-0.902770,0.932370
2,0.016667,0.019510,-0.003652,0.747833,0.663590,1.205328,-0.848045,0.024653,0.004078,0.010430,-0.530134,-0.847840,1.459158,-0.864796,0.020491,-0.022808,0.015416,0.677155,0.735325,1.301618,-0.902699,0.932313
3,0.025000,0.019419,-0.003655,0.747869,0.663553,1.205316,-0.848051,0.024658,0.003747,0.010518,-0.530023,-0.847910,1.459136,-0.864796,0.020464,-0.021768,0.014770,0.677337,0.735203,1.300699,-0.902837,0.932115
4,0.033333,0.019187,-0.003884,0.747841,0.663589,1.205305,-0.848060,0.024665,0.003644,0.011075,-0.529804,-0.848040,1.459108,-0.864789,0.020408,-0.022230,0.015306,0.676941,0.735542,1.299785,-0.902579,0.932140
5,0.041667,0.019075,-0.004043,0.747799,0.663639,1.205306,-0.848075,0.024671,0.003443,0.010914,-0.529498,-0.848234,1.459077,-0.864808,0.020351,-0.023089,0.015121,0.676963,0.735500,1.298763,-0.902362,0.932187
6,0.050000,0.018920,-0.004179,0.747714,0.663738,1.205286,-0.848094,0.024682,0.002981,0.011123,-0.529193,-0.848423,1.459036,-0.864806,0.020288,-0.024237,0.015768,0.676549,0.735829,1.297896,-0.902012,0.932263
7,0.058333,0.018607,-0.004310,0.747709,0.663752,1.205259,-0.848114,0.024697,0.002543,0.011299,-0.528826,-0.848651,1.458990,-0.864799,0.020220,-0.022172,0.015287,0.676661,0.735802,1.296790,-0.901983,0.932028
8,0.066667,0.018348,-0.004457,0.747753,0.663708,1.205229,-0.848126,0.024710,0.002312,0.011496,-0.528543,-0.848826,1.458937,-0.864802,0.020153,-0.022839,0.015566,0.676432,0.735986,1.295936,-0.901585,0.932056
9,0.075000,0.018030,-0.004666,0.747724,0.663748,1.205196,-0.848134,0.024722,0.001963,0.011666,-0.528265,-0.848997,1.458896,-0.864806,0.020106,-0.022607,0.015437,0.676274,0.736141,1.294760,-0.901433,0.931996
10,0.083333,0.017630,-0.004966,0.747654,0.663836,1.205163,-0.848158,0.024739,0.001786,0.011687,-0.528004,-0.849160,1.458860,-0.864800,0.020081,-0.023194,0.015472,0.676188,0.736202,1.293815,-0.900951,0.932083
11,0.091667,0.017400,-0.005179,0.747553,0.663954,1.205114,-0.848182,0.024751,0.001481,0.012157,-0.527816,-0.849270,1.458805,-0.864777,0.020038,-0.022635,0.014940,0.676047,0.736360,1.292680,-0.900649,0.931980
12,0.100000,0.017037,-0.005501,0.747430,0.664099,1.205071,-0.848208,0.024751,0.001320,0.012286,-0.527623,-0.849389,1.458747,-0.864762,0.019995,-0.022524,0.014393,0.675630,0.736756,1.291479,-0.900339,0.932042
13,0.108333,0.016753,-0.005712,0.747277,0.664277,1.205018,-0.848234,0.024761,0.001321,0.012585,-0.527476,-0.849476,1.458709,-0.864742,0.019969,-0.022122,0.014786,0.675408,0.736964,1.290452,-0.900004,0.932006
14,0.116667,0.016489,-0.006123,0.747069,0.664514,1.204967,-0.848264,0.024769,0.001427,0.012601,-0.527363,-0.849546,1.458686,-0.864737,0.019952,-0.021010,0.013465,0.675439,0.736993,1.289261,-0.899764,0.931906
15,0.125000,0.016135,-0.006447,0.746927,0.664679,1.204892,-0.848284,0.024776,0.001631,0.012495,-0.527369,-0.849543,1.458678,-0.864736,0.019953,-0.022114,0.014044,0.675074,0.737284,1.287950,-0.899091,0.932131
16,0.133333,0.015708,-0.006783,0.746845,0.664778,1.204833,-0.848312,0.024796,0.001616,0.013006,-0.527397,-0.849518,1.458655,-0.864713,0.019933,-0.020636,0.013142,0.674851,0.737548,1.286718,-0.898942,0.932001
17,0.141667,0.015290,-0.007203,0.746691,0.664956,1.204753,-0.848333,0.024795,0.001519,0.013081,-0.527399,-0.849516,1.458632,-0.864704,0.019924,-0.019890,0.011647,0.674597,0.737827,1.285437,-0.898589,0.931923
18,0.150000,0.014857,-0.007681,0.746585,0.665080,1.204676,-0.848366,0.024790,0.001689,0.012563,-0.527368,-0.849542,1.458646,-0.864709,0.019904,-0.018446,0.011454,0.674032,0.738383,1.284113,-0.898216,0.931861
19,0.158333,0.014314,-0.008445,0.746532,0.665142,1.204621,-0.848383,0.024769,0.001735,0.012429,-0.527392,-0.849529,1.458680,-0.864687,0.019913,-0.017809,0.011598,0.673402,0.738971,1.282828,-0.897560,0.931839
