Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.008585,0.016100,0.998956,-0.041874,1.306560,0.988704,0.055294,-0.020270,-0.057024,0.954226,0.292900,1.326442,1.261998,0.057164,0.022432,-0.005380,-0.999668,-0.011441,1.276809,1.175675,0.961798
1,0.008333,-0.008829,0.015393,0.998967,-0.041838,1.306574,0.988656,0.055359,-0.020146,-0.056942,0.954327,0.292596,1.326477,1.261998,0.057110,0.022473,-0.005837,-0.999670,-0.010992,1.276820,1.176454,0.961862
2,0.016667,-0.009142,0.014325,0.998981,-0.041811,1.306587,0.988611,0.055461,-0.020233,-0.056826,0.954436,0.292255,1.326498,1.262008,0.057045,0.021929,-0.006628,-0.999676,-0.011076,1.276673,1.177189,0.961942
3,0.025000,-0.009575,0.012748,0.998998,-0.041821,1.306568,0.988540,0.055591,-0.020160,-0.056640,0.954536,0.291971,1.326527,1.262018,0.057002,0.022249,-0.006813,-0.999677,-0.010209,1.276845,1.177980,0.962006
4,0.033333,-0.010079,0.011525,0.999007,-0.041831,1.306557,0.988510,0.055724,-0.020060,-0.056302,0.954633,0.291726,1.326574,1.262028,0.056954,0.021989,-0.007547,-0.999681,-0.009895,1.276851,1.178817,0.962009
5,0.041667,-0.010707,0.010319,0.999009,-0.041954,1.306540,0.988494,0.055868,-0.019952,-0.055881,0.954736,0.291476,1.326654,1.262018,0.056914,0.021026,-0.008479,-0.999692,-0.010087,1.276729,1.179544,0.962039
6,0.050000,-0.011464,0.009143,0.999004,-0.042142,1.306510,0.988497,0.056019,-0.019749,-0.055290,0.954835,0.291278,1.326739,1.262036,0.056903,0.021589,-0.009552,-0.999670,-0.010173,1.276737,1.180246,0.962312
7,0.058333,-0.012347,0.008185,0.998987,-0.042479,1.306469,0.988512,0.056190,-0.019522,-0.054914,0.954930,0.291052,1.326792,1.262028,0.056881,0.020788,-0.010349,-0.999682,-0.009798,1.276758,1.181030,0.962353
8,0.066667,-0.013412,0.007556,0.998969,-0.042705,1.306445,0.988560,0.056369,-0.019331,-0.054533,0.955023,0.290833,1.326831,1.262046,0.056883,0.020338,-0.011142,-0.999686,-0.009500,1.276824,1.181756,0.962419
9,0.075000,-0.014768,0.006140,0.998929,-0.043411,1.306310,0.988576,0.056630,-0.019118,-0.054208,0.955122,0.290581,1.326885,1.262054,0.056861,0.019880,-0.011873,-0.999691,-0.009094,1.276935,1.182531,0.962443
10,0.083333,-0.016357,0.005137,0.998864,-0.044463,1.306125,0.988618,0.056967,-0.018865,-0.053862,0.955227,0.290320,1.326939,1.262061,0.056851,0.019265,-0.012781,-0.999695,-0.008678,1.277064,1.183280,0.962479
11,0.091667,-0.018032,0.003471,0.998778,-0.045889,1.305942,0.988755,0.057289,-0.018676,-0.053621,0.955308,0.290107,1.326990,1.262077,0.056820,0.018555,-0.013469,-0.999703,-0.008316,1.277183,1.183998,0.962448
12,0.100000,-0.020461,0.000740,0.998644,-0.047861,1.305720,0.988998,0.057738,-0.018425,-0.053405,0.955410,0.289829,1.327049,1.262083,0.056800,0.016773,-0.013400,-0.999748,-0.006634,1.277582,1.184840,0.962119
13,0.108333,-0.023124,-0.002999,0.998446,-0.050611,1.305382,0.989385,0.058263,-0.017984,-0.052902,0.955556,0.289465,1.327119,1.262115,0.056751,0.016044,-0.014158,-0.999753,-0.005996,1.277680,1.185549,0.961998
14,0.116667,-0.025854,-0.007403,0.998203,-0.053553,1.304999,0.989880,0.058883,-0.017385,-0.052412,0.955624,0.289366,1.327183,1.262094,0.056656,0.015241,-0.014965,-0.999757,-0.005527,1.277725,1.186245,0.961931
15,0.125000,-0.029299,-0.011284,0.997879,-0.057027,1.304493,0.990404,0.059628,-0.016584,-0.051983,0.955672,0.289333,1.327238,1.262063,0.056543,0.014537,-0.015731,-0.999758,-0.004973,1.277738,1.186948,0.961848
16,0.133333,-0.033951,-0.014467,0.997473,-0.060703,1.303920,0.990962,0.060592,-0.015854,-0.051767,0.955661,0.289449,1.327284,1.262003,0.056465,0.013926,-0.016404,-0.999759,-0.004285,1.277796,1.187618,0.961751
17,0.141667,-0.039140,-0.017088,0.997025,-0.064171,1.303329,0.991554,0.061687,-0.015193,-0.051457,0.955708,0.289384,1.327313,1.261951,0.056373,0.013600,-0.017033,-0.999756,-0.003648,1.277903,1.188298,0.961659
18,0.150000,-0.045263,-0.020643,0.996416,-0.068412,1.302678,0.992215,0.062976,-0.014919,-0.051177,0.955751,0.289307,1.327340,1.261893,0.056345,0.013334,-0.017738,-0.999749,-0.003014,1.277989,1.188961,0.961604
19,0.158333,-0.052486,-0.024863,0.995616,-0.073326,1.301875,0.992890,0.064405,-0.014719,-0.051020,0.955810,0.289151,1.327372,1.261854,0.056322,0.011797,-0.018774,-0.999752,-0.002195,1.277978,1.189671,0.961459
20,0.166667,-0.060338,-0.028898,0.994714,-0.077893,1.301008,0.993577,0.066103,-0.014563,-0.051059,0.955877,0.288931,1.327402,1.261838,0.056301,0.010845,-0.019766,-0.999745,-0.001624,1.278027,1.190270,0.961428
21,0.175000,-0.068995,-0.033410,0.993627,-0.082641,1.300046,0.994372,0.067941,-0.014465,-0.051253,0.955950,0.288658,1.327438,1.261839,0.056275,0.009931,-0.020738,-0.999735,-0.001149,1.277990,1.190833,0.961392
22,0.183333,-0.078612,-0.036300,0.992440,-0.086978,1.298938,0.995175,0.069924,-0.016290,-0.052598,0.956128,0.287728,1.327439,1.261954,0.056585,0.008821,-0.021790,-0.999724,-0.000637,1.277945,1.191378,0.961342
23,0.191667,-0.090853,-0.035603,0.991200,-0.089445,1.297543,0.996257,0.072373,-0.016265,-0.052516,0.956204,0.287492,1.327454,1.261937,0.056545,0.007137,-0.022919,-0.999712,-0.000138,1.277879,1.191914,0.961282
24,0.200000,-0.100066,-0.033611,0.990114,-0.092370,1.296003,0.997363,0.074799,-0.016081,-0.052618,0.956299,0.287166,1.327470,1.261930,0.056486,0.005290,-0.024227,-0.999692,0.000346,1.277732,1.192401,0.961283
25,0.208333,-0.111086,-0.030432,0.988749,-0.095440,1.294528,0.998331,0.076778,-0.015848,-0.052445,0.956355,0.287026,1.327475,1.261939,0.056474,0.003480,-0.025553,-0.999667,0.000586,1.277596,1.192864,0.961229
26,0.216667,-0.130692,-0.035875,0.985503,-0.102058,1.292427,0.999210,0.079670,-0.015869,-0.052273,0.956326,0.287153,1.327534,1.261929,0.056483,0.001732,-0.026880,-0.999637,0.000883,1.277378,1.193312,0.961186
27,0.225000,-0.141156,-0.028396,0.983731,-0.107437,1.290604,0.999937,0.081594,-0.015685,-0.052117,0.956375,0.287027,1.327576,1.261928,0.056466,0.000084,-0.028121,-0.999604,0.001002,1.277059,1.193686,0.961123
28,0.233333,-0.146717,-0.029768,0.982116,-0.114175,1.288058,1.000748,0.084516,-0.015528,-0.051819,0.956423,0.286931,1.327613,1.261935,0.056444,-0.001686,-0.029661,-0.999558,0.001104,1.276597,1.193995,0.961050
29,0.241667,-0.156686,-0.017891,0.981133,-0.111836,1.285621,1.002605,0.086102,-0.015327,-0.051385,0.956464,0.286882,1.327600,1.261928,0.056447,-0.002206,-0.030107,-0.999544,0.000403,1.276201,1.194042,0.961500
30,0.250000,-0.163719,-0.015766,0.979633,-0.115182,1.282487,1.004527,0.088305,-0.015192,-0.050858,0.956516,0.286811,1.327616,1.261926,0.056461,-0.002974,-0.031508,-0.999499,0.000326,1.275552,1.194335,0.961660
31,0.258333,-0.167046,-0.010660,0.978723,-0.118672,1.278618,1.006069,0.090448,-0.015176,-0.050940,0.956527,0.286760,1.327678,1.261941,0.056455,-0.004497,-0.032308,-0.999468,-0.000586,1.274770,1.194511,0.961601
