Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.022823,-0.002150,0.451296,-0.892080,1.401543,0.045348,0.713539,0.041717,-0.059908,0.800161,-0.595326,1.174118,0.005137,0.705844,-0.558250,-0.726857,0.292804,-0.272584,1.258354,0.014038,0.765525
1,0.008333,-0.022684,-0.002129,0.451324,-0.892069,1.401539,0.045349,0.713524,0.041655,-0.060167,0.800293,-0.595127,1.174160,0.005118,0.705874,-0.558052,-0.726805,0.293093,-0.272816,1.258408,0.014054,0.765583
2,0.016667,-0.022549,-0.002229,0.451367,-0.892051,1.401549,0.045354,0.713518,0.041771,-0.060552,0.800348,-0.595006,1.174186,0.005083,0.705895,-0.557910,-0.726751,0.293396,-0.272926,1.258450,0.014078,0.765618
3,0.025000,-0.022285,-0.002285,0.451395,-0.892043,1.401537,0.045373,0.713488,0.041841,-0.060830,0.800444,-0.594843,1.174213,0.005085,0.705912,-0.557768,-0.726717,0.293618,-0.273066,1.258490,0.014103,0.765664
4,0.033333,-0.022096,-0.002230,0.451474,-0.892008,1.401540,0.045393,0.713479,0.041768,-0.061037,0.800550,-0.594684,1.174243,0.005092,0.705943,-0.557586,-0.726613,0.293977,-0.273329,1.258531,0.014162,0.765711
5,0.041667,-0.021977,-0.002205,0.451543,-0.891976,1.401533,0.045426,0.713458,0.041921,-0.061189,0.800556,-0.594650,1.174260,0.005090,0.705956,-0.557528,-0.726732,0.293933,-0.273177,1.258584,0.014168,0.765697
6,0.050000,-0.021855,-0.002043,0.451696,-0.891902,1.401521,0.045460,0.713433,0.041890,-0.061336,0.800688,-0.594460,1.174292,0.005110,0.705981,-0.557446,-0.726724,0.294051,-0.273241,1.258607,0.014216,0.765718
7,0.058333,-0.021674,-0.002007,0.451762,-0.891873,1.401516,0.045505,0.713381,0.041885,-0.061300,0.800720,-0.594420,1.174304,0.005123,0.705979,-0.557234,-0.726578,0.294486,-0.273592,1.258625,0.014289,0.765778
8,0.066667,-0.021551,-0.002037,0.451893,-0.891810,1.401509,0.045548,0.713346,0.041977,-0.061342,0.800758,-0.594359,1.174317,0.005136,0.705993,-0.557225,-0.726670,0.294374,-0.273487,1.258660,0.014319,0.765751
9,0.075000,-0.021544,-0.002178,0.451994,-0.891758,1.401518,0.045598,0.713307,0.041973,-0.061285,0.800791,-0.594320,1.174331,0.005153,0.705985,-0.557130,-0.726645,0.294568,-0.273538,1.258668,0.014383,0.765764
10,0.083333,-0.021488,-0.002241,0.452122,-0.891694,1.401536,0.045646,0.713284,0.041967,-0.061325,0.800800,-0.594304,1.174344,0.005166,0.705996,-0.557027,-0.726582,0.294767,-0.273702,1.258703,0.014412,0.765801
