Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.018098,-0.030741,-0.962784,-0.267906,-0.898378,1.082720,0.047098,0.014148,0.053364,-0.868865,-0.491961,-0.702548,1.365732,0.046338,-0.001834,0.021941,-0.900183,-0.434955,-0.815644,1.237667,0.949372
1,0.008333,-0.018235,-0.030855,-0.962773,-0.267926,-0.898377,1.082717,0.047089,0.014115,0.053234,-0.868854,-0.491996,-0.702544,1.365729,0.046334,-0.001863,0.021961,-0.900202,-0.434914,-0.815548,1.237611,0.949378
2,0.016667,-0.018181,-0.030799,-0.962784,-0.267897,-0.898375,1.082721,0.047102,0.014147,0.053247,-0.868853,-0.491995,-0.702542,1.365729,0.046339,-0.001795,0.021737,-0.900204,-0.434923,-0.815464,1.237566,0.949380
3,0.025000,-0.018157,-0.030780,-0.962784,-0.267898,-0.898370,1.082725,0.047098,0.014093,0.053234,-0.868831,-0.492038,-0.702541,1.365713,0.046329,-0.001740,0.021660,-0.900199,-0.434937,-0.815390,1.237524,0.949373
4,0.033333,-0.018244,-0.030835,-0.962778,-0.267910,-0.898369,1.082724,0.047097,0.014097,0.053147,-0.868848,-0.492015,-0.702542,1.365704,0.046334,-0.001706,0.021601,-0.900186,-0.434965,-0.815331,1.237476,0.949363
5,0.041667,-0.018272,-0.030828,-0.962780,-0.267901,-0.898369,1.082722,0.047094,0.014123,0.053382,-0.868856,-0.491976,-0.702543,1.365716,0.046325,-0.001671,0.021513,-0.900169,-0.435005,-0.815264,1.237435,0.949347
6,0.050000,-0.018365,-0.030908,-0.962775,-0.267902,-0.898367,1.082721,0.047094,0.014085,0.053343,-0.868876,-0.491947,-0.702545,1.365705,0.046332,-0.001693,0.021508,-0.900170,-0.435003,-0.815206,1.237394,0.949337
7,0.058333,-0.018396,-0.030965,-0.962767,-0.267923,-0.898367,1.082724,0.047092,0.014079,0.053295,-0.868858,-0.491982,-0.702546,1.365701,0.046328,-0.001636,0.021461,-0.900164,-0.435020,-0.815155,1.237362,0.949324
8,0.066667,-0.018411,-0.030947,-0.962764,-0.267933,-0.898369,1.082719,0.047097,0.014066,0.053313,-0.868873,-0.491954,-0.702555,1.365701,0.046330,-0.001627,0.021490,-0.900172,-0.435001,-0.815106,1.237325,0.949323
9,0.075000,-0.018198,-0.030920,-0.962766,-0.267944,-0.898360,1.082719,0.047125,0.014109,0.053352,-0.868849,-0.491991,-0.702545,1.365696,0.046316,-0.001828,0.021166,-0.900217,-0.434924,-0.815035,1.237296,0.949334
10,0.083333,-0.018425,-0.030907,-0.962762,-0.267945,-0.898361,1.082723,0.047097,0.014218,0.053524,-0.868865,-0.491941,-0.702549,1.365703,0.046326,-0.001908,0.021230,-0.900245,-0.434862,-0.814999,1.237246,0.949332
11,0.091667,-0.018485,-0.030952,-0.962761,-0.267940,-0.898360,1.082724,0.047093,0.014131,0.053512,-0.868876,-0.491926,-0.702554,1.365702,0.046321,-0.001994,0.021255,-0.900287,-0.434773,-0.814956,1.237217,0.949318
12,0.100000,-0.018309,-0.030957,-0.962754,-0.267976,-0.898364,1.082716,0.047125,0.014120,0.053487,-0.868881,-0.491921,-0.702546,1.365695,0.046314,-0.002039,0.021206,-0.900321,-0.434705,-0.814909,1.237198,0.949303
13,0.108333,-0.018484,-0.030997,-0.962748,-0.267982,-0.898358,1.082715,0.047096,0.014129,0.053511,-0.868879,-0.491921,-0.702553,1.365697,0.046326,-0.002167,0.021200,-0.900365,-0.434613,-0.814873,1.237165,0.949285
14,0.116667,-0.018215,-0.030894,-0.962757,-0.267980,-0.898351,1.082709,0.047119,0.014049,0.053345,-0.868862,-0.491972,-0.702547,1.365671,0.046324,-0.002199,0.021300,-0.900409,-0.434518,-0.814855,1.237113,0.949295
15,0.125000,-0.018169,-0.030897,-0.962756,-0.267984,-0.898346,1.082712,0.047125,0.014018,0.053408,-0.868882,-0.491930,-0.702549,1.365681,0.046318,-0.002207,0.021186,-0.900449,-0.434440,-0.814819,1.237081,0.949272
16,0.133333,-0.018246,-0.030826,-0.962751,-0.268005,-0.898349,1.082708,0.047124,0.014051,0.053433,-0.868898,-0.491898,-0.702552,1.365684,0.046323,-0.002133,0.021408,-0.900512,-0.434298,-0.814816,1.237007,0.949285
17,0.141667,-0.018253,-0.030851,-0.962749,-0.268011,-0.898342,1.082700,0.047121,0.014086,0.053506,-0.868883,-0.491915,-0.702542,1.365691,0.046317,-0.002117,0.021408,-0.900570,-0.434178,-0.814776,1.236967,0.949301
18,0.150000,-0.018363,-0.030945,-0.962738,-0.268031,-0.898340,1.082695,0.047114,0.014063,0.053532,-0.868882,-0.491915,-0.702552,1.365682,0.046315,-0.002190,0.021431,-0.900620,-0.434074,-0.814750,1.236910,0.949287
