Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.047366,0.016844,0.577434,0.814888,-1.661330,-0.333924,0.025791,-0.041073,-0.034389,0.233192,0.970954,-1.372231,-0.498704,0.020407,0.004417,0.004374,0.458755,0.888541,-1.558997,-0.422082,0.928864
1,0.008333,0.047196,0.016894,0.577526,0.814832,-1.661341,-0.333916,0.025807,-0.041154,-0.034410,0.233172,0.970955,-1.372228,-0.498696,0.020404,0.004338,0.004722,0.458803,0.888515,-1.559609,-0.421645,0.928939
2,0.016667,0.047160,0.016816,0.577482,0.814867,-1.661353,-0.333918,0.025794,-0.041185,-0.034375,0.233169,0.970955,-1.372230,-0.498693,0.020419,0.004032,0.005485,0.458629,0.888602,-1.559991,-0.421185,0.928933
3,0.025000,0.047149,0.016758,0.577485,0.814866,-1.661374,-0.333917,0.025789,-0.041202,-0.034396,0.233152,0.970958,-1.372225,-0.498674,0.020418,0.004379,0.005206,0.458662,0.888585,-1.560646,-0.420835,0.928871
4,0.033333,0.047177,0.016772,0.577522,0.814839,-1.661348,-0.333926,0.025798,-0.041343,-0.034368,0.233157,0.970952,-1.372225,-0.498663,0.020429,0.004283,0.005252,0.458601,0.888617,-1.561400,-0.420299,0.928890
5,0.041667,0.047125,0.016712,0.577506,0.814854,-1.661363,-0.333916,0.025792,-0.041339,-0.034425,0.233124,0.970958,-1.372224,-0.498658,0.020426,0.004771,0.006046,0.458836,0.888488,-1.562115,-0.419995,0.928979
6,0.050000,0.046901,0.016635,0.577506,0.814869,-1.661379,-0.333912,0.025796,-0.041536,-0.034447,0.233057,0.970965,-1.372230,-0.498636,0.020431,0.005031,0.005994,0.459190,0.888304,-1.562727,-0.419573,0.928903
7,0.058333,0.046826,0.016562,0.577525,0.814861,-1.661398,-0.333920,0.025801,-0.041594,-0.034366,0.232999,0.970979,-1.372227,-0.498624,0.020440,0.003128,0.004722,0.458135,0.888865,-1.563554,-0.419428,0.929192
8,0.066667,0.046702,0.016392,0.577526,0.814871,-1.661405,-0.333912,0.025798,-0.042638,-0.034111,0.232958,0.970953,-1.372240,-0.498650,0.020445,0.002961,0.003995,0.458784,0.888534,-1.564230,-0.419012,0.929198
9,0.075000,0.046547,0.016337,0.577536,0.814873,-1.661427,-0.333917,0.025785,-0.042729,-0.034133,0.232945,0.970951,-1.372248,-0.498647,0.020440,0.003569,0.003593,0.458455,0.888703,-1.565151,-0.418488,0.929000
