Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.012151,-0.024448,-0.963260,-0.267180,1.246974,-0.658035,0.029687,0.033306,0.069436,-0.833888,-0.546535,1.382996,-0.472538,0.033545,0.045939,-0.006046,-0.933658,-0.355155,1.317579,-0.536663,0.940660
1,0.008333,-0.012043,-0.024051,-0.963247,-0.267266,1.246969,-0.658084,0.029719,0.032036,0.069952,-0.834122,-0.546188,1.383045,-0.472501,0.033714,0.046797,-0.007107,-0.933422,-0.355645,1.317641,-0.535817,0.940400
2,0.016667,-0.012215,-0.023892,-0.963205,-0.267424,1.246983,-0.658117,0.029735,0.031131,0.070770,-0.834200,-0.546015,1.383100,-0.472486,0.033885,0.046865,-0.007850,-0.933277,-0.356001,1.317733,-0.535212,0.940208
3,0.025000,-0.012359,-0.023908,-0.963221,-0.267358,1.246999,-0.658160,0.029748,0.030086,0.071504,-0.834122,-0.546097,1.383162,-0.472490,0.034061,0.046526,-0.008137,-0.933116,-0.356460,1.317787,-0.534411,0.939893
4,0.033333,-0.012577,-0.023831,-0.963197,-0.267443,1.247037,-0.658184,0.029759,0.028667,0.072207,-0.833984,-0.546292,1.383245,-0.472531,0.034257,0.046795,-0.010244,-0.933443,-0.355513,1.317922,-0.533495,0.939686
5,0.041667,-0.012630,-0.023894,-0.963215,-0.267368,1.247067,-0.658225,0.029778,0.026631,0.072314,-0.833971,-0.546400,1.383302,-0.472637,0.034525,0.046837,-0.011318,-0.933596,-0.355072,1.317760,-0.532275,0.939527
6,0.050000,-0.012688,-0.023998,-0.963235,-0.267287,1.247100,-0.658258,0.029787,0.024743,0.072816,-0.833963,-0.546436,1.383383,-0.472781,0.034745,0.045716,-0.011728,-0.933732,-0.354847,1.317665,-0.531090,0.939183
7,0.058333,-0.012741,-0.024185,-0.963222,-0.267311,1.247141,-0.658280,0.029806,0.023118,0.073355,-0.834073,-0.546266,1.383431,-0.472959,0.034932,0.046604,-0.013602,-0.933728,-0.354676,1.317474,-0.529880,0.938950
8,0.066667,-0.012792,-0.024274,-0.963215,-0.267327,1.247186,-0.658286,0.029820,0.021630,0.074033,-0.834254,-0.545959,1.383450,-0.473166,0.035081,0.046179,-0.014790,-0.933980,-0.354019,1.317323,-0.528671,0.938500
9,0.075000,-0.012926,-0.024565,-0.963184,-0.267406,1.247226,-0.658268,0.029837,0.019641,0.074163,-0.834704,-0.545329,1.383404,-0.473433,0.035287,0.045179,-0.015507,-0.934534,-0.352653,1.317006,-0.527172,0.938129
10,0.083333,-0.013020,-0.025010,-0.963156,-0.267461,1.247262,-0.658251,0.029859,0.017774,0.074169,-0.835266,-0.544530,1.383365,-0.473743,0.035485,0.045497,-0.015949,-0.934822,-0.351828,1.316540,-0.525744,0.938023
