Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.015250,-0.039927,-0.969590,-0.240976,1.442759,-0.586062,0.031430,0.026631,0.068994,-0.831980,-0.549855,1.599078,-0.374883,0.034050,0.036641,-0.011087,-0.941267,-0.335486,1.516221,-0.432222,0.938082
1,0.008333,-0.015146,-0.040562,-0.969569,-0.240961,1.442790,-0.586008,0.031446,0.025954,0.069225,-0.832053,-0.549748,1.599151,-0.374930,0.034141,0.036870,-0.011538,-0.941220,-0.335577,1.515958,-0.430541,0.937989
2,0.016667,-0.014884,-0.041186,-0.969564,-0.240890,1.442813,-0.585943,0.031454,0.025283,0.068865,-0.832266,-0.549501,1.599170,-0.374982,0.034179,0.037179,-0.012455,-0.941177,-0.335630,1.515740,-0.429161,0.938059
3,0.025000,-0.014848,-0.041668,-0.969588,-0.240712,1.442905,-0.585857,0.031430,0.024597,0.068340,-0.832611,-0.549075,1.599207,-0.375007,0.034175,0.037237,-0.013200,-0.941116,-0.335768,1.515457,-0.427471,0.937908
4,0.033333,-0.015087,-0.042773,-0.969522,-0.240770,1.442985,-0.585762,0.031440,0.024522,0.068444,-0.832661,-0.548990,1.599280,-0.375026,0.034200,0.036880,-0.012839,-0.940957,-0.336267,1.515106,-0.425804,0.937655
5,0.041667,-0.015057,-0.043685,-0.969474,-0.240801,1.443048,-0.585645,0.031467,0.024526,0.068498,-0.832611,-0.549058,1.599374,-0.375028,0.034197,0.037114,-0.013168,-0.940905,-0.336372,1.514743,-0.424121,0.937615
6,0.050000,-0.014816,-0.044664,-0.969433,-0.240802,1.443110,-0.585526,0.031483,0.024509,0.068441,-0.832525,-0.549197,1.599456,-0.375028,0.034203,0.037174,-0.013464,-0.940949,-0.336233,1.514344,-0.422471,0.937548
7,0.058333,-0.014548,-0.045798,-0.969386,-0.240795,1.443184,-0.585396,0.031506,0.024152,0.068623,-0.832426,-0.549339,1.599519,-0.375095,0.034199,0.037335,-0.013767,-0.940483,-0.337504,1.514370,-0.420684,0.937331
8,0.066667,-0.014219,-0.047021,-0.969326,-0.240821,1.443249,-0.585258,0.031537,0.023681,0.068427,-0.832369,-0.549471,1.599576,-0.375136,0.034224,0.036611,-0.012293,-0.940615,-0.337272,1.513824,-0.419020,0.937275
9,0.075000,-0.013944,-0.048278,-0.969274,-0.240795,1.443338,-0.585112,0.031595,0.023202,0.068340,-0.832445,-0.549388,1.599651,-0.375180,0.034275,0.037591,-0.013417,-0.940508,-0.337420,1.513418,-0.417323,0.937370
