Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.020811,0.054293,0.842359,0.535771,1.048232,-0.883464,0.033494,0.000283,0.002178,-0.415618,-0.909537,1.345533,-0.810420,0.020972,0.007093,-0.010253,-0.659787,-0.751350,1.285263,-0.873318,0.927478
1,0.008333,-0.026399,0.053402,0.842200,0.535864,1.048421,-0.882836,0.034567,0.000167,0.002315,-0.415636,-0.909528,1.345522,-0.810401,0.020975,0.006460,-0.011026,-0.659863,-0.751277,1.285593,-0.873307,0.927737
2,0.016667,-0.032498,0.056119,0.840461,0.537977,1.048406,-0.882505,0.035885,0.000279,0.002183,-0.415599,-0.909545,1.345518,-0.810423,0.020961,0.004994,-0.010817,-0.659663,-0.751467,1.285871,-0.873392,0.927883
3,0.025000,-0.036356,0.059631,0.840515,0.537268,1.048436,-0.881855,0.037176,0.000210,0.002221,-0.415645,-0.909524,1.345524,-0.810429,0.020974,0.003459,-0.011202,-0.659698,-0.751439,1.286025,-0.873633,0.928105
4,0.033333,-0.041591,0.062630,0.840462,0.536629,1.048450,-0.881278,0.038512,0.000335,0.002394,-0.415672,-0.909511,1.345521,-0.810431,0.020978,0.002627,-0.012815,-0.659396,-0.751682,1.286178,-0.873956,0.928309
5,0.041667,-0.046978,0.066264,0.840448,0.535769,1.048485,-0.880536,0.040011,0.000344,0.002526,-0.415708,-0.909495,1.345540,-0.810441,0.021000,0.000677,-0.013743,-0.658963,-0.752050,1.286328,-0.874053,0.928665
6,0.050000,-0.052642,0.071833,0.839379,0.536202,1.048378,-0.879893,0.041551,0.000524,0.002159,-0.415657,-0.909519,1.345537,-0.810463,0.020977,-0.001378,-0.015179,-0.658701,-0.752250,1.286381,-0.874140,0.929233
7,0.058333,-0.058644,0.077028,0.838013,0.536993,1.048154,-0.879150,0.043170,0.000676,0.002390,-0.415682,-0.909507,1.345547,-0.810465,0.020993,-0.002587,-0.015783,-0.658487,-0.752422,1.286574,-0.874262,0.929548
8,0.066667,-0.063961,0.083939,0.836594,0.537563,1.047933,-0.878308,0.044977,0.000652,0.002243,-0.415674,-0.909511,1.345561,-0.810485,0.020981,-0.003307,-0.016836,-0.658225,-0.752626,1.286761,-0.874337,0.929960
9,0.075000,-0.069208,0.092065,0.834661,0.538586,1.047672,-0.877474,0.046841,0.000751,0.002276,-0.415606,-0.909542,1.345556,-0.810501,0.020979,-0.005443,-0.017493,-0.657698,-0.753059,1.287128,-0.874682,0.930093
10,0.083333,-0.076953,0.104466,0.831262,0.540526,1.046686,-0.876006,0.049512,0.000913,0.002503,-0.415588,-0.909549,1.345573,-0.810509,0.020962,-0.008038,-0.017224,-0.657591,-0.753135,1.287396,-0.874960,0.930293
11,0.091667,-0.081837,0.115980,0.828633,0.541497,1.046043,-0.875180,0.051653,0.000887,0.002413,-0.415501,-0.909589,1.345586,-0.810527,0.020970,-0.009857,-0.017146,-0.657636,-0.753077,1.287717,-0.875133,0.930592
12,0.100000,-0.086654,0.125417,0.827217,0.540809,1.045774,-0.873847,0.054022,0.000863,0.002486,-0.415538,-0.909572,1.345621,-0.810550,0.020981,-0.010086,-0.018018,-0.657798,-0.752911,1.287968,-0.875148,0.931140
13,0.108333,-0.089126,0.142821,0.821895,0.544194,1.045159,-0.872641,0.056660,0.001239,0.002888,-0.415543,-0.909568,1.345669,-0.810569,0.021009,-0.010610,-0.020341,-0.657898,-0.752758,1.288119,-0.875309,0.931650
14,0.116667,-0.097245,0.153233,0.819869,0.543027,1.045031,-0.870897,0.059434,0.001230,0.002905,-0.415479,-0.909597,1.345696,-0.810594,0.021001,-0.015277,-0.019205,-0.658075,-0.752553,1.288606,-0.875789,0.931624
15,0.125000,-0.101740,0.169109,0.818699,0.539244,1.044538,-0.868798,0.062492,0.001363,0.002985,-0.415500,-0.909587,1.345724,-0.810623,0.021003,-0.015541,-0.021068,-0.658464,-0.752156,1.288797,-0.876037,0.932213
16,0.133333,-0.111530,0.181656,0.815648,0.537848,1.044373,-0.866298,0.066069,0.001344,0.003234,-0.415454,-0.909608,1.345748,-0.810654,0.020969,-0.017463,-0.022824,-0.658953,-0.751635,1.289008,-0.876495,0.932643
17,0.141667,-0.125832,0.187190,0.814461,0.534583,1.044751,-0.863293,0.070309,0.003150,0.004268,-0.416635,-0.909058,1.345978,-0.810834,0.021004,-0.019972,-0.022963,-0.659633,-0.750972,1.289169,-0.876899,0.932958
18,0.150000,-0.136367,0.187740,0.815900,0.529589,1.044508,-0.859567,0.074953,0.004684,0.005775,-0.417787,-0.908515,1.346203,-0.810972,0.021018,-0.020550,-0.024960,-0.660546,-0.750089,1.289427,-0.877162,0.933474
19,0.158333,-0.147816,0.193574,0.815019,0.525760,1.045040,-0.856814,0.079170,0.004120,0.010451,-0.419044,-0.907897,1.346450,-0.811063,0.020626,-0.022169,-0.025741,-0.660965,-0.749647,1.289713,-0.877455,0.933719
20,0.166667,-0.159222,0.200563,0.813443,0.522239,1.045744,-0.853885,0.083762,0.007888,0.010142,-0.421870,-0.906565,1.346908,-0.811481,0.020951,-0.018308,-0.026105,-0.659791,-0.750772,1.290776,-0.877002,0.933442
21,0.175000,-0.170746,0.208718,0.811876,0.517823,1.046976,-0.849722,0.088981,0.010457,0.013212,-0.423822,-0.905589,1.347273,-0.811800,0.020923,-0.019463,-0.028117,-0.660721,-0.749852,1.291008,-0.877357,0.934044
