Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.052591,0.026214,0.566201,0.822170,-1.478792,-1.007009,0.013888,-0.044514,-0.020250,0.345320,0.937210,-1.220199,-1.122566,0.013244,0.043697,-0.038915,-0.526243,-0.848319,-1.349407,-1.180534,0.920579
1,0.008333,0.052243,0.025976,0.566188,0.822208,-1.478862,-1.006985,0.013905,-0.044590,-0.020393,0.345120,0.937277,-1.220208,-1.122592,0.013272,0.044800,-0.038649,-0.526404,-0.848173,-1.349172,-1.178662,0.920631
2,0.016667,0.051942,0.025701,0.566252,0.822193,-1.478933,-1.006960,0.013918,-0.044614,-0.020625,0.344907,0.937349,-1.220239,-1.122643,0.013278,0.044578,-0.038540,-0.525892,-0.848508,-1.348554,-1.176626,0.920801
3,0.025000,0.051583,0.025340,0.566308,0.822188,-1.479009,-1.006939,0.013941,-0.044570,-0.020797,0.344727,0.937414,-1.220242,-1.122640,0.013321,0.043681,-0.037583,-0.525022,-0.849135,-1.348320,-1.174239,0.921132
4,0.033333,0.051326,0.024980,0.566531,0.822061,-1.479046,-1.006902,0.013961,-0.044648,-0.020950,0.344625,0.937444,-1.220274,-1.122689,0.013328,0.042655,-0.036304,-0.525020,-0.849245,-1.347824,-1.172009,0.921354
5,0.041667,0.049218,0.024218,0.567353,0.821646,-1.479168,-1.006997,0.013888,-0.044686,-0.021171,0.344461,0.937498,-1.220287,-1.122694,0.013345,0.042854,-0.035687,-0.525023,-0.849259,-1.347484,-1.169659,0.921646
6,0.050000,0.048907,0.023784,0.567650,0.821472,-1.479215,-1.006994,0.013881,-0.045099,-0.021349,0.344426,0.937487,-1.220311,-1.122665,0.013369,0.041295,-0.034710,-0.524451,-0.849730,-1.347020,-1.167304,0.921788
7,0.058333,0.048395,0.023382,0.567886,0.821350,-1.479243,-1.007023,0.013890,-0.045408,-0.021509,0.344483,0.937447,-1.220360,-1.122669,0.013378,0.040743,-0.033518,-0.524783,-0.849599,-1.346727,-1.165042,0.921951
8,0.066667,0.048119,0.022948,0.568242,0.821132,-1.479243,-1.007036,0.013890,-0.045846,-0.021777,0.344507,0.937411,-1.220407,-1.122663,0.013391,0.040490,-0.033257,-0.524298,-0.849922,-1.346274,-1.162532,0.922169
9,0.075000,0.047776,0.022548,0.568475,0.821003,-1.479239,-1.007059,0.013882,-0.046428,-0.022051,0.344528,0.937368,-1.220467,-1.122649,0.013385,0.038657,-0.032094,-0.524610,-0.849859,-1.345899,-1.160388,0.922261
