Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.055196,0.006785,0.420679,0.905503,-0.331171,-0.425317,0.025737,-0.066213,-0.018583,0.059955,0.995829,-0.169374,-0.611540,0.022384,-0.005715,-0.014325,-0.334168,-0.942388,-0.237978,-0.556977,0.935168
1,0.008333,0.055085,0.006756,0.420696,0.905503,-0.331186,-0.425298,0.025740,-0.066134,-0.018576,0.059978,0.995833,-0.169380,-0.611550,0.022392,-0.006048,-0.014915,-0.333695,-0.942544,-0.237737,-0.557450,0.935023
2,0.016667,0.054987,0.006766,0.420700,0.905507,-0.331192,-0.425285,0.025740,-0.065906,-0.018597,0.059977,0.995848,-0.169390,-0.611560,0.022387,-0.006265,-0.015322,-0.333423,-0.942632,-0.237526,-0.557925,0.935002
3,0.025000,0.054908,0.006710,0.420688,0.905517,-0.331201,-0.425280,0.025737,-0.065760,-0.018595,0.060017,0.995855,-0.169401,-0.611565,0.022393,-0.006745,-0.015449,-0.332946,-0.942795,-0.237334,-0.558404,0.934960
4,0.033333,0.054890,0.006756,0.420718,0.905504,-0.331202,-0.425271,0.025738,-0.065616,-0.018602,0.060071,0.995861,-0.169403,-0.611574,0.022399,-0.007032,-0.015641,-0.332497,-0.942949,-0.237155,-0.558898,0.934915
5,0.041667,0.054805,0.006760,0.420729,0.905504,-0.331216,-0.425256,0.025737,-0.065507,-0.018545,0.060051,0.995871,-0.169409,-0.611580,0.022408,-0.007256,-0.015454,-0.332190,-0.943058,-0.236972,-0.559461,0.934911
6,0.050000,0.054696,0.006776,0.420757,0.905498,-0.331221,-0.425243,0.025737,-0.065317,-0.018565,0.060030,0.995884,-0.169423,-0.611585,0.022390,-0.007068,-0.015445,-0.331939,-0.943148,-0.236720,-0.559947,0.934903
7,0.058333,0.054675,0.006798,0.420792,0.905482,-0.331223,-0.425222,0.025731,-0.065174,-0.018543,0.060111,0.995889,-0.169419,-0.611598,0.022393,-0.007169,-0.015674,-0.331655,-0.943243,-0.236438,-0.560454,0.934931
8,0.066667,0.054603,0.006772,0.420777,0.905494,-0.331212,-0.425209,0.025737,-0.065031,-0.018513,0.060115,0.995899,-0.169411,-0.611607,0.022412,-0.007255,-0.015822,-0.331472,-0.943305,-0.236103,-0.560851,0.934934
9,0.075000,0.054564,0.006801,0.420809,0.905481,-0.331212,-0.425186,0.025738,-0.064991,-0.018457,0.060140,0.995901,-0.169414,-0.611618,0.022419,-0.007201,-0.015771,-0.331544,-0.943281,-0.235742,-0.561259,0.934942
10,0.083333,0.054563,0.006860,0.420819,0.905476,-0.331207,-0.425170,0.025734,-0.064717,-0.018403,0.060127,0.995921,-0.169419,-0.611630,0.022416,-0.007199,-0.015648,-0.331621,-0.943255,-0.235474,-0.561591,0.935064
11,0.091667,0.054491,0.006899,0.420840,0.905471,-0.331221,-0.425159,0.025740,-0.064531,-0.018399,0.060120,0.995933,-0.169425,-0.611637,0.022411,-0.006872,-0.015512,-0.331570,-0.943278,-0.235035,-0.561966,0.934937
12,0.100000,0.054510,0.006921,0.420855,0.905462,-0.331222,-0.425147,0.025744,-0.064400,-0.018357,0.060110,0.995943,-0.169431,-0.611645,0.022423,-0.007065,-0.016120,-0.331630,-0.943246,-0.234444,-0.562430,0.934900
13,0.108333,0.054498,0.007032,0.420855,0.905462,-0.331231,-0.425136,0.025749,-0.065198,-0.018209,0.060141,0.995892,-0.169404,-0.611716,0.022473,-0.008958,-0.018741,-0.329738,-0.943844,-0.233950,-0.564022,0.934187
14,0.116667,0.054346,0.006975,0.420885,0.905458,-0.331236,-0.425124,0.025756,-0.065230,-0.018221,0.060182,0.995887,-0.169402,-0.611721,0.022477,-0.010156,-0.018250,-0.329638,-0.943876,-0.233541,-0.564587,0.934174
15,0.125000,0.054289,0.006964,0.420881,0.905463,-0.331239,-0.425117,0.025761,-0.064989,-0.018222,0.060236,0.995900,-0.169416,-0.611721,0.022473,-0.010689,-0.019033,-0.330090,-0.943697,-0.233028,-0.564986,0.934205
16,0.133333,0.054258,0.006999,0.420904,0.905454,-0.331241,-0.425110,0.025763,-0.064830,-0.018193,0.060250,0.995910,-0.169413,-0.611720,0.022480,-0.009840,-0.018578,-0.330148,-0.943695,-0.232639,-0.565369,0.934158
17,0.141667,0.054195,0.007107,0.420906,0.905456,-0.331250,-0.425103,0.025777,-0.064706,-0.018192,0.060258,0.995917,-0.169427,-0.611727,0.022485,-0.008902,-0.016484,-0.331137,-0.943397,-0.232377,-0.565260,0.934761
18,0.150000,0.054236,0.007110,0.420945,0.905435,-0.331248,-0.425095,0.025768,-0.064511,-0.018153,0.060256,0.995931,-0.169427,-0.611732,0.022482,-0.007933,-0.016188,-0.332813,-0.942821,-0.231638,-0.565197,0.935049
19,0.158333,0.054238,0.007134,0.420976,0.905421,-0.331249,-0.425091,0.025772,-0.064504,-0.018043,0.060290,0.995931,-0.169417,-0.611738,0.022513,-0.007563,-0.015567,-0.333776,-0.942494,-0.230996,-0.565447,0.935085
20,0.166667,0.054270,0.007340,0.420952,0.905428,-0.331246,-0.425062,0.025795,-0.064130,-0.017946,0.060297,0.995957,-0.169421,-0.611743,0.022503,-0.007962,-0.016122,-0.334236,-0.942318,-0.230257,-0.566133,0.934930
21,0.175000,0.054321,0.007417,0.421012,0.905397,-0.331248,-0.425045,0.025802,-0.063966,-0.017820,0.060309,0.995969,-0.169419,-0.611750,0.022525,-0.008231,-0.015868,-0.334567,-0.942202,-0.229766,-0.566574,0.934828
22,0.183333,0.054331,0.007529,0.421028,0.905388,-0.331238,-0.425042,0.025809,-0.063605,-0.017771,0.060370,0.995989,-0.169421,-0.611757,0.022524,-0.008487,-0.016035,-0.334505,-0.942219,-0.229219,-0.566999,0.934810
23,0.191667,0.054400,0.007613,0.421068,0.905364,-0.331237,-0.425038,0.025817,-0.063593,-0.017582,0.060390,0.995992,-0.169409,-0.611776,0.022540,-0.008356,-0.017040,-0.334140,-0.942332,-0.228661,-0.567654,0.934680
24,0.200000,0.054384,0.007743,0.421147,0.905327,-0.331247,-0.425034,0.025826,-0.063106,-0.017518,0.060397,0.996024,-0.169412,-0.611783,0.022549,-0.008316,-0.016992,-0.333800,-0.942454,-0.228064,-0.568433,0.934444
25,0.208333,0.054385,0.007782,0.421202,0.905301,-0.331241,-0.425037,0.025826,-0.062997,-0.017312,0.060338,0.996038,-0.169408,-0.611796,0.022564,-0.009443,-0.017987,-0.333476,-0.942540,-0.227394,-0.569311,0.934457
26,0.216667,0.054286,0.007620,0.421381,0.905225,-0.331235,-0.425085,0.025787,-0.062782,-0.017272,0.060409,0.996048,-0.169407,-0.611809,0.022568,-0.011467,-0.019225,-0.331538,-0.943176,-0.226900,-0.570918,0.933736
27,0.225000,0.054466,0.007944,0.421514,0.905150,-0.331238,-0.425085,0.025801,-0.062400,-0.017240,0.060428,0.996071,-0.169406,-0.611821,0.022555,-0.012427,-0.019214,-0.331629,-0.943132,-0.226221,-0.571732,0.933701
28,0.233333,0.054474,0.008190,0.421598,0.905108,-0.331235,-0.425073,0.025804,-0.062284,-0.017129,0.060464,0.996078,-0.169406,-0.611835,0.022558,-0.009619,-0.016667,-0.333440,-0.942575,-0.225568,-0.571497,0.934278
29,0.241667,0.054426,0.008426,0.421644,0.905087,-0.331235,-0.425067,0.025818,-0.061936,-0.017068,0.060455,0.996101,-0.169405,-0.611844,0.022553,-0.009310,-0.016468,-0.332944,-0.942757,-0.225002,-0.572202,0.934167
30,0.250000,0.054470,0.008576,0.421792,0.905014,-0.331205,-0.425043,0.025825,-0.061749,-0.017000,0.060478,0.996113,-0.169415,-0.611860,0.022545,-0.010063,-0.016400,-0.332599,-0.942872,-0.224195,-0.573131,0.933909
31,0.258333,0.054591,0.009038,0.421909,0.904948,-0.331200,-0.425038,0.025847,-0.061613,-0.016971,0.060528,0.996119,-0.169413,-0.611884,0.022544,-0.010396,-0.016626,-0.332183,-0.943011,-0.223559,-0.574099,0.933823
32,0.266667,0.054496,0.009260,0.421986,0.904916,-0.331195,-0.425020,0.025864,-0.061241,-0.017024,0.060644,0.996134,-0.169419,-0.611892,0.022527,-0.010516,-0.016459,-0.331910,-0.943109,-0.222799,-0.574954,0.933620
33,0.275000,0.054391,0.009522,0.422042,0.904893,-0.331200,-0.425009,0.025877,-0.061077,-0.016945,0.060752,0.996138,-0.169426,-0.611915,0.022524,-0.010678,-0.015632,-0.331765,-0.943172,-0.222143,-0.575835,0.933437
34,0.283333,0.054287,0.009881,0.422156,0.904842,-0.331185,-0.424976,0.025912,-0.060911,-0.016993,0.060897,0.996139,-0.169430,-0.611943,0.022516,-0.010987,-0.015551,-0.331335,-0.943321,-0.221382,-0.576692,0.933249
35,0.291667,0.054227,0.010332,0.422316,0.904766,-0.331180,-0.424940,0.025930,-0.060839,-0.017165,0.061295,0.996116,-0.169354,-0.611967,0.022523,-0.010869,-0.015620,-0.331024,-0.943430,-0.220700,-0.577573,0.933165
36,0.300000,0.054109,0.010740,0.422482,0.904691,-0.331158,-0.424893,0.025971,-0.060562,-0.016868,0.061153,0.996147,-0.169433,-0.611975,0.022509,-0.010806,-0.014225,-0.330974,-0.943471,-0.219842,-0.578530,0.932799
37,0.308333,0.054042,0.011390,0.422606,0.904629,-0.331134,-0.424841,0.026012,-0.060353,-0.017007,0.061501,0.996135,-0.169347,-0.612012,0.022508,-0.010862,-0.013815,-0.330442,-0.943663,-0.219111,-0.579417,0.932520
38,0.316667,0.054435,0.012349,0.422826,0.904490,-0.331090,-0.424765,0.026101,-0.060194,-0.016763,0.061389,0.996156,-0.169424,-0.612051,0.022470,-0.011072,-0.013479,-0.330028,-0.943810,-0.218306,-0.580320,0.932339
39,0.325000,0.054776,0.013205,0.422978,0.904386,-0.331046,-0.424677,0.026154,-0.059981,-0.016941,0.061861,0.996137,-0.169335,-0.612103,0.022468,-0.011165,-0.012963,-0.330085,-0.943796,-0.217579,-0.581270,0.932255
40,0.333333,0.054798,0.014508,0.423131,0.904293,-0.330964,-0.424599,0.026267,-0.059230,-0.016748,0.061741,0.996192,-0.169413,-0.612133,0.022416,-0.011134,-0.012427,-0.329764,-0.943916,-0.216697,-0.582187,0.931984
41,0.341667,0.054599,0.015616,0.423326,0.904196,-0.330871,-0.424528,0.026448,-0.058785,-0.016660,0.061756,0.996219,-0.169411,-0.612184,0.022408,-0.011115,-0.011834,-0.329182,-0.944127,-0.215903,-0.583145,0.931726
42,0.350000,0.054370,0.016536,0.423497,0.904113,-0.330739,-0.424485,0.026575,-0.058356,-0.016515,0.061830,0.996242,-0.169414,-0.612232,0.022399,-0.011626,-0.010724,-0.329128,-0.944153,-0.215373,-0.584074,0.931667
43,0.358333,0.053810,0.018000,0.423626,0.904058,-0.330602,-0.424445,0.026808,-0.058500,-0.016627,0.062383,0.996198,-0.169288,-0.612303,0.022452,-0.011740,-0.009981,-0.328985,-0.944209,-0.214534,-0.585035,0.931508
44,0.366667,0.052735,0.019566,0.423824,0.903996,-0.330489,-0.424358,0.027142,-0.058290,-0.016424,0.062578,0.996201,-0.169277,-0.612341,0.022466,-0.011943,-0.009083,-0.328363,-0.944432,-0.213684,-0.585882,0.931295
45,0.375000,0.051017,0.021670,0.424125,0.903906,-0.330341,-0.424242,0.027615,-0.057891,-0.016358,0.062652,0.996221,-0.169283,-0.612383,0.022432,-0.012011,-0.008418,-0.327830,-0.944623,-0.212702,-0.586783,0.931043
46,0.383333,0.048729,0.024783,0.424878,0.903599,-0.330101,-0.424177,0.028271,-0.057609,-0.016222,0.062653,0.996239,-0.169282,-0.612408,0.022407,-0.012482,-0.008212,-0.327487,-0.944738,-0.212035,-0.587812,0.930938
47,0.391667,0.046075,0.028182,0.425742,0.903231,-0.329779,-0.424218,0.028986,-0.057280,-0.016229,0.062777,0.996250,-0.169283,-0.612440,0.022385,-0.013636,-0.006850,-0.327241,-0.944818,-0.211409,-0.588803,0.930800
