Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.029183,0.012616,0.749955,0.660724,1.166368,-0.808889,0.024780,0.009123,0.021764,-0.591046,-0.806292,1.432293,-0.743308,0.023678,0.027358,-0.000053,-0.708439,-0.705241,1.353728,-0.806209,0.929331
1,0.008333,0.028971,0.012539,0.749917,0.660778,1.166357,-0.808867,0.024796,0.008772,0.021329,-0.591044,-0.806309,1.432281,-0.743326,0.023660,0.027511,-0.000921,-0.708454,-0.705220,1.354685,-0.805988,0.929365
2,0.016667,0.028750,0.012735,0.749871,0.660836,1.166342,-0.808848,0.024828,0.008295,0.021560,-0.591438,-0.806020,1.432281,-0.743335,0.023659,0.027028,-0.000895,-0.708510,-0.705183,1.355822,-0.805801,0.929336
3,0.025000,0.028494,0.012948,0.749828,0.660892,1.166345,-0.808813,0.024871,0.008224,0.021104,-0.591403,-0.806058,1.432293,-0.743355,0.023670,0.026150,-0.000231,-0.709093,-0.704630,1.356983,-0.805694,0.929364
4,0.033333,0.028259,0.013226,0.749774,0.660959,1.166337,-0.808773,0.024915,0.007882,0.018951,-0.590768,-0.806581,1.432120,-0.743308,0.023772,0.025857,-0.001023,-0.709101,-0.704632,1.357917,-0.805514,0.929383
5,0.041667,0.028001,0.013610,0.749717,0.661026,1.166331,-0.808734,0.024983,0.007739,0.018258,-0.590927,-0.806481,1.432136,-0.743351,0.023773,0.025332,-0.001489,-0.709188,-0.704563,1.359010,-0.805415,0.929400
6,0.050000,0.027594,0.014080,0.749745,0.661001,1.166330,-0.808673,0.025067,0.007238,0.018012,-0.591230,-0.806269,1.432178,-0.743376,0.023780,0.024842,-0.001598,-0.709594,-0.704171,1.360162,-0.805308,0.929361
7,0.058333,0.027053,0.014584,0.749675,0.661092,1.166334,-0.808551,0.025191,0.007228,0.016735,-0.590925,-0.806521,1.432177,-0.743428,0.023832,0.024655,-0.002191,-0.709587,-0.704183,1.361160,-0.805294,0.929420
8,0.066667,0.026160,0.015193,0.749911,0.660846,1.166392,-0.808433,0.025351,0.006730,0.016131,-0.591307,-0.806257,1.432213,-0.743482,0.023850,0.023833,-0.002224,-0.709914,-0.703881,1.362157,-0.805228,0.929447
9,0.075000,0.025061,0.015848,0.750243,0.660497,1.166499,-0.808275,0.025515,0.006042,0.017810,-0.592561,-0.805306,1.432452,-0.743583,0.023752,0.022413,-0.002239,-0.710008,-0.703834,1.363127,-0.805375,0.929358
10,0.083333,0.023355,0.016478,0.750806,0.659905,1.166669,-0.808100,0.025774,0.005264,0.017600,-0.592949,-0.805031,1.432493,-0.743594,0.023736,0.021163,-0.001802,-0.710401,-0.703477,1.364046,-0.805467,0.929261
11,0.091667,0.020943,0.017552,0.751704,0.658934,1.166782,-0.807902,0.026105,0.004693,0.017198,-0.593214,-0.804847,1.432521,-0.743620,0.023743,0.019858,-0.002941,-0.710620,-0.703290,1.365040,-0.805542,0.929196
12,0.100000,0.017532,0.018301,0.753064,0.657459,1.167062,-0.807510,0.026590,0.004173,0.016677,-0.593385,-0.804735,1.432543,-0.743668,0.023715,0.019373,-0.003921,-0.711209,-0.702703,1.365776,-0.805422,0.929345
13,0.108333,0.013132,0.018553,0.754975,0.655360,1.167424,-0.806990,0.027281,0.003743,0.016374,-0.593617,-0.804572,1.432545,-0.743701,0.023710,0.018742,-0.002753,-0.711935,-0.701990,1.367061,-0.805488,0.929300
14,0.116667,0.008128,0.018553,0.757023,0.653074,1.168007,-0.806554,0.028054,0.003387,0.016622,-0.594077,-0.804229,1.432577,-0.743760,0.023668,0.018259,-0.003978,-0.712719,-0.701201,1.367754,-0.805594,0.929600
15,0.125000,0.002100,0.019246,0.759266,0.650492,1.168779,-0.806173,0.029109,0.002272,0.016786,-0.594351,-0.804027,1.432544,-0.743787,0.023584,0.016826,-0.004283,-0.713488,-0.700452,1.369040,-0.805733,0.929485
16,0.133333,-0.004287,0.022206,0.761787,0.647432,1.169703,-0.805848,0.030533,0.004968,0.015605,-0.594429,-0.803981,1.432579,-0.743843,0.023850,0.015523,-0.005003,-0.714345,-0.699604,1.369947,-0.806049,0.929618
17,0.141667,-0.013551,0.024316,0.765060,0.643358,1.170975,-0.805212,0.032146,0.004737,0.015524,-0.594617,-0.803845,1.432521,-0.743874,0.023851,0.014179,-0.004894,-0.715429,-0.698524,1.370752,-0.806122,0.929702
18,0.150000,-0.027315,0.025715,0.767940,0.639422,1.172462,-0.804645,0.034158,0.004936,0.015452,-0.594777,-0.803727,1.432501,-0.743898,0.023857,0.013558,-0.004851,-0.717051,-0.696872,1.371658,-0.806122,0.929946
19,0.158333,-0.040193,0.033471,0.769988,0.635911,1.173524,-0.803869,0.036908,0.005101,0.013683,-0.594134,-0.804234,1.432365,-0.743920,0.023891,0.010830,-0.005724,-0.718631,-0.695284,1.372609,-0.806227,0.929979
20,0.166667,-0.054360,0.039051,0.773576,0.630159,1.174973,-0.802796,0.039583,0.005125,0.013646,-0.594248,-0.804150,1.432326,-0.743928,0.023886,0.009038,-0.006065,-0.720169,-0.693713,1.373654,-0.806194,0.930320
21,0.175000,-0.066324,0.048651,0.778711,0.621967,1.176471,-0.801451,0.042445,0.005070,0.013625,-0.594361,-0.804067,1.432312,-0.743953,0.023867,0.006171,-0.006160,-0.721915,-0.691926,1.374870,-0.806343,0.930717
22,0.183333,-0.080694,0.062828,0.780203,0.617110,1.177729,-0.799723,0.046177,0.005129,0.013604,-0.594307,-0.804107,1.432287,-0.743968,0.023862,0.004727,-0.005865,-0.722915,-0.690896,1.375742,-0.806458,0.930912
23,0.191667,-0.083496,0.084281,0.782687,0.611004,1.177849,-0.796764,0.049967,0.005010,0.013574,-0.594348,-0.804078,1.432280,-0.743992,0.023842,0.002077,-0.006109,-0.724180,-0.689581,1.376800,-0.806570,0.931043
24,0.200000,-0.100807,0.097601,0.783738,0.605035,1.179476,-0.794520,0.054447,0.004883,0.013550,-0.594283,-0.804127,1.432251,-0.744006,0.023801,0.000101,-0.006954,-0.724699,-0.689031,1.377570,-0.806712,0.931308
25,0.208333,-0.118388,0.109622,0.784319,0.599009,1.181323,-0.792771,0.059123,0.004606,0.013484,-0.594254,-0.804151,1.432225,-0.744006,0.023783,-0.002055,-0.006322,-0.725245,-0.688458,1.378478,-0.807026,0.931314
26,0.216667,-0.134449,0.115579,0.787316,0.590508,1.183003,-0.790432,0.064801,0.004430,0.013388,-0.594269,-0.804143,1.432226,-0.744030,0.023756,-0.005305,-0.007707,-0.725643,-0.688008,1.379083,-0.807213,0.931760
27,0.225000,-0.149217,0.107879,0.791146,0.583253,1.185308,-0.787635,0.071556,0.004332,0.013104,-0.594091,-0.804279,1.432209,-0.744054,0.023736,-0.008816,-0.008105,-0.725814,-0.687787,1.379767,-0.807557,0.932060
28,0.233333,-0.157135,0.115350,0.794444,0.575205,1.187240,-0.784988,0.078630,0.004120,0.013086,-0.594070,-0.804296,1.432191,-0.744083,0.023707,-0.013786,-0.007285,-0.726058,-0.687457,1.380474,-0.807957,0.932215
29,0.241667,-0.159969,0.125229,0.795532,0.570838,1.189479,-0.782061,0.086423,0.003690,0.013075,-0.594307,-0.804124,1.432200,-0.744105,0.023736,-0.015304,-0.007916,-0.725749,-0.687744,1.380946,-0.808094,0.932355
30,0.250000,-0.157588,0.128621,0.797254,0.568339,1.192210,-0.779495,0.094814,0.003473,0.013064,-0.594443,-0.804024,1.432203,-0.744128,0.023735,-0.016515,-0.008205,-0.725558,-0.687914,1.381696,-0.808165,0.932477
31,0.258333,-0.159107,0.121505,0.802033,0.562730,1.195309,-0.776829,0.103748,0.003875,0.013110,-0.594846,-0.803724,1.432211,-0.744283,0.023704,-0.018916,-0.007580,-0.725426,-0.687998,1.382486,-0.808291,0.932452
32,0.266667,-0.161188,0.122083,0.807202,0.554562,1.198342,-0.774395,0.112660,0.003610,0.013657,-0.594751,-0.803786,1.432140,-0.744215,0.023658,-0.019172,-0.007839,-0.725143,-0.688287,1.382974,-0.808228,0.932774
33,0.275000,-0.163126,0.123897,0.809512,0.550209,1.201260,-0.771989,0.121785,0.004037,0.013359,-0.594585,-0.803912,1.432161,-0.744266,0.023644,-0.020609,-0.008275,-0.724866,-0.688531,1.383691,-0.808091,0.932964
34,0.283333,-0.164261,0.121157,0.810870,0.548480,1.205580,-0.769038,0.131423,-0.002733,0.010505,-0.591667,-0.806109,1.431505,-0.744286,0.023396,-0.021710,-0.007637,-0.724218,-0.689187,1.384320,-0.808330,0.933237
