Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.007701,-0.023979,-0.983859,0.177162,1.266620,1.284232,0.056448,0.008179,0.062016,-0.965001,-0.254676,1.409685,1.533974,0.057911,-0.018391,0.014904,0.999500,0.020968,1.374081,1.425819,0.964853
1,0.008333,0.007657,-0.023966,-0.983854,0.177195,1.266621,1.284228,0.056433,0.008216,0.062047,-0.964975,-0.254767,1.409687,1.533971,0.057923,-0.019008,0.014489,0.999475,0.021885,1.373615,1.425328,0.964972
2,0.016667,0.007790,-0.023846,-0.983848,0.177237,1.266628,1.284227,0.056436,0.008304,0.062238,-0.964937,-0.254861,1.409688,1.533968,0.057916,-0.019470,0.014283,0.999452,0.022637,1.373170,1.424820,0.965115
3,0.025000,0.007788,-0.023885,-0.983860,0.177169,1.266638,1.284218,0.056443,0.008327,0.062255,-0.964924,-0.254903,1.409685,1.533960,0.057930,-0.019841,0.014578,0.999427,0.023224,1.372670,1.424417,0.965164
4,0.033333,0.007615,-0.023882,-0.983881,0.177057,1.266644,1.284199,0.056415,0.008421,0.062182,-0.964910,-0.254971,1.409681,1.533946,0.057932,-0.020160,0.015570,0.999394,0.023729,1.372144,1.424184,0.965048
5,0.041667,0.007605,-0.023831,-0.983891,0.177011,1.266647,1.284180,0.056409,0.008459,0.062280,-0.964874,-0.255083,1.409678,1.533940,0.057933,-0.020628,0.014768,0.999383,0.024303,1.371775,1.423595,0.965253
6,0.050000,0.007568,-0.023857,-0.983891,0.177010,1.266652,1.284170,0.056402,0.008539,0.062287,-0.964848,-0.255176,1.409676,1.533919,0.057946,-0.020977,0.015116,0.999361,0.024675,1.371281,1.423231,0.965254
7,0.058333,0.007650,-0.023798,-0.983884,0.177051,1.266660,1.284183,0.056415,0.008566,0.062367,-0.964819,-0.255266,1.409676,1.533911,0.057947,-0.021463,0.014928,0.999342,0.025157,1.370871,1.422785,0.965298
8,0.066667,0.007628,-0.023947,-0.983891,0.176997,1.266652,1.284194,0.056408,0.008577,0.062476,-0.964794,-0.255334,1.409676,1.533910,0.057947,-0.021740,0.014942,0.999325,0.025576,1.370467,1.422408,0.965293
9,0.075000,0.007502,-0.024166,-0.983900,0.176918,1.266659,1.284203,0.056376,0.008791,0.062914,-0.964781,-0.255271,1.409656,1.533914,0.057990,-0.022254,0.014586,0.999306,0.026058,1.370116,1.421944,0.965310
10,0.083333,0.007623,-0.024265,-0.983879,0.177020,1.266656,1.284232,0.056389,0.009087,0.063157,-0.964799,-0.255132,1.409665,1.533947,0.058040,-0.022839,0.015350,0.999267,0.026613,1.369634,1.421774,0.965026
11,0.091667,0.007599,-0.024474,-0.983875,0.177011,1.266660,1.284249,0.056383,0.009558,0.063367,-0.964810,-0.255021,1.409682,1.533977,0.058102,-0.023239,0.015041,0.999253,0.026962,1.369238,1.421325,0.965009
12,0.100000,0.007615,-0.024656,-0.983872,0.177005,1.266661,1.284267,0.056386,0.010046,0.063534,-0.964842,-0.254837,1.409697,1.534019,0.058172,-0.023586,0.014843,0.999239,0.027298,1.368881,1.420869,0.965009
13,0.108333,0.007594,-0.024768,-0.983868,0.177008,1.266664,1.284289,0.056378,0.010464,0.063750,-0.964856,-0.254714,1.409698,1.534045,0.058231,-0.023971,0.013591,0.999232,0.027868,1.368737,1.420104,0.965333
14,0.116667,0.007541,-0.024854,-0.983870,0.176988,1.266676,1.284299,0.056370,0.010731,0.063939,-0.964860,-0.254641,1.409693,1.534069,0.058276,-0.024311,0.014897,0.999197,0.028161,1.368223,1.419925,0.964964
15,0.125000,0.007503,-0.024912,-0.983867,0.176999,1.266680,1.284314,0.056365,0.010837,0.063951,-0.964872,-0.254589,1.409692,1.534070,0.058300,-0.024650,0.015051,0.999174,0.028582,1.367914,1.419468,0.964912
