Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.002833,-0.027278,-0.999038,-0.034231,0.147541,-0.055313,0.031505,-0.016715,-0.034268,0.835242,0.548560,0.125454,0.232260,0.033067,0.021446,0.023613,-0.948086,-0.316409,0.143716,0.075174,0.941803
1,0.008333,-0.002343,-0.027726,-0.999036,-0.033940,0.147516,-0.055292,0.031537,-0.016742,-0.034334,0.835268,0.548514,0.125451,0.232256,0.033054,0.021698,0.022656,-0.948226,-0.316042,0.143751,0.076574,0.941894
2,0.016667,-0.001855,-0.028030,-0.999038,-0.033672,0.147497,-0.055257,0.031579,-0.016604,-0.034052,0.835355,0.548404,0.125481,0.232274,0.033061,0.022072,0.023442,-0.947903,-0.316926,0.143334,0.078127,0.941700
3,0.025000,-0.001384,-0.028347,-0.999039,-0.033395,0.147484,-0.055237,0.031623,-0.016632,-0.034062,0.835415,0.548311,0.125493,0.232258,0.033057,0.022513,0.021938,-0.948045,-0.316580,0.143352,0.079667,0.941966
4,0.033333,-0.000861,-0.029102,-0.999020,-0.033335,0.147435,-0.055220,0.031705,-0.016614,-0.034019,0.835498,0.548188,0.125531,0.232271,0.033056,0.022830,0.021649,-0.947971,-0.316799,0.143298,0.080598,0.942079
5,0.041667,-0.000379,-0.029689,-0.999011,-0.033092,0.147379,-0.055183,0.031757,-0.016590,-0.033651,0.835513,0.548188,0.125546,0.232264,0.033038,0.022248,0.021686,-0.947842,-0.317224,0.143110,0.082487,0.942038
6,0.050000,-0.000236,-0.029795,-0.999007,-0.033115,0.147433,-0.055233,0.031726,-0.016560,-0.033390,0.835587,0.548092,0.125569,0.232269,0.033033,0.021920,0.021342,-0.947750,-0.317543,0.143012,0.084076,0.942078
7,0.058333,0.000853,-0.030380,-0.999004,-0.032677,0.147383,-0.055153,0.031874,-0.016552,-0.033149,0.835617,0.548062,0.125576,0.232269,0.033023,0.022202,0.020597,-0.947782,-0.317479,0.143031,0.085409,0.942156
8,0.066667,0.002228,-0.031251,-0.998982,-0.032443,0.147316,-0.055095,0.032052,-0.015535,-0.034938,0.835871,0.547593,0.125676,0.232378,0.032923,0.022193,0.020105,-0.947703,-0.317747,0.143011,0.087146,0.942174
9,0.075000,0.003552,-0.032089,-0.998958,-0.032251,0.147276,-0.055052,0.032229,-0.014458,-0.037453,0.836341,0.546738,0.125841,0.232473,0.032711,0.021724,0.019250,-0.947760,-0.317662,0.143006,0.088863,0.942266
10,0.083333,0.005554,-0.033448,-0.998916,-0.031882,0.147162,-0.055005,0.032508,-0.013555,-0.039758,0.836996,0.545594,0.125971,0.232613,0.032522,0.021179,0.018954,-0.947612,-0.318156,0.142847,0.090503,0.942317
11,0.091667,0.007674,-0.034438,-0.998869,-0.031874,0.147004,-0.054853,0.032844,-0.013606,-0.039079,0.836924,0.545752,0.125921,0.232578,0.032523,0.021002,0.019008,-0.947481,-0.318556,0.142810,0.092359,0.942218
12,0.100000,0.009568,-0.035106,-0.998852,-0.031161,0.146931,-0.054708,0.033132,-0.014308,-0.036719,0.836513,0.546528,0.125795,0.232439,0.032632,0.020491,0.018608,-0.947323,-0.319081,0.142747,0.094021,0.942221
13,0.108333,0.011803,-0.035177,-0.998847,-0.030462,0.146842,-0.054462,0.033500,-0.014693,-0.035406,0.836331,0.546883,0.125721,0.232358,0.032705,0.020211,0.018580,-0.947205,-0.319451,0.142658,0.095967,0.942120
14,0.116667,0.014987,-0.034547,-0.998850,-0.029676,0.146733,-0.054413,0.033961,-0.014837,-0.035005,0.836393,0.546810,0.125722,0.232361,0.032710,0.019645,0.017915,-0.947139,-0.319721,0.142632,0.097786,0.942122
