Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.022450,0.018377,0.614548,-0.788346,1.399913,0.320399,0.715184,-0.003621,0.042711,-0.774272,0.631399,1.153623,0.270269,0.710906,0.008557,0.049156,-0.793489,0.606536,1.296400,0.313119,1.625270
1,0.008333,-0.022347,0.018134,0.614495,-0.788395,1.399942,0.320389,0.715182,-0.003903,0.043117,-0.774281,0.631359,1.153645,0.270265,0.710892,0.008402,0.048947,-0.792466,0.607891,1.296918,0.312820,1.625219
2,0.016667,-0.022311,0.017864,0.614442,-0.788445,1.399963,0.320369,0.715187,-0.007336,0.043050,-0.772479,0.633537,1.153374,0.270344,0.710726,0.008553,0.049298,-0.791182,0.609530,1.297461,0.312634,1.625164
3,0.025000,-0.022257,0.017660,0.614365,-0.788510,1.399997,0.320353,0.715177,-0.008268,0.043498,-0.772290,0.633725,1.153366,0.270339,0.710690,0.008578,0.049210,-0.789851,0.611261,1.298040,0.312506,1.625085
4,0.033333,-0.022226,0.017475,0.614360,-0.788519,1.400026,0.320331,0.715158,-0.005935,0.044323,-0.773948,0.631668,1.153637,0.270230,0.710803,0.008835,0.048768,-0.788357,0.613219,1.298654,0.312486,1.625092
5,0.041667,-0.022118,0.017156,0.614267,-0.788602,1.400065,0.320321,0.715145,-0.006353,0.044655,-0.774033,0.631537,1.153694,0.270207,0.710799,0.008614,0.047940,-0.787084,0.614920,1.299269,0.312369,1.624994
6,0.050000,-0.022094,0.017019,0.614144,-0.788701,1.400089,0.320296,0.715138,-0.006466,0.044907,-0.774119,0.631413,1.153765,0.270170,0.710810,0.008735,0.047312,-0.785479,0.617015,1.299931,0.312337,1.624978
7,0.058333,-0.022134,0.016797,0.613995,-0.788821,1.400090,0.320270,0.715147,-0.006557,0.045029,-0.774290,0.631193,1.153852,0.270140,0.710820,0.008699,0.046780,-0.784043,0.618880,1.300553,0.312101,1.624878
8,0.066667,-0.021827,0.016654,0.614001,-0.788827,1.400128,0.320265,0.715107,-0.005507,0.045348,-0.774697,0.630680,1.153950,0.270164,0.710796,0.008534,0.046318,-0.782566,0.620783,1.301262,0.312248,1.624790
9,0.075000,-0.021768,0.016516,0.613906,-0.788906,1.400147,0.320257,0.715096,-0.005478,0.045396,-0.774887,0.630444,1.154060,0.270129,0.710828,0.007976,0.045000,-0.781788,0.621867,1.302109,0.313094,1.624736
10,0.083333,-0.021793,0.016301,0.613714,-0.789059,1.400155,0.320231,0.715095,-0.005253,0.045582,-0.775134,0.630128,1.154178,0.270082,0.710867,0.013013,0.050543,-0.780130,0.623437,1.302588,0.313399,1.625475
11,0.091667,-0.021630,0.015985,0.613529,-0.789214,1.400191,0.320218,0.715063,-0.005296,0.045767,-0.775350,0.629849,1.154289,0.270036,0.710897,0.013308,0.050450,-0.779035,0.624806,1.303208,0.313370,1.625339
12,0.100000,-0.021546,0.015752,0.613370,-0.789344,1.400209,0.320193,0.715069,-0.005183,0.046080,-0.775545,0.629587,1.154376,0.269982,0.710932,0.011927,0.049884,-0.777390,0.626925,1.303412,0.312897,1.625441
13,0.108333,-0.021498,0.015427,0.613244,-0.789451,1.400237,0.320169,0.715059,-0.005158,0.046269,-0.775721,0.629357,1.154451,0.269956,0.710948,0.011957,0.050421,-0.775734,0.628929,1.304242,0.313053,1.625197
14,0.116667,-0.021385,0.015225,0.613174,-0.789512,1.400267,0.320145,0.715051,-0.005269,0.046444,-0.775773,0.629279,1.154521,0.269921,0.710965,0.011977,0.051573,-0.773114,0.632053,1.304950,0.312389,1.625137
15,0.125000,-0.021365,0.014882,0.613037,-0.789625,1.400295,0.320116,0.715058,-0.005569,0.046823,-0.775856,0.629146,1.154576,0.269885,0.710978,0.011714,0.048569,-0.772042,0.633605,1.306285,0.313332,1.624985
16,0.133333,-0.021164,0.014833,0.613041,-0.789628,1.400328,0.320088,0.715047,-0.005981,0.047117,-0.775904,0.629060,1.154630,0.269859,0.710981,0.011557,0.049052,-0.769933,0.636132,1.307137,0.313109,1.624832
17,0.141667,-0.021053,0.014538,0.612943,-0.789712,1.400378,0.320058,0.715061,-0.006532,0.047480,-0.775912,0.629017,1.154689,0.269836,0.710984,0.011239,0.048871,-0.768048,0.638426,1.308029,0.312844,1.624699
18,0.150000,-0.021024,0.014334,0.612852,-0.789788,1.400391,0.320039,0.715071,-0.005554,0.047744,-0.776277,0.628557,1.154772,0.269817,0.710908,0.010230,0.051657,-0.763839,0.643255,1.308964,0.311402,1.625026
19,0.158333,-0.020967,0.014180,0.612785,-0.789845,1.400427,0.320017,0.715086,-0.006269,0.048248,-0.776269,0.628522,1.154832,0.269797,0.710933,0.009806,0.050848,-0.762311,0.645136,1.310174,0.310889,1.625007
20,0.166667,-0.020959,0.013769,0.612621,-0.789979,1.400434,0.319996,0.715103,-0.006555,0.048420,-0.776357,0.628397,1.154901,0.269771,0.710922,0.009857,0.050688,-0.760677,0.647073,1.311005,0.310654,1.624916
21,0.175000,-0.020899,0.013657,0.612480,-0.790092,1.400448,0.319957,0.715111,-0.008208,0.049079,-0.775956,0.628821,1.154920,0.269773,0.711015,0.009815,0.052002,-0.758998,0.648939,1.311877,0.310469,1.624901
22,0.183333,-0.020899,0.013426,0.612310,-0.790228,1.400462,0.319919,0.715134,-0.008653,0.049488,-0.775987,0.628745,1.154980,0.269742,0.711035,0.010382,0.051229,-0.757791,0.650400,1.312692,0.310203,1.624764
23,0.191667,-0.023594,0.018205,0.613392,-0.789216,1.400280,0.320105,0.714871,-0.008857,0.049436,-0.776123,0.628578,1.155085,0.269740,0.711004,0.010949,0.050336,-0.756722,0.651704,1.313596,0.309917,1.624604
24,0.200000,-0.023934,0.017610,0.613037,-0.789495,1.400319,0.320078,0.714873,-0.009109,0.049241,-0.776511,0.628110,1.155259,0.269752,0.710955,0.011376,0.049141,-0.755879,0.652765,1.314474,0.309587,1.624434
25,0.208333,-0.024265,0.017109,0.612721,-0.789741,1.400355,0.320049,0.714863,-0.008959,0.049053,-0.777055,0.627455,1.155483,0.269752,0.710918,0.011391,0.041909,-0.755803,0.653357,1.315432,0.309592,1.623743
26,0.216667,-0.024361,0.017351,0.612851,-0.789632,1.400395,0.320062,0.714831,-0.008730,0.048527,-0.777700,0.626700,1.155718,0.269734,0.710853,0.010836,0.051704,-0.754895,0.653715,1.316493,0.309567,1.624443
27,0.225000,-0.024494,0.017353,0.612857,-0.789624,1.400424,0.320070,0.714810,-0.008092,0.047924,-0.778392,0.625895,1.155940,0.269718,0.710790,0.014125,0.051629,-0.755628,0.652810,1.317492,0.308096,1.624533
28,0.233333,-0.024624,0.017226,0.612773,-0.789687,1.400433,0.320075,0.714810,-0.007366,0.047405,-0.779050,0.625124,1.156145,0.269682,0.710766,0.014993,0.051491,-0.755421,0.653042,1.318473,0.307350,1.624467
29,0.241667,-0.024538,0.017182,0.612764,-0.789698,1.400459,0.320080,0.714795,-0.006717,0.047026,-0.779628,0.624439,1.156323,0.269635,0.710773,0.015121,0.059471,-0.751316,0.657084,1.320661,0.305171,1.623349
