Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.014381,-0.006529,-0.593552,0.804641,1.390279,0.323145,0.716652,-0.002049,-0.061889,0.745956,-0.663110,1.111915,0.248300,0.712087,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
1,0.008333,0.014301,-0.006507,-0.593556,0.804639,1.390300,0.323145,0.716648,-0.001922,-0.061961,0.745982,-0.663074,1.111931,0.248302,0.712080,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
2,0.016667,0.014226,-0.006430,-0.593596,0.804612,1.390314,0.323165,0.716639,-0.001989,-0.062071,0.746033,-0.663006,1.111945,0.248317,0.712084,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
3,0.025000,0.014047,-0.006383,-0.593604,0.804609,1.390342,0.323176,0.716645,-0.001890,-0.061959,0.746068,-0.662978,1.111975,0.248318,0.712083,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
4,0.033333,0.013892,-0.006281,-0.593662,0.804570,1.390374,0.323186,0.716649,-0.001902,-0.062245,0.746113,-0.662901,1.112001,0.248335,0.712089,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
5,0.041667,0.013836,-0.006130,-0.593613,0.804608,1.390391,0.323209,0.716650,-0.001730,-0.062242,0.746133,-0.662880,1.112023,0.248340,0.712081,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
6,0.050000,0.013822,-0.005986,-0.593579,0.804635,1.390420,0.323222,0.716651,-0.001451,-0.062488,0.746115,-0.662877,1.112044,0.248346,0.712080,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
7,0.058333,0.013847,-0.006003,-0.593616,0.804607,1.390452,0.323228,0.716645,-0.001456,-0.062481,0.746136,-0.662854,1.112066,0.248342,0.712076,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
8,0.066667,0.013674,-0.005830,-0.593607,0.804618,1.390449,0.323240,0.716666,-0.001266,-0.062655,0.746128,-0.662846,1.112081,0.248344,0.712079,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
9,0.075000,0.013718,-0.005712,-0.593549,0.804661,1.390456,0.323238,0.716675,-0.001413,-0.062848,0.746183,-0.662766,1.112108,0.248341,0.712082,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
10,0.083333,0.013831,-0.005677,-0.593535,0.804669,1.390476,0.323248,0.716668,-0.001441,-0.062872,0.746182,-0.662765,1.112129,0.248336,0.712086,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
11,0.091667,0.013900,-0.005637,-0.593463,0.804722,1.390479,0.323256,0.716675,-0.001564,-0.063095,0.746256,-0.662660,1.112146,0.248338,0.712088,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
12,0.100000,0.013719,-0.005471,-0.593434,0.804747,1.390489,0.323253,0.716682,-0.001528,-0.063037,0.746314,-0.662601,1.112175,0.248331,0.712096,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
13,0.108333,0.013728,-0.005441,-0.593462,0.804727,1.390515,0.323267,0.716675,-0.001689,-0.063114,0.746337,-0.662567,1.112201,0.248331,0.712105,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
14,0.116667,0.013770,-0.005435,-0.593379,0.804787,1.390534,0.323273,0.716675,-0.001726,-0.063383,0.746381,-0.662492,1.112230,0.248335,0.712109,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
15,0.125000,0.013785,-0.005370,-0.593351,0.804808,1.390556,0.323272,0.716661,-0.002041,-0.063721,0.746426,-0.662407,1.112269,0.248329,0.712124,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
16,0.133333,0.013809,-0.005393,-0.593298,0.804846,1.390570,0.323272,0.716661,-0.001892,-0.063686,0.746489,-0.662341,1.112301,0.248311,0.712125,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
17,0.141667,0.013750,-0.005332,-0.593262,0.804875,1.390592,0.323280,0.716650,-0.001976,-0.063675,0.746552,-0.662270,1.112338,0.248283,0.712137,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
18,0.150000,0.013693,-0.005242,-0.593265,0.804874,1.390613,0.323285,0.716647,-0.002079,-0.064098,0.746563,-0.662216,1.112362,0.248283,0.712139,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
19,0.158333,0.013734,-0.005274,-0.593263,0.804874,1.390651,0.323286,0.716640,-0.002256,-0.063953,0.746622,-0.662164,1.112403,0.248253,0.712157,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
20,0.166667,0.013733,-0.005190,-0.593184,0.804933,1.390664,0.323286,0.716647,-0.002316,-0.063949,0.746687,-0.662090,1.112435,0.248238,0.712173,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
21,0.175000,0.013830,-0.005279,-0.593250,0.804882,1.390697,0.323302,0.716629,-0.002288,-0.064281,0.746716,-0.662026,1.112462,0.248247,0.712181,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
22,0.183333,0.013902,-0.005275,-0.593183,0.804930,1.390724,0.323296,0.716631,-0.002227,-0.063990,0.746820,-0.661937,1.112518,0.248218,0.712200,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
23,0.191667,0.013934,-0.005161,-0.593137,0.804964,1.390736,0.323300,0.716632,-0.002244,-0.064049,0.746854,-0.661893,1.112544,0.248211,0.712209,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
24,0.200000,0.014090,-0.005064,-0.593033,0.805039,1.390761,0.323302,0.716636,-0.002359,-0.064186,0.746934,-0.661788,1.112588,0.248199,0.712226,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
25,0.208333,0.014092,-0.004966,-0.592970,0.805086,1.390769,0.323316,0.716624,-0.002336,-0.064407,0.746964,-0.661734,1.112616,0.248201,0.712228,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
26,0.216667,0.014318,-0.005118,-0.592953,0.805093,1.390796,0.323298,0.716622,-0.002193,-0.064331,0.747046,-0.661649,1.112648,0.248173,0.712237,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
27,0.225000,0.014466,-0.005160,-0.592902,0.805128,1.390803,0.323294,0.716609,-0.002183,-0.064351,0.747131,-0.661550,1.112692,0.248159,0.712248,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
28,0.233333,0.014568,-0.004997,-0.592774,0.805222,1.390806,0.323294,0.716606,-0.002201,-0.064425,0.747232,-0.661430,1.112742,0.248135,0.712269,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
29,0.241667,0.014578,-0.005148,-0.592790,0.805209,1.390823,0.323280,0.716598,-0.002062,-0.064397,0.747285,-0.661372,1.112777,0.248130,0.712273,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
30,0.250000,0.014558,-0.005095,-0.592755,0.805235,1.390833,0.323265,0.716585,-0.002114,-0.064640,0.747364,-0.661260,1.112823,0.248118,0.712295,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
31,0.258333,0.014685,-0.005143,-0.592721,0.805257,1.390861,0.323254,0.716572,-0.001955,-0.064766,0.747404,-0.661202,1.112845,0.248130,0.712298,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
32,0.266667,0.014497,-0.005064,-0.592779,0.805219,1.390852,0.323272,0.716562,-0.001886,-0.065088,0.747468,-0.661099,1.112881,0.248130,0.712309,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
33,0.275000,0.014488,-0.004983,-0.592772,0.805224,1.390858,0.323267,0.716554,-0.001888,-0.064837,0.747575,-0.661002,1.112919,0.248116,0.712326,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
34,0.283333,0.014533,-0.005087,-0.592789,0.805211,1.390874,0.323267,0.716539,-0.001847,-0.064837,0.747659,-0.660908,1.112952,0.248126,0.712328,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
35,0.291667,0.014543,-0.005047,-0.592809,0.805196,1.390882,0.323260,0.716524,-0.001815,-0.065160,0.747736,-0.660789,1.112978,0.248138,0.712340,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
36,0.300000,0.014421,-0.004975,-0.592844,0.805173,1.390891,0.323255,0.716525,-0.001828,-0.064745,0.747853,-0.660697,1.113011,0.248111,0.712355,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
37,0.308333,0.014296,-0.005007,-0.592944,0.805101,1.390909,0.323255,0.716504,-0.001674,-0.064842,0.747894,-0.660641,1.113028,0.248123,0.712361,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
38,0.316667,0.014275,-0.005022,-0.593037,0.805033,1.390928,0.323251,0.716490,-0.001657,-0.064800,0.748041,-0.660480,1.113052,0.248127,0.712367,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
39,0.325000,0.014113,-0.004887,-0.593125,0.804972,1.390937,0.323258,0.716478,-0.001875,-0.064884,0.748138,-0.660360,1.113063,0.248135,0.712383,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
40,0.333333,0.014087,-0.004867,-0.593224,0.804899,1.390955,0.323257,0.716475,-0.001683,-0.064914,0.748179,-0.660311,1.113046,0.248163,0.712385,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
41,0.341667,0.013904,-0.004881,-0.593414,0.804763,1.390956,0.323262,0.716480,-0.001790,-0.064698,0.748290,-0.660207,1.113050,0.248180,0.712390,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
42,0.350000,0.013883,-0.004770,-0.593524,0.804683,1.390956,0.323263,0.716476,-0.001806,-0.064649,0.748343,-0.660152,1.113029,0.248207,0.712384,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
43,0.358333,0.013814,-0.004787,-0.593663,0.804581,1.390938,0.323260,0.716477,-0.001727,-0.064663,0.748309,-0.660189,1.112987,0.248238,0.712383,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
44,0.366667,0.013767,-0.004675,-0.593734,0.804530,1.390920,0.323266,0.716478,-0.001905,-0.064577,0.748386,-0.660109,1.112981,0.248266,0.712402,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
45,0.375000,0.013536,-0.004668,-0.593932,0.804388,1.390907,0.323259,0.716480,-0.001635,-0.064754,0.748322,-0.660165,1.112932,0.248305,0.712391,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
46,0.383333,0.013499,-0.004704,-0.594059,0.804294,1.390889,0.323246,0.716481,-0.001534,-0.064935,0.748255,-0.660224,1.112894,0.248344,0.712390,-0.006714,-0.090582,0.718781,-0.689278,1.206917,0.325568,1.615852
