Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.018529,0.004403,0.762549,-0.646650,1.481359,0.259493,0.717248,-0.011521,0.027869,-0.954716,0.295985,1.262204,0.311420,0.712741,-0.115454,-0.078836,0.894386,-0.424887,1.442462,0.296144,1.638192
1,0.008333,-0.018563,0.004527,0.762643,-0.646537,1.481354,0.259489,0.717234,-0.011483,0.027792,-0.954728,0.295957,1.262203,0.311420,0.712731,-0.115405,-0.078903,0.894361,-0.424940,1.442541,0.296154,1.638201
2,0.016667,-0.018772,0.004430,0.762759,-0.646396,1.481351,0.259485,0.717245,-0.011461,0.027881,-0.954731,0.295939,1.262201,0.311424,0.712728,-0.115403,-0.078980,0.894313,-0.425027,1.442614,0.296151,1.638193
3,0.025000,-0.018780,0.004557,0.762838,-0.646301,1.481353,0.259465,0.717240,-0.011423,0.027842,-0.954746,0.295897,1.262197,0.311416,0.712732,-0.114724,-0.078659,0.894287,-0.425325,1.442692,0.296192,1.638070
4,0.033333,-0.018899,0.004438,0.762894,-0.646232,1.481356,0.259465,0.717240,-0.011409,0.027875,-0.954751,0.295878,1.262190,0.311412,0.712725,-0.114806,-0.078802,0.894185,-0.425491,1.442749,0.296183,1.638071
5,0.041667,-0.018914,0.004407,0.762964,-0.646149,1.481357,0.259462,0.717245,-0.011420,0.027872,-0.954750,0.295880,1.262179,0.311412,0.712725,-0.114796,-0.078880,0.894120,-0.425616,1.442821,0.296207,1.638067
6,0.050000,-0.019040,0.004452,0.762977,-0.646130,1.481368,0.259470,0.717251,-0.011363,0.027892,-0.954749,0.295884,1.262170,0.311408,0.712729,-0.115103,-0.079438,0.893972,-0.425741,1.442882,0.296162,1.638093
7,0.058333,-0.018987,0.004478,0.763028,-0.646071,1.481370,0.259462,0.717256,-0.011377,0.027904,-0.954751,0.295876,1.262171,0.311408,0.712732,-0.115001,-0.079435,0.893901,-0.425919,1.442953,0.296177,1.638074
8,0.066667,-0.019144,0.004521,0.763057,-0.646032,1.481376,0.259472,0.717249,-0.011371,0.027896,-0.954747,0.295889,1.262165,0.311408,0.712732,-0.114983,-0.079420,0.893786,-0.426166,1.443008,0.296190,1.638044
9,0.075000,-0.019128,0.004432,0.763104,-0.645978,1.481385,0.259468,0.717248,-0.011403,0.027984,-0.954755,0.295855,1.262157,0.311404,0.712730,-0.114928,-0.079427,0.893660,-0.426444,1.443063,0.296203,1.638028
10,0.083333,-0.019085,0.004453,0.763113,-0.645968,1.481382,0.259461,0.717257,-0.011430,0.027828,-0.954747,0.295893,1.262143,0.311399,0.712721,-0.115185,-0.079735,0.893263,-0.427148,1.443044,0.296234,1.638086
11,0.091667,-0.019118,0.004503,0.763138,-0.645937,1.481388,0.259468,0.717251,-0.011379,0.027907,-0.954750,0.295879,1.262138,0.311403,0.712725,-0.115244,-0.079837,0.893047,-0.427564,1.443076,0.296252,1.638077
12,0.100000,-0.019264,0.004388,0.763136,-0.645936,1.481385,0.259487,0.717254,-0.011397,0.028052,-0.954749,0.295869,1.262133,0.311401,0.712715,-0.115441,-0.080428,0.892498,-0.428546,1.443025,0.296234,1.638105
13,0.108333,-0.019168,0.004403,0.763135,-0.645939,1.481393,0.259487,0.717253,-0.011450,0.028015,-0.954751,0.295864,1.262125,0.311401,0.712720,-0.115514,-0.080481,0.892120,-0.429302,1.443005,0.296235,1.638124
14,0.116667,-0.019262,0.004450,0.763121,-0.645953,1.481393,0.259496,0.717245,-0.011418,0.028163,-0.954757,0.295831,1.262138,0.311404,0.712717,-0.115183,-0.080191,0.891921,-0.429860,1.443045,0.296259,1.638042
15,0.125000,-0.019121,0.004381,0.763128,-0.645950,1.481400,0.259495,0.717243,-0.011453,0.027870,-0.954744,0.295899,1.262125,0.311395,0.712704,-0.114960,-0.079995,0.891658,-0.430501,1.443066,0.296257,1.637981
16,0.133333,-0.019030,0.004324,0.763089,-0.645999,1.481413,0.259498,0.717247,-0.011486,0.027971,-0.954750,0.295868,1.262128,0.311395,0.712706,-0.114910,-0.079995,0.891360,-0.431130,1.443085,0.296258,1.637948
17,0.141667,-0.018958,0.004180,0.763041,-0.646058,1.481430,0.259505,0.717247,-0.011495,0.028048,-0.954756,0.295841,1.262129,0.311409,0.712702,-0.114819,-0.079884,0.890992,-0.431936,1.443076,0.296280,1.637915
18,0.150000,-0.018930,0.004218,0.763012,-0.646094,1.481446,0.259511,0.717254,-0.011463,0.027829,-0.954755,0.295868,1.262135,0.311411,0.712696,-0.115231,-0.080251,0.890289,-0.433206,1.442977,0.296311,1.637967
19,0.158333,-0.018884,0.004062,0.763031,-0.646073,1.481461,0.259531,0.717254,-0.011438,0.027894,-0.954753,0.295867,1.262136,0.311422,0.712697,-0.114562,-0.079742,0.890013,-0.434042,1.443000,0.296345,1.637833
20,0.166667,-0.018767,0.003982,0.763022,-0.646088,1.481477,0.259540,0.717258,-0.011442,0.027832,-0.954752,0.295877,1.262135,0.311434,0.712690,-0.114207,-0.079498,0.889709,-0.434804,1.443020,0.296367,1.637777
21,0.175000,-0.018828,0.003887,0.763017,-0.646092,1.481495,0.259554,0.717254,-0.011400,0.027947,-0.954765,0.295827,1.262135,0.311451,0.712694,-0.113424,-0.078747,0.889457,-0.435660,1.443047,0.296450,1.637662
22,0.183333,-0.018766,0.003886,0.763056,-0.646048,1.481503,0.259561,0.717256,-0.011429,0.027840,-0.954755,0.295866,1.262131,0.311444,0.712687,-0.113108,-0.078778,0.889108,-0.436449,1.443072,0.296441,1.637633
23,0.191667,-0.018741,0.003848,0.763052,-0.646054,1.481513,0.259566,0.717264,-0.011438,0.028071,-0.954813,0.295657,1.262142,0.311512,0.712669,-0.113630,-0.079384,0.888286,-0.437875,1.442953,0.296460,1.637720
24,0.200000,-0.018658,0.003891,0.763066,-0.646040,1.481521,0.259559,0.717255,-0.011389,0.028027,-0.954793,0.295728,1.262122,0.311466,0.712655,-0.113189,-0.079130,0.887964,-0.438688,1.442979,0.296450,1.637673
25,0.208333,-0.018624,0.003781,0.763063,-0.646045,1.481534,0.259564,0.717257,-0.011452,0.028048,-0.954795,0.295716,1.262130,0.311471,0.712645,-0.111343,-0.077762,0.887869,-0.439596,1.443066,0.296577,1.637454
26,0.216667,-0.018660,0.003738,0.763107,-0.645992,1.481539,0.259572,0.717268,-0.011469,0.028046,-0.954785,0.295750,1.262133,0.311466,0.712642,-0.110645,-0.077151,0.887626,-0.440371,1.443113,0.296654,1.637366
27,0.225000,-0.018552,0.003706,0.763096,-0.646009,1.481541,0.259583,0.717270,-0.011506,0.028198,-0.954773,0.295771,1.262141,0.311468,0.712662,-0.111421,-0.078082,0.887046,-0.441179,1.443081,0.296530,1.637451
28,0.233333,-0.018612,0.003767,0.763149,-0.645943,1.481552,0.259585,0.717266,-0.011578,0.028189,-0.954756,0.295824,1.262150,0.311456,0.712662,-0.111084,-0.077879,0.886404,-0.442586,1.443020,0.296604,1.637456
29,0.241667,-0.018570,0.003781,0.763150,-0.645943,1.481557,0.259578,0.717269,-0.011670,0.028333,-0.954735,0.295876,1.262158,0.311448,0.712679,-0.110488,-0.077416,0.886019,-0.443587,1.443027,0.296608,1.637403
30,0.250000,-0.018628,0.003741,0.763192,-0.645893,1.481557,0.259587,0.717264,-0.011730,0.028441,-0.954713,0.295932,1.262163,0.311437,0.712688,-0.109766,-0.077058,0.885443,-0.444976,1.442998,0.296655,1.637347
31,0.258333,-0.018694,0.003719,0.763236,-0.645838,1.481558,0.259575,0.717275,-0.011761,0.028465,-0.954700,0.295972,1.262164,0.311427,0.712690,-0.108670,-0.076114,0.885200,-0.445890,1.443053,0.296659,1.637191
32,0.266667,-0.018728,0.003757,0.763297,-0.645766,1.481559,0.259585,0.717265,-0.011799,0.028600,-0.954693,0.295981,1.262158,0.311419,0.712698,-0.104665,-0.072303,0.885145,-0.447589,1.443126,0.297072,1.636635
33,0.275000,-0.018692,0.003701,0.763335,-0.645721,1.481560,0.259585,0.717274,-0.011795,0.028540,-0.954694,0.295982,1.262155,0.311413,0.712694,-0.109176,-0.076877,0.884029,-0.447954,1.442973,0.296367,1.637238
34,0.283333,-0.018748,0.003816,0.763414,-0.645626,1.481556,0.259590,0.717272,-0.011792,0.028578,-0.954690,0.295993,1.262155,0.311414,0.712694,-0.108995,-0.076635,0.883584,-0.448918,1.442962,0.296324,1.637230
35,0.291667,-0.018816,0.003820,0.763521,-0.645498,1.481562,0.259602,0.717268,-0.011792,0.028469,-0.954688,0.296008,1.262157,0.311415,0.712689,-0.108314,-0.076715,0.883261,-0.449702,1.443034,0.296165,1.637133
36,0.300000,-0.018781,0.003693,0.763554,-0.645460,1.481569,0.259610,0.717273,-0.011758,0.028643,-0.954704,0.295943,1.262155,0.311427,0.712685,-0.107446,-0.076104,0.882904,-0.450715,1.443074,0.296106,1.637018
37,0.308333,-0.018814,0.003832,0.763603,-0.645401,1.481574,0.259623,0.717261,-0.011782,0.028640,-0.954701,0.295949,1.262161,0.311426,0.712680,-0.106578,-0.075448,0.882552,-0.451719,1.443122,0.296065,1.636842
38,0.316667,-0.018763,0.003659,0.763609,-0.645396,1.481600,0.259620,0.717268,-0.011851,0.028732,-0.954714,0.295897,1.262169,0.311422,0.712680,-0.105683,-0.074739,0.882099,-0.452931,1.443143,0.296024,1.636707
39,0.325000,-0.018752,0.003749,0.763650,-0.645347,1.481603,0.259616,0.717260,-0.011923,0.029019,-0.954718,0.295854,1.262177,0.311429,0.712678,-0.105654,-0.074888,0.881572,-0.453937,1.443157,0.295882,1.636674
40,0.333333,-0.018782,0.003694,0.763675,-0.645317,1.481609,0.259612,0.717269,-0.011941,0.029196,-0.954722,0.295822,1.262182,0.311418,0.712674,-0.104267,-0.073897,0.881147,-0.455244,1.443212,0.295878,1.636450
41,0.341667,-0.018891,0.003715,0.763755,-0.645219,1.481607,0.259617,0.717271,-0.011979,0.029213,-0.954717,0.295835,1.262195,0.311403,0.712678,-0.102106,-0.072180,0.880657,-0.456956,1.443245,0.295971,1.636077
42,0.350000,-0.018932,0.003677,0.763805,-0.645159,1.481606,0.259631,0.717261,-0.011967,0.029278,-0.954736,0.295768,1.262197,0.311403,0.712670,-0.100214,-0.070760,0.880238,-0.458400,1.443315,0.296002,1.635772
43,0.358333,-0.019014,0.003753,0.763871,-0.645078,1.481604,0.259643,0.717264,-0.012043,0.029474,-0.954746,0.295715,1.262203,0.311402,0.712676,-0.098204,-0.069302,0.880162,-0.459204,1.443507,0.296088,1.635410
44,0.366667,-0.018974,0.003994,0.763864,-0.645086,1.481606,0.259637,0.717254,-0.012080,0.029340,-0.954742,0.295736,1.262212,0.311389,0.712675,-0.096717,-0.068125,0.879812,-0.460365,1.443618,0.296070,1.635167
45,0.375000,-0.019067,0.004025,0.763885,-0.645058,1.481598,0.259647,0.717251,-0.012090,0.029451,-0.954733,0.295756,1.262221,0.311390,0.712675,-0.096193,-0.067793,0.879724,-0.460692,1.443817,0.295905,1.635053
46,0.383333,-0.019144,0.004086,0.763947,-0.644981,1.481591,0.259656,0.717240,-0.012088,0.029538,-0.954724,0.295775,1.262232,0.311381,0.712681,-0.096352,-0.068135,0.879577,-0.460888,1.444013,0.295716,1.635078
47,0.391667,-0.019176,0.004214,0.763969,-0.644955,1.481581,0.259653,0.717233,-0.012187,0.029660,-0.954723,0.295763,1.262233,0.311371,0.712684,-0.096475,-0.068564,0.879229,-0.461463,1.444167,0.295542,1.635087
48,0.400000,-0.019220,0.004330,0.763993,-0.644923,1.481567,0.259648,0.717220,-0.012145,0.029826,-0.954731,0.295723,1.262247,0.311363,0.712691,-0.096188,-0.069067,0.878794,-0.462275,1.444337,0.295491,1.635017
49,0.408333,-0.019266,0.004427,0.763971,-0.644947,1.481557,0.259631,0.717207,-0.012229,0.029800,-0.954727,0.295734,1.262241,0.311347,0.712682,-0.094200,-0.068891,0.878912,-0.462486,1.444611,0.295360,1.634615
50,0.416667,-0.019421,0.004564,0.763986,-0.644924,1.481537,0.259638,0.717180,-0.012211,0.030057,-0.954725,0.295716,1.262249,0.311341,0.712696,-0.042936,-0.034909,0.878059,-0.475343,1.444400,0.299358,1.625505
51,0.425000,-0.019436,0.004487,0.764011,-0.644895,1.481519,0.259636,0.717194,-0.012212,0.030035,-0.954724,0.295720,1.262247,0.311332,0.712687,-0.034376,-0.029988,0.877315,-0.477742,1.444486,0.298512,1.624194
52,0.433333,-0.019445,0.004619,0.763995,-0.644913,1.481503,0.259648,0.717172,-0.012250,0.030220,-0.954724,0.295702,1.262250,0.311319,0.712705,-0.033876,-0.029738,0.877168,-0.478063,1.444575,0.298333,1.624134
53,0.441667,-0.019526,0.004773,0.763960,-0.644950,1.481493,0.259645,0.717154,-0.012321,0.030374,-0.954710,0.295727,1.262254,0.311310,0.712698,-0.033817,-0.029496,0.876943,-0.478494,1.444623,0.298166,1.624094
54,0.450000,-0.019574,0.004827,0.763983,-0.644921,1.481479,0.259648,0.717141,-0.012322,0.030370,-0.954708,0.295734,1.262256,0.311295,0.712704,-0.035002,-0.029499,0.876640,-0.478965,1.444623,0.297975,1.624030
55,0.458333,-0.019528,0.004873,0.763959,-0.644950,1.481468,0.259628,0.717140,-0.012309,0.030258,-0.954702,0.295765,1.262260,0.311291,0.712691,-0.038994,-0.030587,0.876525,-0.478798,1.444473,0.297301,1.624527
56,0.466667,-0.019524,0.004928,0.763929,-0.644986,1.481465,0.259622,0.717127,-0.012262,0.030370,-0.954704,0.295750,1.262261,0.311281,0.712700,-0.039271,-0.030489,0.876200,-0.479378,1.444422,0.297110,1.624579
57,0.475000,-0.019538,0.005108,0.763916,-0.645000,1.481454,0.259621,0.717108,-0.012362,0.030282,-0.954696,0.295779,1.262267,0.311259,0.712699,-0.039386,-0.030388,0.875851,-0.480012,1.444323,0.296957,1.624596
58,0.483333,-0.019614,0.005160,0.763916,-0.644997,1.481441,0.259624,0.717096,-0.012358,0.030530,-0.954692,0.295769,1.262267,0.311255,0.712708,-0.039536,-0.030295,0.875500,-0.480644,1.444196,0.296808,1.624701
59,0.491667,-0.019652,0.005216,0.763929,-0.644979,1.481426,0.259623,0.717091,-0.012335,0.030660,-0.954691,0.295760,1.262271,0.311238,0.712717,-0.039589,-0.030130,0.875135,-0.481314,1.444031,0.296659,1.624750
60,0.500000,-0.019564,0.005205,0.763899,-0.645018,1.481414,0.259606,0.717090,-0.012328,0.030643,-0.954687,0.295772,1.262272,0.311224,0.712721,-0.039421,-0.029874,0.874780,-0.481990,1.443847,0.296513,1.624805
61,0.508333,-0.019632,0.005357,0.763910,-0.645002,1.481396,0.259611,0.717068,-0.012406,0.030650,-0.954689,0.295764,1.262273,0.311207,0.712721,-0.039182,-0.029623,0.874421,-0.482675,1.443642,0.296362,1.624848
62,0.516667,-0.019697,0.005414,0.763856,-0.645063,1.481392,0.259604,0.717071,-0.012399,0.030736,-0.954686,0.295765,1.262264,0.311208,0.712735,-0.038811,-0.029215,0.874055,-0.483391,1.443421,0.296174,1.624871
63,0.525000,-0.019675,0.005439,0.763847,-0.645074,1.481382,0.259607,0.717059,-0.012316,0.030627,-0.954685,0.295782,1.262269,0.311194,0.712729,-0.038524,-0.028834,0.873703,-0.484074,1.443183,0.296032,1.624898
64,0.533333,-0.019673,0.005411,0.763811,-0.645117,1.481379,0.259604,0.717051,-0.012365,0.030752,-0.954686,0.295765,1.262272,0.311195,0.712732,-0.038236,-0.028489,0.873320,-0.484807,1.442928,0.295901,1.624943
65,0.541667,-0.019701,0.005373,0.763799,-0.645131,1.481378,0.259607,0.717044,-0.012353,0.030716,-0.954686,0.295769,1.262271,0.311194,0.712729,-0.037886,-0.028197,0.872948,-0.485522,1.442664,0.295752,1.624957
66,0.550000,-0.019545,0.005396,0.763773,-0.645167,1.481382,0.259607,0.717045,-0.012375,0.030660,-0.954674,0.295812,1.262275,0.311186,0.712729,-0.037655,-0.027986,0.872563,-0.486243,1.442389,0.295589,1.624987
67,0.558333,-0.019656,0.005466,0.763742,-0.645199,1.481377,0.259616,0.717037,-0.012387,0.030911,-0.954675,0.295780,1.262284,0.311193,0.712740,-0.037477,-0.027676,0.872143,-0.487027,1.442101,0.295421,1.625023
68,0.566667,-0.019624,0.005491,0.763705,-0.645244,1.481377,0.259613,0.717036,-0.012345,0.031157,-0.954683,0.295730,1.262291,0.311188,0.712757,-0.037310,-0.027405,0.871707,-0.487837,1.441810,0.295236,1.625070
69,0.575000,-0.019707,0.005508,0.763703,-0.645243,1.481378,0.259615,0.717032,-0.012316,0.031102,-0.954671,0.295777,1.262288,0.311180,0.712754,-0.037338,-0.027218,0.871249,-0.488662,1.441510,0.295050,1.625109
70,0.583333,-0.019649,0.005317,0.763658,-0.645300,1.481398,0.259612,0.717040,-0.012383,0.031149,-0.954659,0.295809,1.262284,0.311176,0.712749,-0.037199,-0.027076,0.870764,-0.489544,1.441215,0.294853,1.625169
