Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.019707,0.006961,-0.061357,-0.997897,-1.055282,1.038425,0.045950,0.054165,-0.027317,0.316605,-0.946616,-1.051142,0.804806,0.052022,0.011528,0.037915,-0.153639,0.987332,-1.030865,0.941164,0.948676
1,0.008333,0.020515,0.007357,-0.061335,-0.997879,-1.055334,1.038471,0.045926,0.055775,-0.026568,0.318112,-0.946038,-1.049679,0.805829,0.052146,0.011390,0.039295,-0.153691,0.987272,-1.030282,0.940474,0.948415
2,0.016667,0.021461,0.007603,-0.061431,-0.997852,-1.055370,1.038482,0.045931,0.055129,-0.025204,0.319876,-0.945518,-1.048317,0.807047,0.052038,0.011524,0.039999,-0.153490,0.987273,-1.029466,0.939701,0.948267
3,0.025000,0.022504,0.007995,-0.061720,-0.997808,-1.055370,1.038435,0.045986,0.055337,-0.023385,0.321189,-0.945108,-1.046623,0.808196,0.051961,0.011105,0.040101,-0.151544,0.987574,-1.027969,0.938863,0.948481
4,0.033333,0.022968,0.008383,-0.061840,-0.997787,-1.055405,1.038426,0.046000,0.055856,-0.023047,0.322186,-0.944746,-1.044871,0.809341,0.052089,0.011476,0.041024,-0.151334,0.987564,-1.027178,0.937847,0.948430
5,0.041667,0.023090,0.008803,-0.062055,-0.997767,-1.055441,1.038411,0.046005,0.053994,-0.022668,0.325299,-0.943796,-1.042577,0.810136,0.052583,0.011547,0.041194,-0.151257,0.987568,-1.026139,0.936889,0.948392
6,0.050000,0.022861,0.009104,-0.062255,-0.997757,-1.055478,1.038400,0.045987,0.052570,-0.022232,0.325777,-0.943722,-1.040284,0.811258,0.052835,0.011947,0.041792,-0.151138,0.987557,-1.025113,0.935911,0.948376
7,0.058333,0.021700,0.009582,-0.062269,-0.997778,-1.055509,1.038432,0.045964,0.052602,-0.022277,0.326724,-0.943392,-1.038146,0.812205,0.053094,0.012647,0.041685,-0.150776,0.987608,-1.024240,0.934940,0.948481
8,0.066667,0.019742,0.010111,-0.062187,-0.997818,-1.055542,1.038541,0.045909,0.052322,-0.022522,0.328236,-0.942877,-1.035937,0.813022,0.053346,0.011860,0.043076,-0.151100,0.987508,-1.022968,0.933873,0.948149
9,0.075000,0.016676,0.010699,-0.062464,-0.997851,-1.055552,1.038643,0.045931,0.053227,-0.023167,0.330388,-0.942059,-1.033941,0.813666,0.053535,0.011632,0.044666,-0.151532,0.987374,-1.021905,0.932632,0.947878
