Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.024806,0.003699,-0.995347,-0.093029,-0.342456,0.312204,0.374938,0.009168,-0.033557,0.940034,0.339303,-0.222480,0.515164,0.372995,0.033526,-0.006074,-0.962533,-0.269016,-0.272503,0.401015,1.283988
1,0.008333,-0.024928,0.003731,-0.995348,-0.092992,-0.342453,0.312207,0.374886,0.008990,-0.033889,0.940060,0.339202,-0.222474,0.515170,0.373015,0.033251,-0.006275,-0.962531,-0.269053,-0.273665,0.400596,1.284040
2,0.016667,-0.025008,0.003690,-0.995347,-0.092980,-0.342448,0.312206,0.374855,0.008875,-0.034103,0.940048,0.339218,-0.222479,0.515163,0.373016,0.033734,-0.006494,-0.962541,-0.268950,-0.274606,0.400170,1.284068
3,0.025000,-0.025093,0.003676,-0.995337,-0.093065,-0.342448,0.312200,0.374821,0.008840,-0.034290,0.940040,0.339221,-0.222487,0.515163,0.373023,0.033046,-0.006068,-0.962415,-0.269497,-0.275894,0.399765,1.283865
4,0.033333,-0.024969,0.003643,-0.995350,-0.092965,-0.342446,0.312211,0.374827,0.008797,-0.034424,0.940024,0.339252,-0.222487,0.515157,0.373036,0.033075,-0.006088,-0.962314,-0.269854,-0.276905,0.399391,1.283782
5,0.041667,-0.024931,0.003614,-0.995347,-0.092999,-0.342443,0.312215,0.374819,0.008854,-0.034439,0.939987,0.339351,-0.222498,0.515144,0.373037,0.032673,-0.006100,-0.962241,-0.270161,-0.278051,0.398951,1.283745
6,0.050000,-0.024973,0.003601,-0.995347,-0.092996,-0.342436,0.312219,0.374791,0.008802,-0.034610,0.939978,0.339361,-0.222498,0.515151,0.373055,0.032238,-0.005862,-0.962061,-0.270860,-0.279180,0.398559,1.283613
7,0.058333,-0.025017,0.003601,-0.995343,-0.093022,-0.342432,0.312227,0.374770,0.008820,-0.034723,0.939969,0.339374,-0.222499,0.515145,0.373069,0.032185,-0.005648,-0.961955,-0.271246,-0.280393,0.398095,1.283556
8,0.066667,-0.024974,0.003581,-0.995347,-0.092999,-0.342432,0.312235,0.374758,0.008707,-0.034803,0.939948,0.339427,-0.222499,0.515137,0.373079,0.032436,-0.005635,-0.961770,-0.271873,-0.281449,0.397724,1.283461
9,0.075000,-0.024943,0.003548,-0.995352,-0.092952,-0.342434,0.312243,0.374739,0.008749,-0.034977,0.939938,0.339437,-0.222507,0.515135,0.373093,0.032035,-0.005675,-0.961689,-0.272204,-0.282580,0.397280,1.283481
10,0.083333,-0.024940,0.003554,-0.995350,-0.092967,-0.342436,0.312252,0.374725,0.008498,-0.035202,0.939936,0.339423,-0.222504,0.515136,0.373108,0.032494,-0.005349,-0.961501,-0.272822,-0.283676,0.396926,1.283363
11,0.091667,-0.024978,0.003561,-0.995342,-0.093046,-0.342439,0.312252,0.374707,0.008339,-0.035364,0.939952,0.339368,-0.222499,0.515142,0.373134,0.031786,-0.005424,-0.961443,-0.273107,-0.284838,0.396346,1.283395
12,0.100000,-0.024977,0.003623,-0.995342,-0.093049,-0.342435,0.312254,0.374689,0.008294,-0.035505,0.939912,0.339463,-0.222516,0.515132,0.373143,0.032310,-0.005224,-0.961244,-0.273749,-0.285855,0.395952,1.283252
13,0.108333,-0.024968,0.003759,-0.995343,-0.093035,-0.342441,0.312249,0.374667,0.008210,-0.035625,0.939910,0.339459,-0.222525,0.515126,0.373157,0.031855,-0.005256,-0.961252,-0.273774,-0.286959,0.395276,1.283290
14,0.116667,-0.024913,0.003827,-0.995339,-0.093089,-0.342441,0.312247,0.374656,0.008028,-0.035735,0.939902,0.339474,-0.222527,0.515124,0.373165,0.032071,-0.004777,-0.961056,-0.274443,-0.288046,0.394895,1.283243
15,0.125000,-0.024873,0.003924,-0.995336,-0.093127,-0.342442,0.312236,0.374638,0.007925,-0.035924,0.939889,0.339493,-0.222529,0.515128,0.373178,0.031725,-0.004776,-0.960937,-0.274901,-0.289153,0.394334,1.283147
16,0.133333,-0.024863,0.003904,-0.995328,-0.093217,-0.342445,0.312233,0.374625,0.007876,-0.036109,0.939876,0.339509,-0.222532,0.515123,0.373193,0.031977,-0.004550,-0.960781,-0.275420,-0.290174,0.393898,1.283044
17,0.141667,-0.024853,0.003989,-0.995318,-0.093317,-0.342454,0.312239,0.374603,0.007807,-0.036227,0.939842,0.339593,-0.222551,0.515112,0.373208,0.031407,-0.004738,-0.960696,-0.275780,-0.291302,0.393346,1.283068
18,0.150000,-0.024858,0.004088,-0.995318,-0.093312,-0.342460,0.312235,0.374585,0.007590,-0.036355,0.939805,0.339686,-0.222556,0.515103,0.373186,0.031668,-0.004456,-0.960541,-0.276293,-0.292283,0.392917,1.282969
19,0.158333,-0.024889,0.004091,-0.995312,-0.093374,-0.342473,0.312238,0.374555,0.007635,-0.036642,0.939782,0.339719,-0.222590,0.515091,0.373215,0.031380,-0.004476,-0.960413,-0.276771,-0.293394,0.392317,1.282891
20,0.166667,-0.024910,0.004102,-0.995296,-0.093530,-0.342481,0.312243,0.374535,0.007558,-0.036874,0.939751,0.339781,-0.222609,0.515082,0.373221,0.031718,-0.003872,-0.960274,-0.277223,-0.294394,0.391824,1.282745
21,0.175000,-0.024952,0.004144,-0.995268,-0.093818,-0.342493,0.312268,0.374532,0.007545,-0.037085,0.939710,0.339873,-0.222632,0.515067,0.373230,0.031339,-0.003712,-0.960195,-0.277541,-0.295495,0.391243,1.282708
22,0.183333,-0.025045,0.004250,-0.995253,-0.093944,-0.342513,0.312281,0.374508,0.007492,-0.037327,0.939677,0.339939,-0.222646,0.515041,0.373229,0.031397,-0.003831,-0.960084,-0.277918,-0.296471,0.390704,1.282648
23,0.191667,-0.025013,0.004324,-0.995241,-0.094075,-0.342513,0.312284,0.374492,0.007462,-0.037534,0.939649,0.339993,-0.222672,0.515024,0.373251,0.031410,-0.003980,-0.960079,-0.277931,-0.297479,0.389982,1.282620
24,0.200000,-0.024995,0.004448,-0.995231,-0.094189,-0.342513,0.312288,0.374460,0.007362,-0.037797,0.939588,0.340134,-0.222699,0.514999,0.373258,0.031620,-0.003504,-0.959980,-0.278255,-0.298434,0.389458,1.282549
25,0.208333,-0.024876,0.004456,-0.995229,-0.094238,-0.342528,0.312291,0.374437,0.007102,-0.038361,0.939553,0.340175,-0.222730,0.514971,0.373270,0.031402,-0.003192,-0.959828,-0.278807,-0.299680,0.388856,1.282381
26,0.216667,-0.024838,0.004493,-0.995220,-0.094345,-0.342547,0.312309,0.374407,0.006668,-0.038641,0.939510,0.340271,-0.222747,0.514956,0.373254,0.031612,-0.003014,-0.959743,-0.279078,-0.300571,0.388287,1.282330
27,0.225000,-0.024731,0.004440,-0.995206,-0.094521,-0.342565,0.312311,0.374388,0.006506,-0.038965,0.939474,0.340336,-0.222777,0.514939,0.373257,0.031589,-0.002866,-0.959641,-0.279433,-0.301713,0.387795,1.282286
28,0.233333,-0.024631,0.004666,-0.995195,-0.094645,-0.342589,0.312324,0.374355,0.006423,-0.039302,0.939434,0.340407,-0.222812,0.514927,0.373277,0.031387,-0.002525,-0.959554,-0.279759,-0.302706,0.387079,1.282184
29,0.241667,-0.024523,0.004832,-0.995192,-0.094702,-0.342613,0.312307,0.374321,0.006370,-0.039741,0.939417,0.340406,-0.222843,0.514908,0.373302,0.031793,-0.002420,-0.959572,-0.279650,-0.303734,0.386303,1.282078
30,0.250000,-0.024393,0.004911,-0.995189,-0.094767,-0.342637,0.312289,0.374306,0.006166,-0.040097,0.939380,0.340469,-0.222877,0.514886,0.373328,0.031763,-0.002047,-0.959478,-0.279980,-0.304703,0.385686,1.281987
31,0.258333,-0.024342,0.005184,-0.995174,-0.094922,-0.342662,0.312285,0.374283,0.006007,-0.040474,0.939333,0.340558,-0.222910,0.514857,0.373338,0.031299,-0.001825,-0.959427,-0.280207,-0.305734,0.385054,1.281947
32,0.266667,-0.024263,0.005337,-0.995161,-0.095070,-0.342680,0.312285,0.374264,0.005753,-0.040975,0.939326,0.340522,-0.222932,0.514843,0.373370,0.030812,-0.001549,-0.959299,-0.280703,-0.306852,0.384405,1.281937
33,0.275000,-0.024855,0.004488,-0.995152,-0.095052,-0.342585,0.312371,0.374155,0.005662,-0.041322,0.939287,0.340587,-0.222973,0.514810,0.373388,0.031561,-0.001650,-0.959305,-0.280596,-0.307882,0.383614,1.281944
34,0.283333,-0.024574,0.004711,-0.995125,-0.095391,-0.342594,0.312376,0.374097,0.005442,-0.041748,0.939290,0.340531,-0.222995,0.514797,0.373426,0.030583,-0.001227,-0.959234,-0.280949,-0.308855,0.382848,1.281749
35,0.291667,-0.024616,0.004711,-0.995112,-0.095521,-0.342609,0.312355,0.374083,0.005399,-0.042103,0.939243,0.340620,-0.223039,0.514760,0.373450,0.031475,-0.000993,-0.958993,-0.281675,-0.310045,0.382482,1.281673
36,0.300000,-0.024491,0.004967,-0.995107,-0.095590,-0.342622,0.312342,0.374057,0.005215,-0.042484,0.939195,0.340707,-0.223073,0.514733,0.373475,0.030207,-0.000537,-0.959005,-0.281774,-0.311088,0.381648,1.281456
37,0.308333,-0.024318,0.005161,-0.995096,-0.095736,-0.342640,0.312327,0.374046,0.005375,-0.042431,0.939018,0.341198,-0.223159,0.514631,0.373481,0.031677,-0.001009,-0.959085,-0.281338,-0.312007,0.380930,1.281614
38,0.316667,-0.024185,0.005571,-0.995092,-0.095789,-0.342663,0.312308,0.374017,0.005274,-0.042804,0.938985,0.341244,-0.223199,0.514602,0.373508,0.030602,-0.000850,-0.959193,-0.281089,-0.312904,0.380093,1.281501
39,0.325000,-0.024111,0.005782,-0.995080,-0.095919,-0.342678,0.312288,0.373989,0.005115,-0.043163,0.938948,0.341302,-0.223242,0.514575,0.373541,0.029286,-0.000190,-0.959243,-0.281062,-0.313763,0.379266,1.281255
40,0.333333,-0.024010,0.006187,-0.995077,-0.095950,-0.342686,0.312282,0.373951,0.004963,-0.043372,0.938897,0.341420,-0.223284,0.514539,0.373557,0.029889,-0.000467,-0.959475,-0.280204,-0.314719,0.378238,1.281415
41,0.341667,-0.023935,0.006492,-0.995075,-0.095969,-0.342689,0.312266,0.373911,0.004778,-0.043641,0.938848,0.341521,-0.223321,0.514509,0.373573,0.029180,0.000191,-0.959462,-0.280322,-0.315679,0.377547,1.281254
