Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.026271,-0.003764,0.783572,0.620734,1.315344,-0.299948,0.032887,0.019402,0.018212,-0.572081,-0.819765,1.616449,-0.304799,0.028733,-0.014750,0.001921,0.710266,0.703776,1.390816,-0.340746,0.938326
1,0.008333,0.026183,-0.003927,0.783473,0.620861,1.315336,-0.299949,0.032895,0.019622,0.018283,-0.572065,-0.819770,1.616463,-0.304790,0.028743,-0.015685,0.002890,0.710038,0.703983,1.390267,-0.340226,0.938143
2,0.016667,0.026360,-0.003942,0.783404,0.620942,1.315322,-0.299935,0.032871,0.019764,0.018501,-0.572060,-0.819765,1.616467,-0.304783,0.028751,-0.016451,0.003606,0.709999,0.704001,1.389737,-0.339979,0.938063
3,0.025000,0.026553,-0.004190,0.783383,0.620958,1.315323,-0.299946,0.032832,0.019775,0.018611,-0.571951,-0.819838,1.616442,-0.304776,0.028725,-0.015146,0.003488,0.710100,0.703930,1.389155,-0.339533,0.937964
4,0.033333,0.026921,-0.004226,0.783303,0.621042,1.315305,-0.299913,0.032787,0.019796,0.018438,-0.571829,-0.819927,1.616438,-0.304776,0.028715,-0.013734,0.003302,0.710056,0.704004,1.388541,-0.339064,0.937892
5,0.041667,0.026569,-0.004400,0.783254,0.621118,1.315305,-0.299910,0.032826,0.020074,0.018654,-0.571732,-0.819983,1.616435,-0.304762,0.028718,-0.013390,0.003878,0.710427,0.703633,1.388014,-0.338763,0.938005
6,0.050000,0.025407,-0.004817,0.783202,0.621229,1.315326,-0.299941,0.032919,0.020109,0.018782,-0.571678,-0.820017,1.616421,-0.304744,0.028694,-0.014372,0.005235,0.710670,0.703360,1.387421,-0.338345,0.938278
7,0.058333,0.024173,-0.004819,0.783217,0.621260,1.315331,-0.300034,0.033075,0.020272,0.018748,-0.571515,-0.820127,1.616417,-0.304735,0.028679,-0.013187,0.004502,0.710781,0.703276,1.386684,-0.338060,0.938291
8,0.066667,0.021901,-0.005572,0.783193,0.621368,1.315409,-0.300140,0.033198,0.020138,0.018721,-0.571328,-0.820261,1.616388,-0.304694,0.028654,-0.010762,0.003468,0.711393,0.702703,1.385974,-0.337508,0.938440
9,0.075000,0.019395,-0.005561,0.782855,0.621877,1.315442,-0.300335,0.033409,0.019989,0.018926,-0.571220,-0.820335,1.616385,-0.304678,0.028618,-0.010884,0.004622,0.711306,0.702783,1.385378,-0.337171,0.938536
