Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.056159,-0.000580,0.106457,-0.992730,-1.326435,1.067768,0.047445,0.063286,-0.015771,0.426689,-0.902044,-1.390211,0.806222,0.040640,0.019433,0.017164,-0.122019,0.992189,-1.353905,0.862834,0.951584
1,0.008333,-0.054859,-0.000932,0.106274,-0.992822,-1.326398,1.067726,0.047536,0.062948,-0.015539,0.426647,-0.902091,-1.390194,0.806220,0.040633,0.020062,0.016970,-0.122229,0.992154,-1.354213,0.862219,0.951619
2,0.016667,-0.054100,-0.001342,0.106081,-0.992884,-1.326357,1.067697,0.047619,0.062924,-0.015708,0.426513,-0.902153,-1.390202,0.806206,0.040652,0.020223,0.016678,-0.122369,0.992138,-1.354547,0.861647,0.951572
3,0.025000,-0.053647,-0.001805,0.105942,-0.992923,-1.326290,1.067693,0.047686,0.062807,-0.015527,0.426415,-0.902211,-1.390207,0.806211,0.040652,0.019631,0.017494,-0.122796,0.992084,-1.354933,0.861012,0.951772
4,0.033333,-0.053373,-0.002245,0.105671,-0.992965,-1.326230,1.067680,0.047747,0.063507,-0.016213,0.426615,-0.902055,-1.390228,0.806276,0.040740,0.019701,0.018022,-0.122869,0.992064,-1.355378,0.860300,0.951907
5,0.041667,-0.053218,-0.002779,0.105373,-0.993004,-1.326183,1.067661,0.047826,0.060470,-0.015030,0.427249,-0.901984,-1.389973,0.806198,0.040930,0.017765,0.017128,-0.124085,0.991965,-1.355518,0.859410,0.951552
6,0.050000,-0.052986,-0.003303,0.105174,-0.993036,-1.326092,1.067630,0.047902,0.058256,-0.014518,0.427404,-0.902065,-1.389927,0.806194,0.040984,0.018592,0.016031,-0.123946,0.991985,-1.355979,0.858837,0.951450
7,0.058333,-0.052877,-0.004018,0.104955,-0.993062,-1.326016,1.067582,0.048005,0.054916,-0.014769,0.428212,-0.901888,-1.389788,0.806136,0.041175,0.018457,0.016345,-0.123995,0.991977,-1.356394,0.858041,0.951475
8,0.066667,-0.052791,-0.004788,0.104677,-0.993093,-1.325937,1.067533,0.048137,0.052945,-0.015293,0.429138,-0.901556,-1.389675,0.806075,0.041245,0.018526,0.016885,-0.124112,0.991952,-1.356925,0.857189,0.951575
9,0.075000,-0.052758,-0.005655,0.104377,-0.993121,-1.325856,1.067473,0.048257,0.052384,-0.014975,0.428936,-0.901690,-1.389668,0.806091,0.041239,0.016904,0.016442,-0.124891,0.991890,-1.357442,0.856438,0.951578
10,0.083333,-0.052838,-0.006608,0.104069,-0.993144,-1.325753,1.067368,0.048386,0.051444,-0.014823,0.428887,-0.901770,-1.389651,0.806117,0.041305,0.017050,0.016120,-0.124894,0.991893,-1.357999,0.855743,0.951518
11,0.091667,-0.053184,-0.007704,0.103514,-0.993175,-1.325674,1.067278,0.048576,0.050454,-0.014869,0.428812,-0.901861,-1.389676,0.806119,0.041343,0.016257,0.015730,-0.125391,0.991850,-1.358513,0.855032,0.951571
12,0.100000,-0.053419,-0.008920,0.102948,-0.993211,-1.325544,1.067135,0.048783,0.050047,-0.015056,0.428536,-0.902012,-1.389711,0.806155,0.041381,0.016873,0.015463,-0.125662,0.991809,-1.359117,0.854182,0.951520
13,0.108333,-0.053293,-0.010381,0.102246,-0.993276,-1.325457,1.066969,0.049016,0.050035,-0.014971,0.428073,-0.902234,-1.389786,0.806194,0.041385,0.017717,0.015294,-0.125961,0.991759,-1.359746,0.853301,0.951466
14,0.116667,-0.052717,-0.012093,0.101505,-0.993364,-1.325346,1.066757,0.049288,0.050150,-0.014855,0.427471,-0.902515,-1.389892,0.806230,0.041337,0.015755,0.015019,-0.126645,0.991709,-1.360604,0.852599,0.951526
15,0.125000,-0.051682,-0.013964,0.100572,-0.993488,-1.325270,1.066564,0.049571,0.050179,-0.014302,0.427007,-0.902742,-1.389958,0.806245,0.041294,0.016369,0.014491,-0.127131,0.991645,-1.361323,0.851770,0.951522
16,0.133333,-0.050709,-0.016152,0.099639,-0.993599,-1.325176,1.066328,0.049914,0.051757,-0.014908,0.426691,-0.902792,-1.390057,0.806247,0.041212,0.016620,0.013941,-0.127808,0.991562,-1.361968,0.850943,0.951427
17,0.141667,-0.050267,-0.018706,0.098658,-0.993675,-1.325012,1.066069,0.050339,0.050865,-0.014064,0.426439,-0.902975,-1.390064,0.806177,0.041195,0.017051,0.013860,-0.128284,0.991494,-1.362689,0.849970,0.951391
18,0.150000,-0.049860,-0.021466,0.097716,-0.993733,-1.324853,1.065813,0.050798,0.049616,-0.013060,0.426209,-0.903169,-1.390025,0.806099,0.041214,0.016663,0.013094,-0.129290,0.991380,-1.363454,0.849290,0.951467
19,0.158333,-0.049310,-0.024619,0.096805,-0.993776,-1.324683,1.065554,0.051302,0.048650,-0.012534,0.426127,-0.903268,-1.389989,0.806038,0.041229,0.017402,0.012581,-0.129906,0.991294,-1.364130,0.848419,0.951320
20,0.166667,-0.044633,-0.028614,0.092910,-0.994262,-1.323984,1.064974,0.052077,0.048192,-0.012155,0.425975,-0.903369,-1.390014,0.805994,0.041199,0.017695,0.012138,-0.130777,0.991180,-1.364920,0.847479,0.951317
21,0.175000,-0.044436,-0.032277,0.092220,-0.994223,-1.323709,1.064814,0.052750,0.047367,-0.011728,0.425878,-0.903464,-1.390012,0.805951,0.041222,0.017662,0.011684,-0.131584,0.991079,-1.365606,0.846599,0.951327
22,0.183333,-0.043758,-0.035979,0.090739,-0.994262,-1.323268,1.064469,0.053587,0.046429,-0.011441,0.426062,-0.903430,-1.389980,0.805891,0.041255,0.018509,0.011190,-0.132161,0.990992,-1.366363,0.845624,0.951260
23,0.191667,-0.043583,-0.040614,0.092099,-0.993966,-1.323105,1.064428,0.054342,0.045476,-0.011018,0.425981,-0.903521,-1.389961,0.805854,0.041263,0.019265,0.010514,-0.133109,0.990858,-1.367106,0.844617,0.951194
24,0.200000,-0.046371,-0.045057,0.093445,-0.993523,-1.322933,1.064447,0.055115,0.044664,-0.010458,0.425537,-0.903778,-1.390021,0.805837,0.041175,0.019876,0.009728,-0.133736,0.990770,-1.368000,0.843671,0.951233
25,0.208333,-0.046918,-0.050641,0.093641,-0.993210,-1.322695,1.064300,0.056135,0.042946,-0.009282,0.424950,-0.904150,-1.389936,0.805782,0.041241,0.020321,0.008806,-0.134330,0.990689,-1.368913,0.842838,0.951319
26,0.216667,-0.047056,-0.056772,0.093540,-0.992881,-1.322265,1.064097,0.057367,0.041473,-0.008653,0.424565,-0.904406,-1.389937,0.805739,0.041237,0.021126,0.008402,-0.134972,0.990589,-1.369764,0.841863,0.951319
27,0.225000,-0.046903,-0.063631,0.093262,-0.992499,-1.321724,1.063758,0.058799,0.043755,-0.008465,0.423652,-0.904728,-1.390098,0.805939,0.041014,0.020494,0.007331,-0.136041,0.990464,-1.371136,0.840772,0.951399
28,0.233333,-0.047469,-0.072070,0.093106,-0.991909,-1.321256,1.063541,0.060381,0.043093,-0.007690,0.423381,-0.904894,-1.390102,0.805888,0.040957,0.021819,0.007024,-0.136541,0.990369,-1.372060,0.839937,0.951378
29,0.241667,-0.047721,-0.080484,0.092285,-0.991327,-1.320652,1.063228,0.062293,0.042731,-0.007140,0.423161,-0.905018,-1.390102,0.805859,0.040960,0.022224,0.005733,-0.136896,0.990319,-1.373312,0.839125,0.951433
30,0.250000,-0.034186,-0.092594,0.083784,-0.991584,-1.319053,1.061849,0.064746,0.041437,-0.006257,0.422964,-0.905177,-1.390136,0.805795,0.040971,0.022287,0.005150,-0.137020,0.990304,-1.374554,0.838219,0.951422
31,0.258333,-0.034288,-0.105584,0.081359,-0.990483,-1.318530,1.061197,0.066762,0.041328,-0.005778,0.422659,-0.905327,-1.390140,0.805767,0.040922,0.023738,0.004901,-0.137010,0.990273,-1.375661,0.837317,0.951433
32,0.266667,-0.035231,-0.117420,0.079865,-0.989239,-1.317747,1.060692,0.069017,0.041167,-0.005294,0.422414,-0.905452,-1.390167,0.805745,0.040875,0.025077,0.003620,-0.137054,0.990240,-1.376879,0.836559,0.951590
