Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.036476,0.009209,-0.163361,-0.985849,-0.184348,0.505241,0.376964,-0.003133,-0.005224,-0.133473,0.991034,-0.200787,0.273963,0.367713,-0.017147,-0.018215,-0.069302,-0.997282,-0.204087,0.380209,1.283396
1,0.008333,-0.036428,0.009360,-0.163328,-0.985855,-0.184336,0.505244,0.376941,-0.003186,-0.005060,-0.133496,0.991031,-0.200781,0.273971,0.367722,-0.017891,-0.018877,-0.068932,-0.997282,-0.203845,0.381013,1.283458
2,0.016667,-0.036444,0.009302,-0.163283,-0.985862,-0.184340,0.505246,0.376922,-0.003246,-0.005070,-0.133607,0.991016,-0.200776,0.273987,0.367721,-0.017669,-0.020088,-0.068839,-0.997269,-0.203589,0.381783,1.283503
3,0.025000,-0.036338,0.009363,-0.163262,-0.985869,-0.184338,0.505247,0.376900,-0.003106,-0.004851,-0.133739,0.991000,-0.200766,0.274005,0.367704,-0.017704,-0.018818,-0.069135,-0.997273,-0.203559,0.382584,1.283405
4,0.033333,-0.036264,0.009367,-0.163270,-0.985870,-0.184336,0.505244,0.376880,-0.003477,-0.005055,-0.133679,0.991006,-0.200751,0.273998,0.367744,-0.017699,-0.019604,-0.068824,-0.997279,-0.203242,0.383409,1.283507
5,0.041667,-0.036187,0.009403,-0.163238,-0.985878,-0.184328,0.505241,0.376865,-0.003502,-0.005000,-0.133754,0.990996,-0.200744,0.274001,0.367743,-0.016842,-0.019312,-0.068667,-0.997311,-0.203049,0.384279,1.283490
6,0.050000,-0.036088,0.009388,-0.163266,-0.985877,-0.184327,0.505246,0.376843,-0.003674,-0.004889,-0.133826,0.990986,-0.200739,0.274011,0.367746,-0.017043,-0.019844,-0.068459,-0.997311,-0.202815,0.385081,1.283475
7,0.058333,-0.035980,0.009362,-0.163222,-0.985889,-0.184331,0.505255,0.376820,-0.003626,-0.004706,-0.133912,0.990975,-0.200738,0.274021,0.367735,-0.017243,-0.019906,-0.068409,-0.997310,-0.202521,0.385883,1.283386
8,0.066667,-0.035926,0.009339,-0.163183,-0.985897,-0.184325,0.505253,0.376799,-0.003830,-0.004602,-0.133923,0.990974,-0.200727,0.274019,0.367741,-0.016159,-0.018708,-0.068451,-0.997348,-0.202513,0.386807,1.283434
9,0.075000,-0.035801,0.009366,-0.163202,-0.985898,-0.184330,0.505266,0.376780,-0.003973,-0.004667,-0.133978,0.990965,-0.200713,0.274026,0.367757,-0.016581,-0.018658,-0.067959,-0.997376,-0.202219,0.387704,1.283377
10,0.083333,-0.035686,0.009337,-0.163202,-0.985903,-0.184329,0.505270,0.376765,-0.003795,-0.004324,-0.134047,0.990958,-0.200719,0.274038,0.367737,-0.016342,-0.018962,-0.067744,-0.997389,-0.201958,0.388531,1.283395
11,0.091667,-0.035587,0.009265,-0.163183,-0.985910,-0.184329,0.505283,0.376752,-0.003949,-0.004584,-0.134028,0.990959,-0.200703,0.274039,0.367770,-0.017895,-0.018791,-0.067532,-0.997380,-0.201715,0.389476,1.282965
12,0.100000,-0.035410,0.009272,-0.163203,-0.985913,-0.184332,0.505293,0.376736,-0.003779,-0.004041,-0.134181,0.990941,-0.200706,0.274049,0.367739,-0.020077,-0.019536,-0.066781,-0.997374,-0.201446,0.390255,1.282674
13,0.108333,-0.035222,0.009315,-0.163188,-0.985922,-0.184326,0.505303,0.376724,-0.003691,-0.004183,-0.134254,0.990931,-0.200702,0.274059,0.367741,-0.019004,-0.020285,-0.065686,-0.997453,-0.201294,0.390918,1.282774
14,0.116667,-0.035105,0.009250,-0.163143,-0.985934,-0.184340,0.505318,0.376718,-0.003824,-0.004246,-0.134257,0.990930,-0.200698,0.274057,0.367768,-0.018948,-0.021209,-0.064338,-0.997523,-0.200941,0.391521,1.282672
15,0.125000,-0.034992,0.009130,-0.163145,-0.985939,-0.184342,0.505321,0.376713,-0.003747,-0.003969,-0.134353,0.990919,-0.200705,0.274077,0.367759,-0.018920,-0.019818,-0.063774,-0.997588,-0.200904,0.392255,1.282645
16,0.133333,-0.034687,0.009292,-0.163093,-0.985957,-0.184345,0.505331,0.376686,-0.003912,-0.003868,-0.134409,0.990911,-0.200699,0.274083,0.367763,-0.019565,-0.020807,-0.062490,-0.997637,-0.200695,0.393017,1.282670
17,0.141667,-0.034534,0.009235,-0.163118,-0.985959,-0.184356,0.505344,0.376683,-0.004034,-0.004070,-0.134411,0.990909,-0.200684,0.274079,0.367782,-0.019309,-0.020511,-0.062354,-0.997656,-0.200367,0.393951,1.282651
18,0.150000,-0.034432,0.009246,-0.163051,-0.985973,-0.184369,0.505363,0.376668,-0.003973,-0.004353,-0.134537,0.990891,-0.200683,0.274105,0.367795,-0.019273,-0.021553,-0.061575,-0.997684,-0.200021,0.394860,1.282620
19,0.158333,-0.034159,0.009298,-0.163053,-0.985982,-0.184368,0.505366,0.376656,-0.004015,-0.004287,-0.134559,0.990888,-0.200686,0.274115,0.367801,-0.019067,-0.022046,-0.061427,-0.997686,-0.199662,0.395890,1.282676
20,0.166667,-0.034004,0.009387,-0.162986,-0.985998,-0.184372,0.505372,0.376636,-0.003938,-0.004306,-0.134623,0.990880,-0.200691,0.274125,0.367794,-0.018343,-0.021203,-0.061553,-0.997710,-0.199332,0.397052,1.282691
21,0.175000,-0.033748,0.009413,-0.162955,-0.986011,-0.184397,0.505388,0.376621,-0.004142,-0.004370,-0.134605,0.990881,-0.200681,0.274134,0.367814,-0.018189,-0.022094,-0.061110,-0.997721,-0.198885,0.398098,1.282717
22,0.183333,-0.033558,0.009413,-0.162963,-0.986016,-0.184413,0.505406,0.376601,-0.004221,-0.004462,-0.134654,0.990874,-0.200687,0.274141,0.367824,-0.018490,-0.022030,-0.060832,-0.997734,-0.198604,0.399196,1.282687
23,0.191667,-0.033380,0.009388,-0.162953,-0.986024,-0.184423,0.505411,0.376586,-0.004292,-0.004490,-0.134755,0.990859,-0.200693,0.274171,0.367835,-0.018606,-0.022338,-0.060618,-0.997738,-0.198234,0.400249,1.282768
24,0.200000,-0.033025,0.009490,-0.162981,-0.986031,-0.184436,0.505431,0.376566,-0.004259,-0.004457,-0.134821,0.990851,-0.200699,0.274193,0.367836,-0.018392,-0.021696,-0.060177,-0.997782,-0.197947,0.401349,1.282763
25,0.208333,-0.032715,0.009670,-0.162844,-0.986062,-0.184441,0.505448,0.376549,-0.004440,-0.004679,-0.134755,0.990858,-0.200686,0.274189,0.367866,-0.018641,-0.021646,-0.059828,-0.997800,-0.197647,0.402353,1.282712
26,0.216667,-0.032448,0.009685,-0.162784,-0.986081,-0.184462,0.505461,0.376532,-0.004556,-0.004974,-0.134829,0.990846,-0.200699,0.274219,0.367873,-0.017878,-0.021555,-0.058991,-0.997866,-0.197392,0.403351,1.282646
