Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.034074,0.023899,0.794115,0.606341,1.031718,-0.842147,0.023799,-0.004997,0.002406,-0.452273,-0.891862,1.330666,-0.802391,0.020601,0.021207,-0.009083,-0.672256,-0.739959,1.255264,-0.852762,0.927518
1,0.008333,0.033833,0.023931,0.794037,0.606455,1.031662,-0.842153,0.023822,-0.005124,0.002411,-0.452276,-0.891860,1.330672,-0.802385,0.020603,0.020568,-0.009225,-0.672155,-0.740067,1.255775,-0.852670,0.927482
2,0.016667,0.033577,0.023959,0.793979,0.606544,1.031615,-0.842158,0.023842,-0.005250,0.002440,-0.452339,-0.891827,1.330656,-0.802379,0.020595,0.019837,-0.008824,-0.672072,-0.740167,1.256177,-0.852582,0.927433
3,0.025000,0.033236,0.024096,0.793942,0.606606,1.031563,-0.842157,0.023872,-0.005102,0.002450,-0.452394,-0.891800,1.330659,-0.802401,0.020591,0.019615,-0.009008,-0.671993,-0.740243,1.256799,-0.852282,0.927466
4,0.033333,0.032923,0.024227,0.793931,0.606633,1.031511,-0.842147,0.023902,-0.004976,0.002269,-0.452416,-0.891790,1.330643,-0.802405,0.020583,0.019313,-0.008936,-0.671707,-0.740511,1.257298,-0.852107,0.927476
5,0.041667,0.032607,0.024421,0.793874,0.606716,1.031461,-0.842138,0.023938,-0.005015,0.002298,-0.452481,-0.891757,1.330642,-0.802397,0.020591,0.019190,-0.009443,-0.671199,-0.740969,1.257885,-0.851955,0.927519
6,0.050000,0.032209,0.024456,0.793907,0.606693,1.031409,-0.842125,0.023965,-0.004874,0.002248,-0.452571,-0.891712,1.330644,-0.802394,0.020600,0.018531,-0.008997,-0.670825,-0.741330,1.258383,-0.851913,0.927518
7,0.058333,0.031804,0.024833,0.793927,0.606673,1.031377,-0.842105,0.024028,-0.004801,0.002224,-0.452659,-0.891668,1.330630,-0.802396,0.020593,0.017995,-0.009409,-0.670588,-0.741552,1.259070,-0.851699,0.927533
8,0.066667,0.031435,0.025214,0.793960,0.606633,1.031374,-0.842060,0.024088,-0.004649,0.002104,-0.452722,-0.891637,1.330638,-0.802399,0.020615,0.017167,-0.009615,-0.670261,-0.741865,1.259693,-0.851606,0.927570
9,0.075000,0.030946,0.025791,0.794109,0.606439,1.031374,-0.842011,0.024161,-0.004514,0.002010,-0.452876,-0.891560,1.330633,-0.802412,0.020609,0.016674,-0.009602,-0.669835,-0.742261,1.260207,-0.851481,0.927665
10,0.083333,0.030432,0.026350,0.794184,0.606342,1.031409,-0.841947,0.024260,-0.004463,0.001892,-0.452931,-0.891532,1.330626,-0.802408,0.020618,0.016362,-0.009722,-0.669652,-0.742432,1.260722,-0.851283,0.927785
11,0.091667,0.029744,0.027530,0.794259,0.606226,1.031460,-0.841902,0.024336,-0.004616,0.001899,-0.453033,-0.891480,1.330637,-0.802407,0.020630,0.015219,-0.009365,-0.669431,-0.742660,1.261348,-0.851263,0.927763
12,0.100000,0.029883,0.030754,0.793128,0.607543,1.031224,-0.841872,0.024597,-0.004531,0.001713,-0.453215,-0.891388,1.330653,-0.802436,0.020631,0.014029,-0.008467,-0.669126,-0.742968,1.261960,-0.851268,0.927735
13,0.108333,0.028825,0.031849,0.793265,0.607359,1.031284,-0.841818,0.024793,-0.004520,0.001607,-0.453333,-0.891329,1.330646,-0.802441,0.020640,0.012835,-0.008976,-0.668404,-0.743633,1.262604,-0.851317,0.927715
14,0.116667,0.027437,0.033180,0.793289,0.607322,1.031325,-0.841730,0.025066,-0.004541,0.001628,-0.453471,-0.891258,1.330661,-0.802450,0.020648,0.011886,-0.009337,-0.668264,-0.743771,1.263394,-0.851168,0.927802
15,0.125000,0.025646,0.034724,0.793393,0.607176,1.031401,-0.841593,0.025469,-0.004565,0.001489,-0.453597,-0.891194,1.330680,-0.802475,0.020652,0.011366,-0.009777,-0.667794,-0.744195,1.263999,-0.851090,0.928003
16,0.133333,0.023403,0.036391,0.793602,0.606897,1.031474,-0.841436,0.025987,-0.004480,0.001358,-0.453713,-0.891135,1.330689,-0.802481,0.020642,0.010625,-0.009635,-0.667359,-0.744598,1.264583,-0.851098,0.928150
17,0.141667,0.020413,0.037874,0.794059,0.606316,1.031585,-0.841265,0.026553,-0.004596,0.001090,-0.453781,-0.891101,1.330691,-0.802495,0.020637,0.009599,-0.011356,-0.666849,-0.745045,1.265251,-0.851185,0.928342
18,0.150000,0.017086,0.040444,0.794565,0.605589,1.031658,-0.841059,0.027279,-0.004735,0.001157,-0.453853,-0.891063,1.330694,-0.802512,0.020636,0.006999,-0.011090,-0.666590,-0.745310,1.265959,-0.851317,0.928259
19,0.158333,0.011869,0.043349,0.795997,0.603629,1.031936,-0.840767,0.028124,-0.004726,0.001108,-0.453977,-0.891000,1.330697,-0.802514,0.020644,0.005456,-0.010492,-0.666305,-0.745586,1.266664,-0.851449,0.928406
20,0.166667,0.008201,0.049826,0.796773,0.602165,1.031902,-0.840446,0.029206,-0.004551,0.001165,-0.454101,-0.890938,1.330689,-0.802529,0.020635,0.004428,-0.011204,-0.665425,-0.746367,1.267446,-0.851580,0.928530
21,0.175000,0.003869,0.054477,0.797390,0.600988,1.031984,-0.840068,0.030445,-0.004624,0.001030,-0.454116,-0.890930,1.330684,-0.802542,0.020642,0.003411,-0.013242,-0.665198,-0.746542,1.268098,-0.851687,0.928931
