Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.043378,0.009039,0.210475,-0.976595,-1.550752,1.637391,0.051951,0.056976,-0.037773,0.528144,-0.846399,-1.684265,1.431029,0.047774,-0.032920,-0.048745,0.268715,-0.961422,-1.616649,1.468977,0.955509
1,0.008333,-0.044284,0.009287,0.210600,-0.976525,-1.550864,1.637216,0.052011,0.056418,-0.037490,0.528036,-0.846516,-1.684307,1.431016,0.047778,-0.033299,-0.049180,0.267702,-0.961670,-1.616968,1.467746,0.955334
2,0.016667,-0.043958,0.008983,0.210288,-0.976610,-1.550802,1.637366,0.051997,0.055790,-0.037309,0.527913,-0.846643,-1.684370,1.431005,0.047790,-0.033431,-0.049263,0.266930,-0.961875,-1.617283,1.466606,0.955220
3,0.025000,-0.043911,0.008945,0.210195,-0.976632,-1.550827,1.637329,0.052014,0.055297,-0.037075,0.527731,-0.846798,-1.684426,1.431000,0.047810,-0.033886,-0.049939,0.265733,-0.962156,-1.617585,1.465257,0.955092
4,0.033333,-0.044441,0.009009,0.210306,-0.976583,-1.550845,1.637345,0.052039,0.054620,-0.036756,0.527602,-0.846936,-1.684490,1.430972,0.047816,-0.034218,-0.050331,0.264711,-0.962405,-1.617930,1.463991,0.954921
5,0.041667,-0.044833,0.009093,0.210330,-0.976560,-1.550863,1.637332,0.052033,0.053981,-0.036629,0.527567,-0.847005,-1.684551,1.430958,0.047849,-0.034558,-0.050574,0.264053,-0.962561,-1.618212,1.462800,0.954809
6,0.050000,-0.045337,0.009101,0.210353,-0.976531,-1.550887,1.637301,0.052060,0.053434,-0.036280,0.527280,-0.847234,-1.684618,1.430941,0.047839,-0.034843,-0.050943,0.263476,-0.962690,-1.618502,1.461568,0.954747
7,0.058333,-0.045837,0.009050,0.210219,-0.976537,-1.550919,1.637275,0.052077,0.052903,-0.036057,0.527103,-0.847386,-1.684681,1.430925,0.047875,-0.035494,-0.051667,0.262756,-0.962824,-1.618808,1.460204,0.954620
8,0.066667,-0.046043,0.008919,0.209976,-0.976581,-1.550941,1.637227,0.052072,0.052547,-0.035887,0.526853,-0.847571,-1.684754,1.430938,0.047878,-0.036187,-0.052150,0.262549,-0.962829,-1.619019,1.458968,0.954472
9,0.075000,-0.046677,0.008826,0.209783,-0.976593,-1.550962,1.637168,0.052109,0.050569,-0.032649,0.525491,-0.848667,-1.684937,1.430720,0.047564,-0.036652,-0.052893,0.262097,-0.962894,-1.619279,1.457624,0.954425
10,0.083333,-0.047289,0.008685,0.209663,-0.976591,-1.550985,1.637127,0.052141,0.050350,-0.032351,0.525189,-0.848878,-1.685012,1.430725,0.047532,-0.037496,-0.053603,0.261732,-0.962921,-1.619479,1.456228,0.954263
11,0.091667,-0.048237,0.008750,0.209876,-0.976498,-1.550981,1.637138,0.052170,0.050112,-0.032185,0.524962,-0.849039,-1.685057,1.430745,0.047540,-0.038357,-0.054549,0.261520,-0.962892,-1.619647,1.454822,0.954172
12,0.100000,-0.048935,0.008456,0.209614,-0.976522,-1.551002,1.637076,0.052214,0.049967,-0.031941,0.524836,-0.849135,-1.685093,1.430769,0.047534,-0.039051,-0.055101,0.261326,-0.962885,-1.619869,1.453442,0.954043
13,0.108333,-0.049652,0.008421,0.209584,-0.976493,-1.551003,1.637040,0.052242,0.049948,-0.031829,0.524633,-0.849266,-1.685120,1.430812,0.047532,-0.039766,-0.055624,0.261471,-0.962786,-1.619988,1.452101,0.953929
14,0.116667,-0.050507,0.008284,0.209619,-0.976443,-1.551011,1.636999,0.052278,0.049831,-0.031691,0.524657,-0.849263,-1.685149,1.430806,0.047504,-0.040589,-0.056232,0.261299,-0.962763,-1.620171,1.450599,0.953793
15,0.125000,-0.051340,0.008051,0.209423,-0.976443,-1.551013,1.636949,0.052342,0.049415,-0.031364,0.524370,-0.849476,-1.685191,1.430837,0.047443,-0.041462,-0.056664,0.261615,-0.962615,-1.620233,1.449166,0.953686
16,0.133333,-0.051603,0.007640,0.209544,-0.976407,-1.551079,1.636689,0.052339,0.049186,-0.031378,0.524519,-0.849397,-1.685214,1.430832,0.047442,-0.042162,-0.057022,0.261718,-0.962535,-1.620428,1.447664,0.953536
17,0.141667,-0.052185,0.007374,0.209572,-0.976372,-1.551072,1.636613,0.052385,0.048801,-0.030904,0.524528,-0.849431,-1.685264,1.430786,0.047433,-0.042939,-0.057504,0.262129,-0.962361,-1.620424,1.446113,0.953434
18,0.150000,-0.053299,0.007519,0.209191,-0.976392,-1.551084,1.636470,0.052385,0.048508,-0.030639,0.524480,-0.849487,-1.685318,1.430760,0.047391,-0.043595,-0.057878,0.262429,-0.962227,-1.620479,1.444518,0.953324
19,0.158333,-0.053813,0.007142,0.209223,-0.976360,-1.551082,1.636371,0.052451,0.048070,-0.030387,0.524616,-0.849437,-1.685339,1.430716,0.047383,-0.044354,-0.058549,0.262766,-0.962060,-1.620427,1.442910,0.953194
20,0.166667,-0.054158,0.006751,0.209217,-0.976345,-1.551057,1.636281,0.052524,0.047936,-0.030399,0.524662,-0.849416,-1.685361,1.430676,0.047357,-0.044777,-0.058319,0.263277,-0.961914,-1.620426,1.441405,0.953150
21,0.175000,-0.054678,0.006321,0.209047,-0.976355,-1.551026,1.636196,0.052590,0.047825,-0.030414,0.524677,-0.849413,-1.685376,1.430628,0.047314,-0.045127,-0.058722,0.263772,-0.961738,-1.620339,1.439843,0.953052
22,0.183333,-0.055240,0.005858,0.209017,-0.976333,-1.550992,1.636108,0.052679,0.047996,-0.032790,0.524312,-0.849540,-1.685217,1.430205,0.047562,-0.046220,-0.059133,0.264323,-0.961509,-1.620205,1.438079,0.952907
23,0.191667,-0.055770,0.005212,0.208873,-0.976337,-1.550944,1.635999,0.052776,0.047801,-0.033125,0.524203,-0.849605,-1.685182,1.430091,0.047555,-0.046333,-0.059201,0.264829,-0.961361,-1.620093,1.436499,0.952832
24,0.200000,-0.056405,0.004418,0.208691,-0.976344,-1.550893,1.635903,0.052887,0.048303,-0.033552,0.524017,-0.849675,-1.685171,1.430014,0.047585,-0.047107,-0.059458,0.265523,-0.961116,-1.619878,1.434815,0.952640
25,0.208333,-0.056978,0.003475,0.208471,-0.976361,-1.550829,1.635789,0.053030,0.048750,-0.033857,0.523725,-0.849817,-1.685177,1.429919,0.047590,-0.047582,-0.059642,0.266184,-0.960898,-1.619648,1.433143,0.952493
26,0.216667,-0.057868,0.002709,0.207972,-0.976418,-1.550766,1.635639,0.053167,0.048639,-0.033987,0.523465,-0.849979,-1.685160,1.429805,0.047601,-0.048050,-0.059816,0.266802,-0.960692,-1.619427,1.431443,0.952340
27,0.225000,-0.058546,0.001687,0.207447,-0.976491,-1.550708,1.635468,0.053326,0.048510,-0.034287,0.523587,-0.849898,-1.685119,1.429744,0.047621,-0.048391,-0.060107,0.267472,-0.960471,-1.619147,1.429744,0.952176
28,0.233333,-0.056786,-0.000176,0.206797,-0.976735,-1.550650,1.635543,0.053441,0.048787,-0.034738,0.523520,-0.849906,-1.685121,1.429695,0.047614,-0.048654,-0.060303,0.268243,-0.960230,-1.618810,1.428062,0.952029
29,0.241667,-0.057179,-0.001609,0.206234,-0.976829,-1.550571,1.635368,0.053662,0.049211,-0.035381,0.523532,-0.849847,-1.685105,1.429668,0.047595,-0.049093,-0.060280,0.269023,-0.959991,-1.618454,1.426366,0.951874
30,0.250000,-0.057860,-0.003266,0.205366,-0.976968,-1.550463,1.635203,0.053925,0.049373,-0.035760,0.523407,-0.849899,-1.685072,1.429610,0.047594,-0.049414,-0.060457,0.269768,-0.959754,-1.618078,1.424571,0.951707
31,0.258333,-0.059464,-0.004492,0.206010,-0.976731,-1.550317,1.635173,0.054194,0.049568,-0.036459,0.523662,-0.849701,-1.684948,1.429568,0.047620,-0.049766,-0.060577,0.270603,-0.959494,-1.617593,1.422858,0.951527
32,0.266667,-0.060724,-0.005909,0.205845,-0.976681,-1.550199,1.635037,0.054480,0.049612,-0.037341,0.524041,-0.849427,-1.684820,1.429525,0.047622,-0.048934,-0.060487,0.270853,-0.959472,-1.617191,1.421296,0.951457
33,0.275000,-0.061894,-0.007590,0.205262,-0.976719,-1.550100,1.634815,0.054806,0.049442,-0.037967,0.524320,-0.849237,-1.684725,1.429472,0.047608,-0.049267,-0.062513,0.271703,-0.959084,-1.616506,1.419317,0.951408
34,0.283333,-0.062342,-0.010207,0.203740,-0.976985,-1.549988,1.634499,0.055221,0.050523,-0.040913,0.525692,-0.848187,-1.684518,1.429646,0.047897,-0.050073,-0.062886,0.272183,-0.958882,-1.616011,1.417419,0.951665
35,0.291667,-0.063706,-0.011977,0.203357,-0.976957,-1.549881,1.634234,0.055626,0.049746,-0.040952,0.526203,-0.847914,-1.684438,1.429615,0.047870,-0.050525,-0.062594,0.273010,-0.958642,-1.615345,1.415702,0.951669
36,0.300000,-0.067078,-0.013617,0.203240,-0.976734,-1.549765,1.634156,0.056104,0.048777,-0.040290,0.526340,-0.847917,-1.684350,1.429499,0.047791,-0.050885,-0.062170,0.273679,-0.958460,-1.614641,1.414097,0.951742
37,0.308333,-0.069663,-0.015562,0.202428,-0.976692,-1.549680,1.633875,0.056624,0.047184,-0.039663,0.527286,-0.847449,-1.684170,1.429241,0.047782,-0.051243,-0.062664,0.274243,-0.958247,-1.613904,1.412407,0.951896
38,0.316667,-0.070789,-0.018061,0.201722,-0.976714,-1.549593,1.633589,0.057153,0.046885,-0.039949,0.527605,-0.847254,-1.684112,1.429224,0.047799,-0.051579,-0.062536,0.274855,-0.958063,-1.613204,1.410728,0.952092
39,0.325000,-0.071963,-0.020054,0.201413,-0.976654,-1.549506,1.633325,0.057622,0.046690,-0.040316,0.527715,-0.847178,-1.684081,1.429185,0.047812,-0.051825,-0.062821,0.275553,-0.957830,-1.612418,1.409064,0.952303
40,0.333333,-0.071946,-0.022077,0.201017,-0.976693,-1.549444,1.632981,0.058037,0.046838,-0.041813,0.525058,-0.848747,-1.684234,1.428708,0.047964,-0.053336,-0.062680,0.276544,-0.957471,-1.611640,1.407347,0.952434
