Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.033251,-0.009179,0.442931,0.895892,0.491378,-0.012142,0.035090,0.012247,0.006754,-0.125320,-0.992018,0.594818,-0.259727,0.025858,-0.001357,0.030562,0.322157,0.946192,0.508051,-0.137406,0.941737
1,0.008333,0.033130,-0.009276,0.442910,0.895906,0.491375,-0.012133,0.035091,0.012157,0.006629,-0.125179,-0.992038,0.594814,-0.259731,0.025841,0.002113,0.027649,0.322129,0.946290,0.507472,-0.137110,0.940841
2,0.016667,0.033005,-0.009270,0.442883,0.895924,0.491365,-0.012140,0.035090,0.012063,0.006738,-0.125031,-0.992057,0.594803,-0.259738,0.025835,0.001798,0.027763,0.322644,0.946111,0.507279,-0.136451,0.940775
3,0.025000,0.032894,-0.009345,0.442760,0.895988,0.491344,-0.012127,0.035080,0.012081,0.006947,-0.124997,-0.992059,0.594811,-0.259758,0.025847,0.001842,0.027707,0.322225,0.946256,0.506892,-0.135923,0.940740
4,0.033333,0.032806,-0.009453,0.442730,0.896005,0.491336,-0.012118,0.035074,0.012132,0.006989,-0.124839,-0.992078,0.594810,-0.259760,0.025836,0.002034,0.028138,0.322002,0.946319,0.506536,-0.135295,0.940600
5,0.041667,0.032531,-0.009576,0.442730,0.896013,0.491322,-0.012118,0.035083,0.012067,0.007175,-0.124688,-0.992097,0.594794,-0.259766,0.025822,0.001685,0.028505,0.322296,0.946208,0.506375,-0.134568,0.940551
6,0.050000,0.032345,-0.009713,0.442674,0.896047,0.491305,-0.012114,0.035085,0.012034,0.007322,-0.124540,-0.992115,0.594807,-0.259789,0.025829,0.002990,0.027677,0.322564,0.946138,0.505914,-0.134048,0.940588
7,0.058333,0.032193,-0.009800,0.442634,0.896071,0.491297,-0.012102,0.035092,0.011793,0.007311,-0.124373,-0.992139,0.594801,-0.259788,0.025822,0.002597,0.028057,0.322858,0.946028,0.505693,-0.133238,0.940463
8,0.066667,0.032026,-0.009822,0.442584,0.896101,0.491275,-0.012098,0.035094,0.011805,0.007311,-0.124245,-0.992154,0.594802,-0.259808,0.025810,0.002179,0.028575,0.322894,0.946001,0.505417,-0.132477,0.940481
9,0.075000,0.031819,-0.010030,0.442531,0.896132,0.491255,-0.012095,0.035101,0.011563,0.007382,-0.124141,-0.992170,0.594811,-0.259828,0.025798,0.003067,0.028045,0.322970,0.945989,0.505066,-0.131802,0.940477
