Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.009897,0.007423,0.364849,0.930984,-1.374036,-0.673373,0.027235,-0.015757,-0.005821,0.016031,0.999730,-1.112200,-0.864030,0.016687,-0.005092,-0.018118,-0.286054,-0.958029,-1.261204,-0.807789,0.924356
1,0.008333,-0.006250,0.004576,0.367898,0.929834,-1.367843,-0.671373,0.026553,-0.015765,-0.005625,0.016040,0.999731,-1.112205,-0.864061,0.016674,-0.006353,-0.018393,-0.286727,-0.957815,-1.259321,-0.808083,0.924624
2,0.016667,-0.007959,-0.000080,0.368277,0.929682,-1.360947,-0.669519,0.026372,-0.015713,-0.005437,0.016104,0.999732,-1.112218,-0.864088,0.016666,-0.007453,-0.017657,-0.287047,-0.957725,-1.257379,-0.808401,0.924773
3,0.025000,-0.012580,-0.004284,0.367081,0.930094,-1.353717,-0.667602,0.026025,-0.015763,-0.005328,0.016136,0.999731,-1.112231,-0.864091,0.016665,-0.008895,-0.017201,-0.287292,-0.957647,-1.255491,-0.808579,0.925170
4,0.033333,-0.016295,-0.007617,0.364209,0.931144,-1.345940,-0.665681,0.025767,-0.016071,-0.005142,0.016226,0.999726,-1.112254,-0.864096,0.016643,-0.009801,-0.016781,-0.287403,-0.957613,-1.253554,-0.808717,0.925494
5,0.041667,-0.018816,-0.010136,0.359650,0.932842,-1.338154,-0.663871,0.025665,-0.016321,-0.005125,0.016321,0.999721,-1.112267,-0.864083,0.016632,-0.010692,-0.017126,-0.287255,-0.957641,-1.251804,-0.808787,0.925874
6,0.050000,-0.018942,-0.010326,0.355963,0.934251,-1.330726,-0.661825,0.025354,-0.016561,-0.005082,0.016365,0.999716,-1.112268,-0.864068,0.016619,-0.011774,-0.016877,-0.287206,-0.957648,-1.250022,-0.808863,0.926138
7,0.058333,-0.007860,-0.009423,0.352528,0.935721,-1.323764,-0.659575,0.024316,-0.016815,-0.004991,0.016437,0.999711,-1.112278,-0.864051,0.016597,-0.012587,-0.016014,-0.287859,-0.957456,-1.248289,-0.808790,0.926342
8,0.066667,-0.005519,-0.009012,0.347827,0.937499,-1.317593,-0.658182,0.024160,-0.016910,-0.004943,0.016465,0.999709,-1.112290,-0.864044,0.016582,-0.013144,-0.016120,-0.288414,-0.957280,-1.246802,-0.808698,0.926493
9,0.075000,0.000334,-0.006170,0.346783,0.937925,-1.312349,-0.656819,0.023983,-0.017005,-0.004905,0.016546,0.999707,-1.112291,-0.864033,0.016569,-0.012941,-0.015564,-0.289051,-0.957100,-1.245423,-0.808488,0.926638
10,0.083333,0.006651,-0.003414,0.346738,0.937932,-1.308273,-0.655545,0.023809,-0.017029,-0.004908,0.016531,0.999706,-1.112296,-0.864028,0.016563,-0.013235,-0.016176,-0.289907,-0.956827,-1.244053,-0.808385,0.926754
