Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.003796,0.020368,0.995811,-0.089062,0.790796,-0.264877,0.033794,-0.018805,-0.057906,0.958647,0.278009,0.820553,-0.034173,0.036906,0.007751,0.003203,-0.999907,-0.010744,0.777869,-0.144424,0.947173
1,0.008333,-0.003567,0.019887,0.995819,-0.089085,0.790808,-0.264908,0.033763,-0.018882,-0.058034,0.958625,0.278053,0.820536,-0.034182,0.036915,0.007003,0.003507,-0.999908,-0.011042,0.778077,-0.144587,0.947126
2,0.016667,-0.003420,0.019518,0.995833,-0.089020,0.790810,-0.264955,0.033757,-0.018954,-0.058091,0.958613,0.278077,0.820526,-0.034190,0.036924,0.006797,0.003621,-0.999907,-0.011276,0.778294,-0.144781,0.947153
3,0.025000,-0.003304,0.019052,0.995854,-0.088886,0.790833,-0.265003,0.033756,-0.018992,-0.058160,0.958597,0.278115,0.820507,-0.034198,0.036930,0.006371,0.004327,-0.999909,-0.011129,0.778644,-0.145002,0.947283
4,0.033333,-0.003287,0.018482,0.995888,-0.088627,0.790855,-0.265063,0.033766,-0.019081,-0.058304,0.958578,0.278144,0.820498,-0.034202,0.036929,0.006199,0.004949,-0.999902,-0.011570,0.778964,-0.145173,0.947446
5,0.041667,-0.003018,0.018024,0.995896,-0.088647,0.790857,-0.265098,0.033742,-0.019148,-0.058417,0.958556,0.278194,0.820488,-0.034201,0.036941,0.006536,0.005757,-0.999883,-0.012553,0.779422,-0.145379,0.947716
6,0.050000,-0.002870,0.017437,0.995920,-0.088490,0.790875,-0.265154,0.033744,-0.019186,-0.058410,0.958559,0.278181,0.820477,-0.034207,0.036945,0.006207,0.006387,-0.999875,-0.013090,0.779806,-0.145515,0.947674
7,0.058333,-0.002714,0.016803,0.995942,-0.088372,0.790895,-0.265211,0.033731,-0.019270,-0.058403,0.958544,0.278230,0.820458,-0.034209,0.036960,0.005928,0.006797,-0.999858,-0.014269,0.780253,-0.145635,0.947773
8,0.066667,-0.002509,0.016161,0.995965,-0.088241,0.790924,-0.265274,0.033721,-0.019299,-0.058409,0.958540,0.278239,0.820446,-0.034211,0.036961,0.006379,0.007153,-0.999841,-0.015059,0.780768,-0.145846,0.947652
9,0.075000,-0.002332,0.015611,0.995987,-0.088100,0.790965,-0.265337,0.033720,-0.019282,-0.058433,0.958536,0.278249,0.820439,-0.034211,0.036968,0.006629,0.007240,-0.999823,-0.016061,0.781144,-0.145911,0.947675
