Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.026297,-0.001249,-0.888233,-0.458638,-1.129436,0.001055,0.364978,-0.015270,-0.031809,0.706533,0.706800,-0.898916,0.065787,0.362562,-0.016899,0.000917,-0.806838,-0.590530,-1.047425,0.009873,1.268699
1,0.008333,-0.026203,-0.001091,-0.888224,-0.458661,-1.129452,0.001031,0.364968,-0.015393,-0.031442,0.706573,0.706774,-0.898937,0.065795,0.362578,-0.016827,0.000619,-0.806791,-0.590597,-1.048830,0.010293,1.268603
2,0.016667,-0.026138,-0.000947,-0.888197,-0.458718,-1.129465,0.001031,0.364952,-0.015654,-0.031226,0.706403,0.706948,-0.898972,0.065809,0.362641,-0.016021,0.000482,-0.806676,-0.590777,-1.049929,0.010630,1.268288
3,0.025000,-0.026040,-0.000839,-0.888149,-0.458816,-1.129470,0.001029,0.364937,-0.015847,-0.030801,0.706382,0.706983,-0.898999,0.065842,0.362690,-0.016715,0.002172,-0.806942,-0.590390,-1.051507,0.010617,1.268144
4,0.033333,-0.025974,-0.000629,-0.888096,-0.458923,-1.129484,0.001028,0.364918,-0.015987,-0.030278,0.706114,0.707270,-0.899056,0.065885,0.362760,-0.016526,0.001352,-0.806906,-0.590447,-1.052536,0.011097,1.267980
5,0.041667,-0.025985,-0.000466,-0.888045,-0.459022,-1.129489,0.001018,0.364887,-0.016253,-0.030022,0.705939,0.707450,-0.899091,0.065937,0.362824,-0.016769,0.000317,-0.807088,-0.590193,-1.053519,0.011427,1.267875
6,0.050000,-0.025885,-0.000220,-0.887975,-0.459163,-1.129512,0.001006,0.364867,-0.016482,-0.029588,0.705710,0.707691,-0.899137,0.065995,0.362892,-0.017299,0.001034,-0.807091,-0.590173,-1.054838,0.011689,1.267581
7,0.058333,-0.025906,0.000049,-0.887936,-0.459236,-1.129532,0.000998,0.364813,-0.016602,-0.029004,0.705433,0.707988,-0.899193,0.066059,0.362956,-0.016922,0.000180,-0.807319,-0.589873,-1.055968,0.012010,1.267140
8,0.066667,-0.025877,0.000278,-0.887847,-0.459410,-1.129555,0.000985,0.364778,-0.016773,-0.028314,0.705065,0.708379,-0.899268,0.066131,0.363015,-0.017123,-0.000539,-0.807416,-0.589734,-1.057047,0.012321,1.266797
9,0.075000,-0.025820,0.000338,-0.887901,-0.459309,-1.129602,0.000956,0.364707,-0.017504,-0.028560,0.705030,0.708386,-0.899247,0.066239,0.363075,-0.018524,-0.000932,-0.807468,-0.589620,-1.058284,0.012509,1.266523
