Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.040986,0.012938,-0.690751,-0.721814,-0.198910,0.722640,0.384489,0.008103,-0.006632,0.611085,0.791496,-0.020192,0.651120,0.375438,0.002207,-0.019044,-0.607798,-0.793860,-0.123581,0.654077,1.291998
1,0.008333,-0.041056,0.012868,-0.690679,-0.721880,-0.198893,0.722637,0.384476,0.008060,-0.006659,0.611065,0.791511,-0.020172,0.651122,0.375439,0.002803,-0.018948,-0.606660,-0.794730,-0.124028,0.654841,1.291889
2,0.016667,-0.041077,0.012896,-0.690586,-0.721968,-0.198884,0.722627,0.384452,0.008158,-0.006710,0.610977,0.791578,-0.020166,0.651124,0.375438,0.002689,-0.018837,-0.605603,-0.795539,-0.124322,0.655608,1.291722
3,0.025000,-0.041113,0.012890,-0.690520,-0.722029,-0.198876,0.722613,0.384432,0.008131,-0.006782,0.610889,0.791645,-0.020169,0.651124,0.375439,0.003042,-0.019465,-0.604661,-0.796239,-0.124593,0.656296,1.291735
4,0.033333,-0.041126,0.012893,-0.690482,-0.722065,-0.198867,0.722599,0.384412,0.008172,-0.006972,0.610819,0.791698,-0.020170,0.651130,0.375430,0.003704,-0.019338,-0.603366,-0.797221,-0.124918,0.657002,1.291547
5,0.041667,-0.041146,0.012879,-0.690406,-0.722136,-0.198869,0.722583,0.384392,0.007998,-0.007137,0.610808,0.791706,-0.020159,0.651134,0.375436,0.005101,-0.019399,-0.602363,-0.797970,-0.125158,0.657788,1.291467
6,0.050000,-0.041149,0.012890,-0.690347,-0.722192,-0.198866,0.722573,0.384366,0.008054,-0.007336,0.610679,0.791804,-0.020178,0.651145,0.375426,0.004458,-0.019260,-0.601471,-0.798650,-0.125465,0.658372,1.291404
7,0.058333,-0.041183,0.012890,-0.690274,-0.722260,-0.198863,0.722564,0.384348,0.008016,-0.007533,0.610602,0.791861,-0.020192,0.651154,0.375426,0.004600,-0.019441,-0.600951,-0.799036,-0.125701,0.659186,1.291350
8,0.066667,-0.041245,0.012809,-0.690197,-0.722331,-0.198855,0.722553,0.384335,0.007910,-0.007697,0.610584,0.791875,-0.020187,0.651167,0.375435,0.005507,-0.019686,-0.600363,-0.799467,-0.126043,0.659840,1.291368
9,0.075000,-0.041249,0.012819,-0.690165,-0.722362,-0.198850,0.722533,0.384307,0.007957,-0.007808,0.610446,0.791980,-0.020208,0.651172,0.375420,0.005089,-0.019723,-0.599853,-0.799851,-0.126483,0.660623,1.291357
10,0.083333,-0.041210,0.012777,-0.690103,-0.722424,-0.198848,0.722520,0.384296,0.007911,-0.007938,0.610420,0.791999,-0.020205,0.651172,0.375421,0.005337,-0.020005,-0.599505,-0.800103,-0.126827,0.661285,1.291306
11,0.091667,-0.041261,0.012779,-0.690071,-0.722452,-0.198848,0.722509,0.384277,0.007904,-0.008070,0.610321,0.792074,-0.020223,0.651178,0.375420,0.006161,-0.020497,-0.598895,-0.800541,-0.127272,0.662005,1.291248
12,0.100000,-0.041229,0.012790,-0.690025,-0.722497,-0.198851,0.722492,0.384266,0.007917,-0.008191,0.610188,0.792175,-0.020245,0.651182,0.375407,0.006804,-0.021615,-0.598530,-0.800780,-0.127619,0.662795,1.291224
13,0.108333,-0.041255,0.012949,-0.689967,-0.722549,-0.198849,0.722472,0.384226,0.007926,-0.008263,0.610087,0.792252,-0.020265,0.651195,0.375408,0.005893,-0.022829,-0.598036,-0.801122,-0.127861,0.663354,1.290886
14,0.116667,-0.041172,0.012918,-0.689939,-0.722580,-0.198854,0.722462,0.384218,0.008004,-0.008352,0.609946,0.792359,-0.020293,0.651198,0.375393,0.005859,-0.022429,-0.596286,-0.802437,-0.128742,0.663748,1.290270
15,0.125000,-0.041204,0.012891,-0.689890,-0.722626,-0.198850,0.722454,0.384199,0.007983,-0.008389,0.609860,0.792425,-0.020290,0.651215,0.375394,0.005719,-0.022638,-0.595978,-0.802661,-0.129493,0.664305,1.290262
16,0.133333,-0.041190,0.012890,-0.689871,-0.722645,-0.198851,0.722445,0.384183,0.008189,-0.008344,0.609703,0.792544,-0.020299,0.651224,0.375387,0.004412,-0.022215,-0.595496,-0.803039,-0.130250,0.664886,1.290150
17,0.141667,-0.041134,0.012947,-0.689831,-0.722685,-0.198852,0.722438,0.384168,0.008135,-0.008301,0.609683,0.792561,-0.020266,0.651244,0.375396,0.004445,-0.021669,-0.595431,-0.803102,-0.131011,0.665526,1.290232
18,0.150000,-0.041221,0.012843,-0.689785,-0.722725,-0.198842,0.722409,0.384106,0.008096,-0.008238,0.609794,0.792476,-0.020178,0.651287,0.375448,0.004527,-0.021829,-0.595108,-0.803337,-0.131463,0.666335,1.289982
19,0.158333,-0.041245,0.012949,-0.689744,-0.722762,-0.198856,0.722389,0.384065,0.016888,-0.006147,0.606561,0.794834,-0.020791,0.650946,0.374699,0.003974,-0.021932,-0.595042,-0.803386,-0.132016,0.667025,1.290044
20,0.166667,-0.041181,0.013039,-0.689697,-0.722809,-0.198866,0.722382,0.384038,0.016952,-0.005928,0.606373,0.794977,-0.020792,0.650949,0.374673,0.004252,-0.021798,-0.595093,-0.803350,-0.132447,0.667802,1.289975
21,0.175000,-0.041239,0.013039,-0.689669,-0.722832,-0.198869,0.722375,0.384017,0.017021,-0.005805,0.606283,0.795046,-0.020778,0.650965,0.374681,0.004720,-0.022040,-0.595221,-0.803246,-0.132827,0.668611,1.290089
22,0.183333,-0.041201,0.013035,-0.689598,-0.722902,-0.198884,0.722375,0.384001,0.017120,-0.005634,0.606179,0.795124,-0.020784,0.650964,0.374659,0.004358,-0.021472,-0.595099,-0.803354,-0.133394,0.669368,1.290057
23,0.191667,-0.041191,0.013016,-0.689555,-0.722944,-0.198891,0.722363,0.383982,0.017120,-0.005676,0.606176,0.795126,-0.020766,0.650947,0.374628,0.005199,-0.022120,-0.595310,-0.803174,-0.133632,0.670163,1.290073
24,0.200000,-0.041142,0.013048,-0.689514,-0.722985,-0.198891,0.722358,0.383959,0.017152,-0.005489,0.606050,0.795223,-0.020764,0.650948,0.374623,0.006259,-0.022583,-0.595267,-0.803186,-0.133973,0.670933,1.290110
25,0.208333,-0.041147,0.012990,-0.689501,-0.722998,-0.198886,0.722349,0.383944,0.017302,-0.005339,0.605916,0.795323,-0.020769,0.650950,0.374619,0.005359,-0.021998,-0.595062,-0.803361,-0.134393,0.671605,1.289893
26,0.216667,-0.041096,0.013039,-0.689470,-0.723030,-0.198889,0.722341,0.383924,0.017498,-0.005235,0.605751,0.795445,-0.020777,0.650959,0.374600,0.005653,-0.022185,-0.595050,-0.803363,-0.134791,0.672228,1.289864
27,0.225000,-0.041120,0.013041,-0.689430,-0.723067,-0.198888,0.722336,0.383896,0.017526,-0.005076,0.605600,0.795560,-0.020796,0.650972,0.374590,0.005815,-0.022175,-0.594846,-0.803512,-0.135232,0.672956,1.289804
28,0.233333,-0.041075,0.013131,-0.689427,-0.723070,-0.198882,0.722324,0.383874,0.017640,-0.004982,0.605448,0.795674,-0.020803,0.650980,0.374593,0.004804,-0.022017,-0.594762,-0.803586,-0.135679,0.673632,1.289519
29,0.241667,-0.041048,0.013084,-0.689362,-0.723135,-0.198875,0.722318,0.383858,0.017805,-0.004818,0.605322,0.795767,-0.020805,0.651003,0.374581,0.005141,-0.021477,-0.594661,-0.803673,-0.136279,0.674320,1.289397
30,0.250000,-0.041063,0.013136,-0.689344,-0.723150,-0.198871,0.722304,0.383828,0.018058,-0.004727,0.605097,0.795933,-0.020820,0.651026,0.374567,0.005320,-0.020907,-0.594401,-0.803879,-0.136869,0.675090,1.289202
31,0.258333,-0.041048,0.013209,-0.689282,-0.723209,-0.198867,0.722291,0.383812,0.018168,-0.004407,0.604579,0.796326,-0.020857,0.651012,0.374532,0.004672,-0.021358,-0.594447,-0.803837,-0.137366,0.675768,1.289091
32,0.266667,-0.041081,0.013265,-0.689261,-0.723225,-0.198856,0.722274,0.383788,0.018234,-0.004195,0.604385,0.796473,-0.020838,0.651032,0.374544,0.004253,-0.020608,-0.594317,-0.803956,-0.137994,0.676488,1.288848
33,0.275000,-0.041115,0.013262,-0.689224,-0.723259,-0.198858,0.722256,0.383770,0.018698,-0.003989,0.604036,0.796728,-0.020879,0.651051,0.374517,0.004378,-0.020705,-0.594456,-0.803850,-0.138535,0.677247,1.288825
34,0.283333,-0.041142,0.013343,-0.689184,-0.723294,-0.198852,0.722241,0.383749,0.018713,-0.003908,0.603835,0.796880,-0.020892,0.651082,0.374514,0.003328,-0.021077,-0.594733,-0.803640,-0.139063,0.677886,1.288749
35,0.291667,-0.041176,0.013444,-0.689144,-0.723329,-0.198851,0.722224,0.383728,0.019318,-0.003707,0.603449,0.797159,-0.020927,0.651107,0.374509,0.003003,-0.020679,-0.594658,-0.803707,-0.139674,0.678616,1.288574
36,0.300000,-0.041197,0.013519,-0.689113,-0.723356,-0.198851,0.722201,0.383705,0.019983,-0.003506,0.603185,0.797343,-0.020941,0.651123,0.374516,0.003564,-0.021182,-0.594923,-0.803496,-0.140187,0.679322,1.288628
37,0.308333,-0.041288,0.013594,-0.689048,-0.723411,-0.198854,0.722180,0.383677,0.020414,-0.003430,0.602884,0.797560,-0.020958,0.651143,0.374517,0.003440,-0.021357,-0.595136,-0.803334,-0.140753,0.679960,1.288594
38,0.316667,-0.041340,0.013652,-0.688977,-0.723475,-0.198847,0.722148,0.383664,0.021340,-0.003081,0.602115,0.798118,-0.021076,0.651135,0.374472,0.002836,-0.021016,-0.594953,-0.803481,-0.141347,0.680635,1.288411
39,0.325000,-0.041370,0.013713,-0.688937,-0.723509,-0.198847,0.722118,0.383637,0.021724,-0.002995,0.601748,0.798385,-0.021079,0.651177,0.374494,0.002791,-0.021086,-0.595127,-0.803350,-0.141927,0.681309,1.288346
40,0.333333,-0.041396,0.013706,-0.688864,-0.723578,-0.198852,0.722094,0.383628,0.022849,-0.002637,0.601101,0.798842,-0.021143,0.651184,0.374454,0.002363,-0.020591,-0.595051,-0.803421,-0.142548,0.681956,1.288107
41,0.341667,-0.041409,0.013856,-0.688787,-0.723648,-0.198859,0.722068,0.383591,0.023769,-0.002343,0.600616,0.799181,-0.021153,0.651221,0.374436,0.002261,-0.020608,-0.594974,-0.803478,-0.143153,0.682615,1.287956
42,0.350000,-0.041425,0.013880,-0.688691,-0.723738,-0.198866,0.722050,0.383567,0.023747,-0.002374,0.600396,0.799346,-0.021057,0.651365,0.374499,0.002029,-0.020043,-0.594906,-0.803543,-0.143824,0.683266,1.287737
43,0.358333,-0.041467,0.013903,-0.688609,-0.723812,-0.198870,0.722036,0.383535,0.021798,-0.003254,0.601392,0.798650,-0.020861,0.651924,0.374796,0.001333,-0.019802,-0.594735,-0.803677,-0.144529,0.683881,1.287563
44,0.366667,-0.041557,0.013818,-0.688475,-0.723937,-0.198883,0.722033,0.383507,0.025801,-0.002608,0.600488,0.799213,-0.020897,0.652156,0.374590,0.000560,-0.019906,-0.594706,-0.803696,-0.145205,0.684527,1.287456
45,0.375000,-0.041623,0.013789,-0.688382,-0.724022,-0.198888,0.722031,0.383470,0.025347,-0.002843,0.600068,0.799542,-0.020787,0.652444,0.374718,0.000031,-0.019397,-0.594549,-0.803825,-0.145837,0.685035,1.287070
46,0.383333,-0.041754,0.013711,-0.688265,-0.724127,-0.198881,0.722021,0.383434,0.025173,-0.002960,0.598927,0.800403,-0.020746,0.652710,0.374834,-0.000773,-0.019652,-0.594759,-0.803663,-0.146443,0.685529,1.286917
47,0.391667,-0.041800,0.013669,-0.688156,-0.724229,-0.198887,0.722008,0.383394,0.026587,-0.001917,0.597627,0.801331,-0.020717,0.653010,0.374903,-0.001389,-0.019591,-0.594666,-0.803733,-0.147098,0.686111,1.286676
48,0.400000,-0.041825,0.013796,-0.688052,-0.724324,-0.198899,0.721993,0.383340,0.026619,-0.000808,0.596124,0.802451,-0.020771,0.653282,0.375092,-0.002557,-0.018843,-0.594554,-0.803831,-0.147490,0.686543,1.286454
49,0.408333,-0.041835,0.013952,-0.687954,-0.724414,-0.198921,0.721978,0.383278,0.029328,-0.000925,0.593073,0.804614,-0.021057,0.653657,0.374988,-0.003869,-0.017671,-0.594779,-0.803686,-0.148333,0.687131,1.286208
50,0.416667,-0.041818,0.014177,-0.687831,-0.724527,-0.198949,0.721956,0.383206,0.023988,0.000820,0.593744,0.804296,-0.020620,0.653877,0.375645,-0.005144,-0.016697,-0.594659,-0.803788,-0.149207,0.687742,1.286011
51,0.425000,-0.041868,0.014495,-0.687720,-0.724623,-0.198974,0.721928,0.383121,0.024845,0.001662,0.590543,0.806622,-0.021051,0.654323,0.375791,-0.006290,-0.017508,-0.594993,-0.803516,-0.149773,0.688089,1.286025
52,0.433333,-0.041850,0.014917,-0.687604,-0.724725,-0.199018,0.721896,0.383033,0.025177,0.005224,0.588879,0.807812,-0.021227,0.654629,0.376172,-0.005968,-0.017433,-0.594726,-0.803717,-0.150514,0.688740,1.285736
53,0.441667,-0.041858,0.015261,-0.687486,-0.724830,-0.199061,0.721853,0.382927,0.025073,0.008003,0.586050,0.809847,-0.021631,0.654962,0.376559,-0.007830,-0.016909,-0.594918,-0.803570,-0.151102,0.689124,1.285657
54,0.450000,-0.041951,0.015442,-0.687346,-0.724953,-0.199097,0.721821,0.382828,0.023948,0.011327,0.582183,0.812626,-0.022268,0.655372,0.377149,-0.008176,-0.016138,-0.594754,-0.803705,-0.151857,0.689653,1.285331
55,0.458333,-0.042154,0.015547,-0.687141,-0.725133,-0.199133,0.721783,0.382716,0.021882,0.013909,0.577762,0.815793,-0.022887,0.655961,0.377830,-0.008058,-0.015312,-0.594583,-0.803848,-0.152510,0.690130,1.284970
56,0.466667,-0.042319,0.015696,-0.686949,-0.725303,-0.199175,0.721741,0.382587,0.022081,0.019676,0.573634,0.818577,-0.023397,0.656527,0.378648,-0.008342,-0.014773,-0.594450,-0.803954,-0.153186,0.690551,1.284760
57,0.475000,-0.042478,0.015815,-0.686791,-0.725441,-0.199226,0.721688,0.382468,0.020859,0.026221,0.570402,0.820682,-0.023925,0.657005,0.379669,-0.008066,-0.013928,-0.594122,-0.804214,-0.153893,0.690976,1.284406
58,0.483333,-0.042650,0.015937,-0.686654,-0.725557,-0.199292,0.721634,0.382335,0.021380,0.033460,0.564537,0.824452,-0.024890,0.657970,0.380791,-0.007705,-0.013004,-0.593869,-0.804420,-0.154601,0.691331,1.284095
59,0.491667,-0.042818,0.016154,-0.686530,-0.725660,-0.199363,0.721569,0.382198,0.017301,0.040829,0.561117,0.826548,-0.025457,0.658489,0.382229,-0.007727,-0.012019,-0.593627,-0.804613,-0.155351,0.691629,1.283851
60,0.500000,-0.043105,0.016353,-0.686364,-0.725796,-0.199428,0.721536,0.382090,0.012400,0.048869,0.557897,0.828377,-0.025934,0.659048,0.383802,-0.008499,-0.010866,-0.593488,-0.804725,-0.156159,0.691847,1.283761
61,0.508333,-0.043377,0.016534,-0.686257,-0.725877,-0.199508,0.721495,0.381956,0.007307,0.057898,0.555124,0.829718,-0.026347,0.659589,0.385537,-0.008745,-0.010129,-0.593298,-0.804872,-0.156922,0.692029,1.283618
62,0.516667,-0.043527,0.016763,-0.686163,-0.725951,-0.199599,0.721458,0.381821,0.003105,0.067942,0.550626,0.831977,-0.026903,0.660516,0.387404,-0.008470,-0.009369,-0.592993,-0.805109,-0.157688,0.692195,1.283368
63,0.525000,-0.043562,0.017258,-0.686198,-0.725904,-0.199723,0.721408,0.381662,-0.001020,0.079610,0.544749,0.834811,-0.027352,0.661845,0.389371,-0.008954,-0.008665,-0.592740,-0.805298,-0.158436,0.692322,1.283213
64,0.533333,-0.043800,0.017554,-0.686177,-0.725902,-0.199825,0.721361,0.381517,-0.005940,0.092605,0.537863,0.837910,-0.027568,0.663405,0.391326,-0.009958,-0.008118,-0.592767,-0.805272,-0.159189,0.692344,1.283243
65,0.541667,-0.044056,0.017615,-0.686165,-0.725897,-0.199923,0.721301,0.381358,-0.012103,0.106433,0.532486,0.839633,-0.027907,0.664783,0.393430,-0.010747,-0.006791,-0.592628,-0.805376,-0.159999,0.692390,1.283111
66,0.550000,-0.044120,0.018165,-0.686200,-0.725846,-0.200044,0.721195,0.381165,-0.019469,0.120596,0.528389,0.840168,-0.028400,0.666134,0.395677,-0.012234,-0.005922,-0.592578,-0.805398,-0.160789,0.692406,1.283172
67,0.558333,-0.044403,0.018604,-0.686029,-0.725980,-0.200184,0.721102,0.380990,-0.028486,0.132566,0.525939,0.839644,-0.029020,0.667650,0.398196,-0.012238,-0.004743,-0.592499,-0.805464,-0.161549,0.692487,1.283048
68,0.566667,-0.045156,0.018369,-0.685808,-0.726148,-0.200306,0.721001,0.380837,-0.038543,0.143370,0.523179,0.839192,-0.029592,0.669623,0.400890,-0.012436,-0.003087,-0.592325,-0.805597,-0.162233,0.692659,1.282902
69,0.575000,-0.047819,0.019403,-0.684656,-0.727037,-0.200659,0.720735,0.380210,-0.048146,0.152711,0.519684,0.839220,-0.030348,0.671825,0.403942,-0.013100,-0.001117,-0.592072,-0.805778,-0.163007,0.692905,1.282647
70,0.583333,-0.044923,0.019300,-0.685712,-0.726229,-0.200444,0.720934,0.380660,-0.056061,0.160866,0.514999,0.840093,-0.031056,0.674538,0.407112,-0.015509,0.001771,-0.590845,-0.806634,-0.164942,0.693520,1.281998
71,0.591667,-0.043541,0.019321,-0.686347,-0.725713,-0.200161,0.721255,0.381008,-0.067361,0.166875,0.510886,0.840602,-0.031651,0.677568,0.410935,-0.016873,0.003777,-0.591978,-0.805768,-0.167096,0.694210,1.281731
72,0.600000,-0.043611,0.019987,-0.686572,-0.725477,-0.200139,0.721308,0.380973,-0.075722,0.170613,0.505636,0.842312,-0.032061,0.681075,0.414336,-0.018032,0.005074,-0.592493,-0.805358,-0.167650,0.694450,1.281938
73,0.608333,-0.043841,0.019982,-0.686481,-0.725550,-0.200176,0.721297,0.380925,-0.081837,0.173903,0.498556,0.845282,-0.032153,0.684910,0.417713,-0.019176,0.006298,-0.593091,-0.804882,-0.168125,0.694694,1.282273
74,0.616667,-0.043568,0.020143,-0.686470,-0.725572,-0.200234,0.721248,0.380882,-0.087515,0.175800,0.489657,0.849513,-0.032006,0.689010,0.420930,-0.020151,0.005932,-0.593165,-0.804807,-0.168410,0.694844,1.282209
75,0.625000,-0.043230,0.020403,-0.686527,-0.725531,-0.200322,0.721213,0.380863,-0.090646,0.173675,0.481959,0.854012,-0.031513,0.693668,0.424065,-0.021211,0.006197,-0.593488,-0.804539,-0.168740,0.695191,1.282205
76,0.633333,-0.043107,0.019836,-0.686281,-0.725787,-0.200404,0.721162,0.380812,-0.091856,0.174926,0.472609,0.858839,-0.031096,0.699093,0.427056,-0.023037,0.006902,-0.594009,-0.804099,-0.168863,0.695464,1.282582
77,0.641667,-0.042918,0.020099,-0.685506,-0.726523,-0.200610,0.721094,0.380735,-0.092355,0.171279,0.466720,0.862732,-0.030340,0.705002,0.429717,-0.026228,0.011170,-0.593741,-0.804151,-0.169018,0.696064,1.283174
78,0.650000,-0.040558,0.020606,-0.684300,-0.727780,-0.200712,0.720682,0.380745,-0.093068,0.168119,0.460977,0.866357,-0.029526,0.711265,0.432221,-0.026898,0.011483,-0.594102,-0.803858,-0.169065,0.696476,1.283331
79,0.658333,-0.048184,0.019375,-0.683841,-0.727781,-0.201138,0.720865,0.380174,-0.093179,0.164851,0.456655,0.869257,-0.028396,0.718143,0.434141,-0.027200,0.012336,-0.594751,-0.803355,-0.169092,0.697013,1.283527
80,0.666667,-0.048537,0.018831,-0.683953,-0.727666,-0.201170,0.720841,0.380179,-0.092960,0.161067,0.453030,0.871883,-0.027128,0.725272,0.435727,-0.027219,0.013743,-0.595263,-0.802952,-0.169151,0.697758,1.283756
81,0.675000,-0.044953,0.019159,-0.685462,-0.726467,-0.200783,0.721266,0.380844,-0.092138,0.157084,0.448985,0.874785,-0.025817,0.732592,0.437095,-0.026935,0.014904,-0.595469,-0.802788,-0.169223,0.698578,1.283965
82,0.683333,-0.044160,0.019610,-0.685721,-0.726259,-0.200774,0.721326,0.380993,-0.091226,0.149651,0.447098,0.877146,-0.024085,0.740078,0.438107,-0.026535,0.016274,-0.595788,-0.802538,-0.169262,0.699426,1.284207
83,0.691667,-0.042207,0.020067,-0.685804,-0.726284,-0.200748,0.721281,0.381139,-0.086788,0.139762,0.445924,0.879822,-0.022368,0.748012,0.439025,-0.026100,0.017121,-0.596166,-0.802254,-0.169216,0.700202,1.284517
84,0.700000,-0.037830,0.021648,-0.686728,-0.725606,-0.200621,0.721060,0.381259,-0.082204,0.132473,0.443750,0.882485,-0.020760,0.756374,0.439598,-0.025467,0.017911,-0.596158,-0.802263,-0.169269,0.701105,1.284710
85,0.708333,-0.041201,0.020064,-0.685760,-0.726383,-0.200749,0.721298,0.381204,-0.075183,0.127726,0.440744,0.885312,-0.019354,0.765176,0.440215,-0.024878,0.018740,-0.596336,-0.802130,-0.169312,0.701997,1.284938
