Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.041934,0.008619,0.760159,0.648325,-0.200671,0.516529,0.375711,0.002635,0.014408,-0.620337,-0.784199,-0.024354,0.556875,0.373353,0.008638,-0.008303,0.701828,0.712245,-0.129346,0.511356,1.285083
1,0.008333,0.041947,0.008744,0.760212,0.648260,-0.200653,0.516521,0.375723,0.002588,0.014211,-0.620284,-0.784244,-0.024347,0.556868,0.373324,0.009006,-0.008754,0.702417,0.711655,-0.129340,0.511609,1.284959
2,0.016667,0.041864,0.008643,0.760293,0.648172,-0.200659,0.516531,0.375720,0.002639,0.014337,-0.620346,-0.784193,-0.024344,0.556876,0.373328,0.008496,-0.009378,0.702886,0.711190,-0.129459,0.511861,1.285006
3,0.025000,0.041829,0.008687,0.760376,0.648077,-0.200663,0.516528,0.375712,0.002668,0.014369,-0.620365,-0.784177,-0.024348,0.556886,0.373329,0.008320,-0.009714,0.703162,0.710915,-0.129504,0.512099,1.284901
4,0.033333,0.041791,0.008630,0.760379,0.648076,-0.200683,0.516525,0.375693,0.002868,0.014490,-0.620364,-0.784175,-0.024355,0.556888,0.373333,0.007345,-0.009885,0.703381,0.710707,-0.129616,0.512208,1.285043
5,0.041667,0.041709,0.008413,0.760436,0.648017,-0.200702,0.516507,0.375662,0.002988,0.014471,-0.620324,-0.784207,-0.024363,0.556888,0.373331,0.008131,-0.008056,0.704041,0.710067,-0.129602,0.512382,1.284965
6,0.050000,0.041615,0.008326,0.760478,0.647975,-0.200744,0.516488,0.375638,0.002907,0.014310,-0.620305,-0.784225,-0.024401,0.556878,0.373316,0.008063,-0.007760,0.704443,0.709672,-0.129631,0.512487,1.284953
7,0.058333,0.041644,0.008313,0.760481,0.647971,-0.200792,0.516467,0.375596,0.002848,0.014416,-0.620290,-0.784235,-0.024428,0.556895,0.373337,0.007919,-0.007700,0.704701,0.709418,-0.129645,0.512563,1.284939
8,0.066667,0.041611,0.008340,0.760493,0.647958,-0.200841,0.516450,0.375549,0.002986,0.014565,-0.620293,-0.784229,-0.024455,0.556906,0.373361,0.007071,-0.009336,0.704689,0.709419,-0.129647,0.512740,1.284838
9,0.075000,0.041629,0.008231,0.760543,0.647899,-0.200889,0.516440,0.375493,0.003217,0.014519,-0.620190,-0.784310,-0.024497,0.556915,0.373351,0.006128,-0.010160,0.704766,0.709341,-0.129744,0.512668,1.284950
10,0.083333,0.041673,0.008065,0.760578,0.647858,-0.200940,0.516412,0.375413,0.003261,0.014593,-0.620030,-0.784436,-0.024570,0.556942,0.373372,0.005268,-0.009569,0.704526,0.709594,-0.129589,0.512502,1.285077
11,0.091667,0.041629,0.007687,0.760643,0.647788,-0.201010,0.516395,0.375305,0.003476,0.014791,-0.619903,-0.784531,-0.024643,0.556989,0.373419,0.004345,-0.009305,0.704232,0.709896,-0.129183,0.512262,1.285128
12,0.100000,0.041652,0.007463,0.760641,0.647792,-0.201105,0.516360,0.375183,0.003837,0.015004,-0.619744,-0.784651,-0.024737,0.557045,0.373479,0.003346,-0.009854,0.704035,0.710089,-0.128792,0.512256,1.285028
13,0.108333,0.041726,0.007123,0.760644,0.647787,-0.201205,0.516329,0.375035,0.004380,0.015042,-0.619515,-0.784829,-0.024824,0.557100,0.373544,0.002760,-0.009317,0.704871,0.709269,-0.128786,0.512037,1.285294
14,0.116667,0.041860,0.006821,0.760607,0.647826,-0.201287,0.516290,0.374884,0.005287,0.015228,-0.619260,-0.785020,-0.024902,0.557175,0.373658,0.001790,-0.008875,0.705118,0.709033,-0.128674,0.511806,1.285379
15,0.125000,0.041952,0.006395,0.760612,0.647818,-0.201354,0.516254,0.374722,0.006345,0.014998,-0.618910,-0.785293,-0.024998,0.557225,0.373778,0.000635,-0.008652,0.704859,0.709295,-0.128610,0.511535,1.285347
16,0.133333,0.041333,0.007466,0.760772,0.647658,-0.201335,0.516419,0.374851,0.006944,0.014956,-0.618558,-0.785566,-0.025084,0.557289,0.373904,-0.000672,-0.008988,0.704786,0.709362,-0.128649,0.511305,1.285233
17,0.141667,0.041689,0.006865,0.760843,0.647559,-0.201413,0.516395,0.374628,0.007712,0.015081,-0.618134,-0.785890,-0.025174,0.557368,0.374048,-0.001843,-0.009509,0.704765,0.709375,-0.128752,0.511092,1.285017
18,0.150000,0.041914,0.006631,0.760837,0.647554,-0.201456,0.516363,0.374453,0.008553,0.015169,-0.617676,-0.786240,-0.025265,0.557461,0.374227,-0.003481,-0.009394,0.704593,0.709541,-0.128304,0.510670,1.285036
19,0.158333,0.042182,0.006450,0.760825,0.647552,-0.201505,0.516331,0.374283,0.009795,0.015356,-0.617336,-0.786488,-0.025324,0.557590,0.374437,-0.005029,-0.009489,0.704384,0.709738,-0.128184,0.510332,1.284903
20,0.166667,0.042338,0.006466,0.760828,0.647539,-0.201546,0.516316,0.374164,0.010000,0.014959,-0.616524,-0.787131,-0.025478,0.557703,0.374568,-0.006367,-0.009814,0.704441,0.709666,-0.128008,0.509908,1.284771
21,0.175000,0.042588,0.006206,0.760835,0.647516,-0.201599,0.516288,0.374000,0.008751,0.014364,-0.615093,-0.788275,-0.025756,0.557825,0.374614,-0.007336,-0.009302,0.704300,0.709804,-0.127921,0.509402,1.284800
22,0.183333,0.042781,0.006064,0.760799,0.647548,-0.201643,0.516258,0.373870,0.008076,0.014664,-0.613329,-0.789650,-0.025968,0.558126,0.374819,-0.008134,-0.009078,0.704232,0.709865,-0.127786,0.508943,1.284770
23,0.191667,0.042811,0.005945,0.760781,0.647567,-0.201688,0.516232,0.373776,0.007324,0.014444,-0.610955,-0.791499,-0.026149,0.558397,0.374920,-0.008686,-0.008744,0.704200,0.709895,-0.127603,0.508469,1.284706
24,0.200000,0.042822,0.005777,0.760734,0.647624,-0.201725,0.516205,0.373693,0.006576,0.014698,-0.607811,-0.793919,-0.026310,0.558691,0.375004,-0.010032,-0.008811,0.703829,0.710244,-0.127609,0.507830,1.284865
25,0.208333,0.042875,0.005553,0.760710,0.647650,-0.201774,0.516180,0.373609,0.005620,0.014557,-0.604036,-0.796804,-0.026524,0.559066,0.375065,-0.010467,-0.007928,0.704073,0.710007,-0.127560,0.507194,1.284977
