frame_id,timestamp,gait_type,root_linear_velocity_x,root_linear_velocity_y,root_linear_velocity_z,root_angular_velocity_x,root_angular_velocity_y,root_angular_velocity_z,left_linear_velocity_x,left_linear_velocity_y,left_linear_velocity_z,right_linear_velocity_x,right_linear_velocity_y,right_linear_velocity_z,root_acceleration_x,root_acceleration_y,root_acceleration_z,left_acceleration_x,left_acceleration_y,left_acceleration_z,right_acceleration_x,right_acceleration_y,right_acceleration_z,left_pos_rel_x,left_pos_rel_y,left_pos_rel_z,right_pos_rel_x,right_pos_rel_y,right_pos_rel_z,step_length,step_width,step_height,left_contact_prob,right_contact_prob,support_type,max_foot_height
1,0.008333,step_decsent,0.029041161646464926,0.09648385935437075,0.007440297611905255,0.1654531792324555,0.17235236129505216,-0.089090403842193,0.0007200288011527661,0.0009600384015370216,0.0010800432017258185,0.0014400576023055323,0.0003600144005730523,-0.002760110404415606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003064000000000011,-0.10704199999999997,-0.915736,0.019509,0.12423100000000004,-0.906517,0.016444999999999987,0.231273,0.009218999999999977,0.9973091675572885,0.9025867651277248,double,-0.906517
2,0.016667,step_decsent,0.030717542596593015,0.09239260859131183,0.005399568034565965,-0.07352925365599781,0.28661279313611226,-0.015837401188206365,0.0005999520038369624,0.001919846412282276,-0.00011999040076472815,-0.0004799616030722342,0.0002399808015294563,-0.0022798176145964427,0.201149622045607,-0.49091081870157327,-0.24486795984392723,-0.01440806303285382,0.11516774786960095,-0.14399251289783377,-0.23038387393541712,-0.014402879654859129,0.05763052433635269,0.002812999999999982,-0.107796,-0.9157820000000001,0.01924899999999999,0.12346299999999999,-0.9065810000000001,0.016436000000000006,0.231259,0.009201000000000015,0.9966416975394568,0.9040864680233618,double,-0.9065810000000001
3,0.025,step_decsent,0.0036001440057605,0.0961238449537977,-0.011760470418835175,0.030770506072110373,-0.304676012680699,0.06522826129494952,0.001200048001921277,0.0021600864034582983,-0.0020400816032695016,0.0002400096003842554,0.00012000480019545849,-0.0026401056042201477,-3.2542179996198866,0.4477662741492691,-2.059286985887572,0.07201440034613159,0.02882995213920824,-0.2304201611070171,0.08640000041479533,-0.014397696067922454,-0.04323628820637285,0.00279299999999999,-0.10857899999999998,-0.9157009999999999,0.019220999999999988,0.12266300000000002,-0.9065049999999999,0.016427999999999998,0.231242,0.009195999999999982,0.9946593744058398,0.9036171542086752,double,-0.9065049999999999
4,0.033333,step_decsent,0.03804152166086451,0.09900396015840876,0.012240489619590364,-0.01566904915250799,0.18934450839213263,-0.07117658998323469,0.0018000720028785845,-0.000840033601341563,0.004800192007685108,0.0002400096003842554,-0.0003600144005730523,-0.002400096003842554,4.133130643838235,0.34562764965931436,2.8802304138276176,0.07200576034529071,-0.36002880172805246,0.8208656679412707,0.0,-0.05760460827655236,0.028802304137476753,0.0024909999999999932,-0.10941099999999998,-0.9157629999999999,0.018906000000000006,0.12183500000000003,-0.906627,0.016415000000000013,0.231246,0.009135999999999922,0.9913417093396024,0.9045753571277018,double,-0.906627
5,0.041667,step_decsent,0.023158147348211987,0.10439164866810437,-0.002039836813047004,-0.20115563010182363,-0.08352199330698563,-0.03531140372884899,0.0008399328053764098,0.00035997120230084524,-0.00011999040077138896,0.0009599232061444684,-0.00035997120230084524,-0.0017998560115175478,-1.785862048554418,0.6464709034911934,-1.713502091749144,-0.11520748710129285,0.14398905731250397,-0.5903746590420561,0.08638272207345968,5.183377994607136e-06,0.07202303723602184,0.0023050000000000015,-0.11027799999999999,-0.9157470000000001,0.018721000000000015,0.12096200000000007,-0.906625,0.016416000000000014,0.23124000000000006,0.009122000000000074,0.9984638937389271,0.9053277408804052,double,-0.906625
6,0.05,step_decsent,0.028081123244931235,0.09624384975399315,-0.0018000720028919079,0.038380341346811286,0.13149511222764318,-0.04856890827042057,0.0006000240009606385,0.001200048001921277,0.0003600144005797139,0.0001200048001921277,0.000600024000950646,-0.0026401056042268094,0.590780738835863,-0.9777749806925735,0.02877292813573697,-0.02879020813821809,0.10081324848439117,0.057602880277343435,-0.10079424048390023,0.11520403255148101,-0.10083398448449077,0.0020759999999999945,-0.11107,-0.9157289999999999,0.018488000000000004,0.12016499999999997,-0.9066319999999999,0.01641200000000001,0.23123499999999997,0.009097000000000022,0.9976847400090385,0.9045131834110814,double,-0.9066319999999999
7,0.058333,step_decsent,0.0352814112564489,0.09624384975398649,-0.010680427217089372,0.04662006899350251,0.01833602530578789,-0.012650715630117632,0.0001200048001921277,0.001200048001921277,-0.0013200528021167354,-0.0004800192007685108,0.00108004320173248,-0.002760110404415606,0.864069124147086,-7.9939255343225e-13,-1.0656852531138203,-0.05760460827655236,0.0,-0.20161612896873268,-0.07200576034569044,0.057604608278151205,-0.01440115206873835,0.0017830000000000068,-0.11186199999999996,-0.915651,0.01819000000000001,0.11937200000000003,-0.906566,0.016407000000000005,0.231234,0.00908500000000001,0.9970199479127592,0.9041458014307765,double,-0.906566
8,0.066667,step_decsent,0.0009599232061444684,0.11087113030957953,0.00575953923686681,-0.23972871108845228,-0.30487491010017315,0.009649263268351896,0.001319894408448644,-0.0002399808015361171,0.0007199424046083513,0.0007199424046083513,-0.00023998080154277791,-0.002519798416125899,-4.118249106108043,1.7551332560106834,1.9726381634216679,0.14397523497198417,-0.17278963324422772,0.2447798424196168,0.14398387393530862,-0.15839020917629684,0.0288351317842221,0.0017860000000000098,-0.112788,-0.915693,0.01818800000000001,0.11844599999999994,-0.906635,0.016402,0.23123399999999994,0.00905800000000001,0.9974624874929081,0.9050340084394324,double,-0.906635
9,0.075,step_decsent,0.03528141125644893,0.10764430577222872,-0.0068402736109412915,0.09951917428724089,-0.0032532520600775413,-0.1203203158998456,0.0016800672026864583,0.0008400336013415638,0.0019200768030740447,-0.000600024000960639,0.001560062402500992,-0.002280091203647097,4.118743315769169,-0.3872344338594514,-1.5120380232579038,0.043222464207106015,0.1296069126218267,0.14402188869143098,-0.1584023047604694,0.21601382503825411,0.028766016138101782,0.0015060000000000073,-0.113678,-0.91562,0.017889000000000016,0.117562,-0.906597,0.01638300000000001,0.23124,0.009023000000000003,0.9955232150714837,0.9050581239291979,double,-0.906597
10,0.083333,step_decsent,0.031321252850115326,0.09924396975879293,0.0021600864034649584,-0.06318475790247839,0.06967054399103143,-0.04939861274220478,-0.0007200288011527656,0.0014400576023055312,-0.0024000960038425517,0.00012000480019212759,0.00048001920076851036,-0.001800072002878583,-0.4752380182807633,-1.0080806448380872,1.0800864051849564,-0.28802304138236196,0.07200576034608987,-0.5184414744889707,0.08640691241482851,-0.12961036862264258,0.05760460827655271,0.0012389999999999901,-0.11449300000000001,-0.9156580000000001,0.017629000000000006,0.11673899999999998,-0.90663,0.016390000000000016,0.231232,0.009028000000000036,0.9951831694952581,0.9066086057070093,double,-0.90663
