frame_id,timestamp,gait_type,root_linear_velocity_x,root_linear_velocity_y,root_linear_velocity_z,root_angular_velocity_x,root_angular_velocity_y,root_angular_velocity_z,left_linear_velocity_x,left_linear_velocity_y,left_linear_velocity_z,right_linear_velocity_x,right_linear_velocity_y,right_linear_velocity_z,root_acceleration_x,root_acceleration_y,root_acceleration_z,left_acceleration_x,left_acceleration_y,left_acceleration_z,right_acceleration_x,right_acceleration_y,right_acceleration_z,left_pos_rel_x,left_pos_rel_y,left_pos_rel_z,right_pos_rel_x,right_pos_rel_y,right_pos_rel_z,step_length,step_width,step_height,left_contact_prob,right_contact_prob,support_type,max_foot_height
1,0.008333,walk,0.0014400576023055323,0.011520460818432601,-0.000840033601341563,-0.008532791277249341,-0.010737181537916642,-0.05577381968693028,0.0,-0.0002400096003840472,0.0001200048001921277,-0.0002400096003775938,0.0006000240009602221,0.0004800192007676781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15059199999999995,0.005096,-0.9076420000000001,-0.157416,-0.031563999999999995,-0.908166,0.30800799999999995,0.03666,0.0005239999999999689,0.9943127685152404,0.9986583055457252,double,-0.9076420000000001
2,0.016667,walk,0.00035997120230084524,0.009839212862971018,-0.0026397888169039487,0.009107366224686409,0.004530134886093752,-0.053680762427687066,0.0004799616030722342,0.0004799616030718179,-0.0008399328053755773,-0.0004799616030722342,0.0004799616030714016,-0.0008399328053755773,-0.12960000000056238,-0.2017336159661127,-0.2159533495995183,0.057590785105859625,0.08638963324404428,-0.11518329800428423,-0.02879193696839937,-0.014406335239839273,-0.15838157021157367,0.15059299999999998,0.005018,-0.907627,-0.15742299999999998,-0.031642,-0.9081509999999999,0.30801599999999996,0.03666,0.0005239999999999689,0.9929601439884805,0.9982001439884809,double,-0.907627
3,0.025,walk,0.0014400576023055323,0.010920436817472587,0.009360374414979299,-0.1286987399358152,-0.07291985488702955,-0.021918970125456867,-0.0003600144005730523,-0.0002400096003840472,-0.0002400096003842554,-0.0004800192007685108,-0.00024000960038383904,0.0007200288011519335,0.12961555262266736,0.1297520646227732,1.440077190913626,-0.1008011524835337,-0.0864000004147204,0.07199366434553245,-6.9120000331953195e-06,-0.08640000041464546,0.18720288089853723,0.150578,0.0049250000000000006,-0.907707,-0.157439,-0.031735,-0.908223,0.308017,0.03666,0.0005159999999999609,0.9940153458887153,0.9985032771763773,double,-0.907707
4,0.033333,walk,-0.0014400576023055323,0.00948037921516872,0.004560182407294191,0.014289793124253545,-0.017004669060927027,-0.0750030658339393,0.00012000480019545849,-0.0002400096003840472,0.0008400336013440611,-0.0013200528021100738,-0.0001200048001921277,0.0,-0.34562764965931414,-0.17281382482945712,-0.5760460827655235,0.05760460827655236,0.0,0.12961036862214287,-0.10080806448356691,0.014401152069088125,-0.0864069124147286,0.15059100000000003,0.004843999999999999,-0.9077379999999999,-0.15743799999999997,-0.031815,-0.908261,0.308029,0.036659,0.0005230000000000512,0.9933002473642238,0.9977908394301431,double,-0.9077379999999999
5,0.041667,walk,-0.002039836813060326,0.011159107271418205,-0.00011999040075806734,-0.02372409096071053,-0.003596264044662149,-0.018012069667480913,0.0005999520038303016,0.0004799616030718179,-0.0007199424046075187,-0.00023998080154277791,-0.00035997120230375936,-0.00011999040076722595,-0.07196774787074556,0.2014312522497582,-0.5615758109013989,0.057589057311596234,0.08638963324404428,-0.18718214614249815,0.129598272206299,-0.028793664760214978,-0.014397696276365002,0.150613,0.0047550000000000005,-0.9077430000000001,-0.15742299999999998,-0.031911,-0.9082610000000001,0.308036,0.036666000000000004,0.0005180000000000184,0.9930651475107297,0.9992517283843687,double,-0.9077430000000001
6,0.05,walk,-0.000600024000950646,0.00756030241209655,-0.0022800912036604185,0.06199171721864833,0.011878449462406501,-0.05767304471695779,0.00012000480019545849,-0.00036001440057596674,0.0009600384015361888,-0.0004800192007685108,0.0,0.0,0.17278444883111482,-0.43187385807292156,-0.259222465246892,-0.05759596827491217,-0.1008011524838335,0.2016057609676836,-0.028805760137493447,0.04319827220733941,0.014399424069029875,0.15061899999999995,0.0046890000000000005,-0.907716,-0.15742200000000006,-0.031974,-0.908242,0.308041,0.036663,0.0005260000000000264,0.9930194661252356,0.9991999679987191,double,-0.907716
7,0.058333,walk,-0.0019200768030740432,0.012360494419776871,0.007560302412100714,0.002833645985542553,-0.057572974924266045,-0.01292513940007172,-0.0007200288011461046,-0.0002400096003840472,-0.0007200288011519335,-0.000600024000950646,0.0002400096003842554,0.0009600384015353562,-0.15841267276171814,0.5760460827649491,1.1808944696701227,-0.10080806448356691,0.014401152069113108,-0.20161612896773337,-0.014401152067938945,0.02880230413827618,0.11520921655290485,0.150629,0.0045839999999999995,-0.907785,-0.15741099999999997,-0.032075,-0.908297,0.30804,0.036659,0.000512000000000068,0.9931363706774177,0.9980711926955183,double,-0.907785
8,0.066667,walk,0.002039836813047004,0.010319174466042629,-0.0008399328053730795,0.012228732290068975,-0.004092703422997184,-0.05344115750170564,0.00011999040075806734,0.00035997120230375936,-0.0002399808015361171,0.00035997120230084524,0.00011999040076764225,-0.00011999040076722595,0.4751516218047812,-0.24493879934416152,-1.0079475902896318,0.10079424068924547,0.07199193696757937,0.057601151861749016,0.11519020917344507,-0.014401151861844628,-0.12959308882920348,0.150613,0.004501,-0.90778,-0.15742499999999993,-0.03216,-0.908291,0.3080379999999999,0.036661,0.0005109999999999282,0.9941417283843788,0.9993367281036856,double,-0.90778
9,0.075,walk,-0.005400216008635758,0.007440297611904429,0.00024000960037759398,0.05636283883267944,9.886714500267321e-06,0.0009903039951473774,0.0007200288011594283,-0.00024000960038404742,-0.0001200048001921278,0.00012000480018213538,0.00048001920076809484,0.00048001920076767846,-0.8928420522840236,-0.3454790416582505,0.12959827262098575,0.0720074883476973,-0.0720005763455907,0.014397696069121493,-0.028797120139050766,0.04320518420742264,0.07200403234548242,0.15066400000000002,0.004437,-0.907783,-0.15737900000000005,-0.032218,-0.9082889999999999,0.30804300000000007,0.036655,0.0005059999999998954,0.9936593239254589,0.9988510415123562,double,-0.907783
10,0.083333,walk,-0.0030001200047931973,0.004680187207488396,-0.0016800672026831248,0.028550713232511654,0.0130646943910382,-0.028191770783558636,-0.0001200048001954584,0.000720028801152141,0.0004800192007676777,0.0001200048001954584,-0.00048001920076809403,0.00012000480019212759,0.28802304138276236,-0.3312264975898273,-0.23041843310461024,-0.10080806448516573,0.11520921655300463,0.07200576034559042,1.5988257660723351e-12,-0.11520921655300469,-0.04320345620731436,0.15068799999999993,0.004404,-0.907765,-0.15735300000000008,-0.032261,-0.908274,0.308041,0.036665,0.0005089999999999817,0.9934539197789345,0.9991514379200914,double,-0.907765
