train_loss,train_acc,val_loss,val_acc
9.594547776381175,58.02581822923458,2.696720463037491,72.7320125130344
2.404178243627151,71.78250097796322,0.8278604236741861,84.30656934306569
1.2550508932288116,77.61116182031556,0.8195577964186669,82.27320125130345
1.0705768605383734,80.93623679749642,0.9550274712964892,86.65276329509906
0.8333837077021599,83.49198070152562,0.8421403837079803,85.87069864442127
0.6874710546185573,84.62641804668145,0.5654841306308905,88.42544316996872
0.6345839413581416,86.20419872212806,0.5752877850240717,87.53910323253389
0.5989932439794453,86.99960881470857,0.476559989588956,87.90406673618352
0.4507530701036255,87.39079410614161,0.38738541857649883,88.94681960375391
0.535344463493675,88.39483635415309,0.4432715548823277,89.15537017726798
0.40925063758234803,88.8903377233016,0.4855445588007569,89.57247132429615
0.5444980445473144,88.8512191941583,0.6500838058069348,87.85192909280501
0.4162767301235969,89.26848350502021,0.4915716986792783,89.31178310740354
0.4024445599876344,89.90741948102752,0.46452470786559086,90.04171011470281
0.43597804112359884,89.7900638935976,0.4571297665902724,89.67674661105318
0.3024233735030672,92.0458990741948,0.3288914691035946,91.29301355578728
0.2505534846743103,92.51532142391446,0.352503802953288,91.29301355578728
0.21089893511865132,92.73699308905985,0.42222503703087566,89.88529718456726
0.22195029424959406,93.14121789020733,0.3526966157679757,91.76225234619395
0.20629404910093097,93.5845612204981,0.4587337043446799,89.36392075078207
0.23706801109025644,93.14121789020733,0.30627289482702813,91.97080291970804
0.18170263353871027,93.74103533707132,0.3748635280566911,91.29301355578728
0.22187786490782552,93.78015386621463,0.3673253845113019,91.65797705943692
0.19068974185017093,93.91054896335898,0.40712704648418974,91.3451511991658
0.19178777685786674,93.89750945364455,0.4272594738441209,90.71949947862356
0.1637743387798158,94.23653670621985,0.372332314044858,92.07507820646507
0.1577575220047341,94.64076150736733,0.43418294911583266,89.88529718456726
0.12484813204185533,95.3448950319468,0.3597977585469683,91.55370177267987
0.17127986872583278,95.65784326509323,0.410453073742489,91.39728884254431
0.10075994986618753,95.86647542052418,0.4360660576572021,91.44942648592284
0.12420260588872528,95.71000130395097,0.46391094230736296,91.81438998957248
