train_loss,train_acc,val_loss,val_acc
1.854159406820933,47.75574112734864,1.692362940311432,55.11482254697286
1.3779403487841289,65.99686847599165,1.2261960824330649,67.74530271398747
1.1184172530968983,70.82463465553236,1.1533603519201279,71.60751565762004
0.9743517768879731,72.88622129436325,0.9210736463467281,73.79958246346555
0.8356295511126518,75.88726513569938,0.7656021495660146,73.59081419624218
0.7614752513666948,77.40083507306889,0.7733187983433406,78.70563674321504
0.7163366959740718,77.92275574112735,0.8516706973314285,80.68893528183716
0.7039865868786971,78.81002087682673,0.8110548377037048,69.62421711899792
0.6643496889621019,78.02713987473904,0.7056836411356926,78.49686847599165
0.6301396270593007,79.61899791231733,0.6438492745161056,77.03549060542798
0.6067323668549458,80.34968684759916,0.7377945825457572,77.66179540709813
0.5928504839539528,79.5929018789144,0.6473915174603462,80.58455114822547
0.5545044949899117,81.23695198329854,0.7899315476417541,68.78914405010438
0.6024522241204977,79.85386221294364,0.5771178146203358,82.5678496868476
0.5171833766624332,81.080375782881,0.5432261337836584,83.08977035490605
0.5403562120472392,81.26304801670146,0.7946717331806818,80.1670146137787
0.5714082054172953,80.55845511482255,0.6303452635804813,77.03549060542798
0.4884405286361774,82.20250521920669,0.6046764185031255,79.74947807933194
0.4968192471191287,82.85490605427975,0.616659285624822,80.79331941544885
0.47867904665569466,83.37682672233821,0.6544378846883774,80.06263048016702
0.4960515288636088,82.95929018789144,0.5944256201386452,84.34237995824634
0.40414805163939793,84.70772442588726,0.5261224130789439,84.44676409185804
0.37675106736520925,86.14300626304802,0.5332218875487645,84.55114822546973
0.369781082496047,86.03862212943632,0.5717045272390048,85.17745302713988
0.3405255421375235,86.74321503131524,0.5155214950442314,83.8204592901879
0.3354352635021011,86.27348643006263,0.4944083293279012,85.49060542797494
0.3322655848537882,86.50835073068893,0.556151616324981,86.22129436325679
0.3260898692533374,86.5866388308977,0.5597457339366277,84.13361169102296
0.3101732903160155,87.05636743215031,0.5325646087527275,85.59498956158664
0.2917294970403115,87.39561586638831,0.6469396536548933,84.75991649269311
0.3063263109264274,87.57828810020877,0.5739759763081869,85.38622129436325
0.295074121064196,88.02192066805846,0.5443103815118472,85.49060542797494
0.28085252453262605,88.83089770354906,0.5477255294720332,84.44676409185804
0.25597096684699255,88.77870563674321,0.5172579656044642,86.95198329853862
0.2510213223906855,89.24843423799582,0.5932343974709511,84.8643006263048
0.2483314742023746,89.01356993736952,0.528870239853859,85.90814196242171
