frame_id,timestamp,gait_type,root_linear_velocity_x,root_linear_velocity_y,root_linear_velocity_z,root_angular_velocity_x,root_angular_velocity_y,root_angular_velocity_z,left_linear_velocity_x,left_linear_velocity_y,left_linear_velocity_z,right_linear_velocity_x,right_linear_velocity_y,right_linear_velocity_z,root_acceleration_x,root_acceleration_y,root_acceleration_z,left_acceleration_x,left_acceleration_y,left_acceleration_z,right_acceleration_x,right_acceleration_y,right_acceleration_z,left_pos_rel_x,left_pos_rel_y,left_pos_rel_z,right_pos_rel_x,right_pos_rel_y,right_pos_rel_z,step_length,step_width,step_height,left_contact_prob,right_contact_prob,support_type,max_foot_height
1,0.008333,stand,0.22596903876155994,-0.03528141125645223,0.03216128645146357,0.2742571740392416,0.14991533375258323,0.16429194577531964,-0.0006000240009639692,-0.0037201488059526275,-0.0015600624024959945,0.7431897275891174,0.24000960038401556,-0.08184327373094906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1471159999999998,-0.05597799999999997,-0.90795,-0.10852200000000001,0.13671,-0.898071,0.2556379999999998,0.19268799999999997,0.009879000000000082,0.9932026699196087,0.40121,single,-0.898071
2,0.016667,stand,0.23302135829132326,-0.03815694744420931,0.01787856971441741,0.3050359511697475,-0.09357562754276703,0.07376963067580726,-0.0015598752099614482,-0.0032397408207342506,-0.0009599232061436358,0.8274538036957059,0.22246220302376074,-0.02171826253899695,0.8462106467198605,-0.3450367395916821,-1.7137889053331123,-0.11517293124519785,0.057644346678470945,0.07201094268686808,10.110880262369626,-2.1055192416912427,7.214424189099125,0.1451610000000001,-0.05568699999999993,-0.908107,-0.10356799999999988,0.13888200000000006,-0.898401,0.24872899999999998,0.194569,0.009705999999999992,0.9937972712506069,0.40294,single,-0.898401
3,0.025,stand,0.22656906276252392,-0.021360854434178744,0.04764190567623806,0.36405635977124,-0.005580121166480351,0.05476357268006688,-0.0015600624025009907,-0.0003600144005863755,-0.0001200048001921277,0.8676347053881972,0.2300492019680723,-0.04164166566662667,-0.7743064357133487,2.015611785675095,3.571743185145883,-2.2464003305230564e-05,0.34558099365749134,0.10079424048380033,4.821901079142125,0.9104762923690816,-2.390904011476026,0.14325999999999994,-0.055512000000000006,-0.908505,-0.09822600000000015,0.14097700000000002,-0.8991450000000001,0.2414860000000001,0.19648900000000002,0.009359999999999924,0.9973240753309496,0.4064,single,-0.8991450000000001
4,0.033333,stand,0.23244929797190153,-0.016560662426493636,0.038881555262209405,0.2377301323918274,-0.03416001531971173,0.023220146953774466,-0.0027601104044289292,-0.000600024000950646,-0.0026401056042238947,0.933277331093261,0.23052922116885413,-0.030961238449537718,0.7056564513833685,0.5760460827655235,-1.05128410104748,-0.14401152069218032,-0.028802304135877897,-0.3024241934515501,7.877430181814934,0.057604608278151184,1.2817025341520405,0.14129999999999998,-0.055378999999999956,-0.9088510000000001,-0.09238599999999986,0.14303600000000005,-0.899727,0.23368599999999984,0.198415,0.009124000000000021,0.9935561407681834,0.40876,single,-0.899727
5,0.041667,stand,0.2099832013439093,-0.008399328053757437,0.045596352291808966,0.18030266274696344,0.14097271125001443,-0.038719593873831545,-0.0015598752099614482,0.0015598752099747698,-0.001319894408447395,0.9342452603791513,0.21718262538996616,-0.0122390208783299,-2.695715938084021,0.9792817821857689,0.8057111866570146,0.1440167019999377,0.2591671719372949,0.15841267047954155,0.11614222292900045,-1.6014633763964445,2.246486389633767,0.13953700000000002,-0.05529600000000001,-0.909242,-0.08635000000000015,0.14491600000000004,-0.9002089999999999,0.22588700000000017,0.20021200000000006,0.009033000000000069,0.9957154857040484,0.40967,single,-0.9002089999999999
6,0.05,stand,0.21384855394215171,-0.009120364814588382,0.03168126725069507,0.26563791915156965,0.01746342255725032,-0.01683135875416956,-0.00012000480020878171,0.0018000720028919079,-0.001560062402496411,0.8913956558262318,0.24552982119284678,-0.03732149285971424,0.4638608662237389,-0.08652787241460995,-1.6698770000136682,0.17279136082475297,0.028824768140782192,-0.028821312138367448,-5.142158232679651,3.401799568328407,-3.010017038447659,0.13775399999999993,-0.05520499999999995,-0.909519,-0.08070400000000011,0.147038,-0.900784,0.21845800000000004,0.20224299999999995,0.008734999999999937,0.9960249196138976,0.41264999999999996,single,-0.900784
7,0.058333,stand,0.20796831873274746,0.008760350414015329,0.024480979239167405,0.24953993880279024,-0.14338171983746176,0.15759171960576493,-0.0012000480019279385,0.0020400816032561785,-0.0026401056042238947,0.8354734189367736,0.2700108004320142,-0.12456498259930406,-0.7056564513865661,2.145771658298777,-0.8640691241482855,-0.12961036862104364,0.028802304135877917,-0.12961036862204292,-6.71093686420955,2.9378350221009746,-10.469637554252948,0.13601099999999988,-0.055261000000000005,-0.909745,-0.07547499999999996,0.149215,-0.902026,0.21148599999999984,0.204476,0.007719000000000031,0.9940904489368834,0.42281,single,-0.902026
8,0.066667,stand,0.17842572594192654,0.011039116870648066,0.01811855051596019,0.12332447676530266,0.06183357702046172,0.13786075629558373,-0.001439884809203381,0.0008399328053730795,-0.001799856011519213,0.7404607631389399,0.1671466282697357,-0.0187185025197984,-3.544827548694614,0.27343010038789733,-0.7634303723550774,-0.02877811462388318,-0.14400633523915274,0.10082188537373189,-11.400606647208264,-12.342713242414025,12.700561564615509,0.13451199999999996,-0.055346000000000006,-0.909911,-0.07079100000000005,0.15051599999999998,-0.902333,0.205303,0.205862,0.007577999999999974,0.995911317434566,0.42422,single,-0.902333
9,0.075,walk,0.16548661946478102,0.025201008040326853,0.017400696027835214,-0.005120674360860132,-0.14310972629701546,0.15784614965961744,-0.00012000480018213538,0.001320052802110075,-0.0015600624024959958,0.629305172206892,0.16356654266170698,-0.021240849633985384,-1.5527548874529622,1.6994949201582623,-0.08614598441437363,0.15839193676002,0.057616704276610566,0.028776384138151607,-13.339204480024968,-0.4296274580617694,-0.30269376145289645,0.13313200000000003,-0.05554500000000007,-0.910069,-0.06692600000000004,0.15166899999999994,-0.902655,0.20005800000000007,0.207214,0.007414000000000032,0.996588119102921,0.42586,single,-0.902655
10,0.083333,walk,0.16440657626303495,0.012360494419772489,0.013920556822273477,0.029123678274061402,0.15934173637850574,0.21637637277215385,-0.0006000240009639688,0.0006000240009639688,-0.0007200288011519328,0.4891395655826191,0.15288611544461733,-0.020880835233409382,-0.12961036862427291,-1.5409232713973784,-0.41763341000380816,-0.05760460827815109,-0.08640691241402922,0.10080806448386682,-16.820545616737398,-1.2817025341521222,0.043203456207368464,0.13175700000000012,-0.055643,-0.910191,-0.06421999999999994,0.15283999999999998,-0.902945,0.19597700000000007,0.20848299999999997,0.007245999999999975,0.9981452021089783,0.42754000000000003,single,-0.902945
